		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001101111  100   84  104   86   99  104   89   98  4.953775 0.762505 SUCCESS  46
001110101   75  106  101  110   86   88  106  111 14.255015 0.075356 SUCCESS  47
001110111   93   90   89  104   95   94   91   79  4.407246 0.818640 SUCCESS  48
001111011  106   88   95   88   82   90  103   93  5.156206 0.740758 SUCCESS  49
001111101  114  101   91   88  104   86  101   87  8.004235 0.433057 SUCCESS  50
001111111   94   94   90  114  105  111  112   91 11.834037 0.158764 SUCCESS  51
010000011  113   91  103   87   88  106   83   94  8.598556 0.377284 SUCCESS  52
010000111  102   98   95  111   65  106   91  103 15.545384 0.049369 SUCCESS  53
010001011   83  102  102  104  103   94  104   94  5.329962 0.721797 SUCCESS  54
010001111  109  103   80   95  111   90   97   89  8.914321 0.349575 SUCCESS  55
010010011   96   86   84  105  101   83   84  101  6.857240 0.552111 SUCCESS  56
010010111   87  100  104   80   96  102   96   85  5.902094 0.658198 SUCCESS  57
010011011  104   93  108  103   96   90   93   89  4.318832 0.827273 SUCCESS  58
010011111   99   99   93  107   96   92   96  105  3.381778 0.908169 SUCCESS  59
010100011  113   92  101   92   86   84   79   82 10.765557 0.215340 SUCCESS  60
010100111   98  100   98   81   89   88   93  108  5.402674 0.713797 SUCCESS  61
010101011   93  103   91   93   93   86   88   89  2.655690 0.954075 SUCCESS  62
010101111   99  107   91   86   88   86   96  104  5.111146 0.745633 SUCCESS  63
010110011  107   90   98  106   98   93  109   91  5.962858 0.651393 SUCCESS  64
010110111  106  106   97  100   98   84   92   97  4.675220 0.791658 SUCCESS  65
010111011  103   91   89   88   99   94  102   85  3.560655 0.894432 SUCCESS  66
010111111   88   97   98   87  100   98   93  112  5.051065 0.752105 SUCCESS  67
011000111   93   91  112   92  102   97  101  103  5.376730 0.716656 SUCCESS  68
011001111   96   91   75   94  103  121  107   85 15.410544 0.051637 SUCCESS  69
011010111  122  103   99  112   97   91   87  106 14.651684 0.066283 SUCCESS  70
011011111   99   80  106   94  104  105   97   96  6.157096 0.629640 SUCCESS  71
011101111   94   83   89   92  107   87   96   93  4.275478 0.831453 SUCCESS  72
011111111   80   88  105  111  108  116  119  100 20.600353 0.008288 FAILURE  73
100000000   65   98   97  105   98   95   86   79 14.589555 0.067635 SUCCESS  74
100010000   85   97  103   92   80   90   78  102  8.129517 0.420922 SUCCESS  75
100100000   80   89   96   78   87   93   94   81  8.478736 0.388155 SUCCESS  76
100101000   85  100   99   99   93   98   87   91  2.682999 0.952651 SUCCESS  77
100110000   89   88   89   90  106   95   91   90  3.216215 0.920065 SUCCESS  78
100111000   69   71   83  106  103   82   94   88 19.213377 0.013759 SUCCESS  79
101000000   84  101  102  101  104   88  100   91  4.599777 0.799370 SUCCESS  80
101000100   93  100   86  103   92   98   82   99  4.077485 0.850066 SUCCESS  81
101001000   94   91   98   82   92   97   94   90  2.407857 0.965889 SUCCESS  82
101001100   78   79   92   96  113  105   94   95 10.657343 0.221880 SUCCESS  83
101010000   99   97   98   97   73   92   91   93  5.830407 0.666222 SUCCESS  84
101010100   89  101  100   88   94   76  100   92  5.786712 0.671109 SUCCESS  85
101011000   98   94   92   94   99  105  105   79  5.426911 0.711124 SUCCESS  86
101011100   93  105   91  109   82   91  102  122 14.231802 0.075920 SUCCESS  87
101100000   81   94   94   86   84   98   95   92  4.317466 0.827405 SUCCESS  88
101100100   93   99  101   99   93  120   98  101  8.473957 0.388593 SUCCESS  89
101101000   98   98   94  109   90   96  103   97  3.564068 0.894161 SUCCESS  90
101101100  116   87  122   94   99   95  101  111 17.330736 0.026844 SUCCESS  91
101110000   94   96   92  126   85   82   88  110 16.652097 0.033943 SUCCESS  92
101110100  107   99   98   83  102   79   80   77 12.506531 0.129994 SUCCESS  93
101111000   98  100   84   93   73  103  104  102  9.131089 0.331358 SUCCESS  94
101111100  102   81   91  102   93  100  102   98  4.410660 0.818303 SUCCESS  95
110000000   83   93   96   96   86   93   89   84  4.004774 0.856692 SUCCESS  96
110000010   84  102   88  102   95   89   84   95  4.501463 0.809287 SUCCESS  97
110000100   84   99   91  101   79  100   98   98  5.268516 0.728529 SUCCESS  98
110001000   88   89   87  106   80   95   89   95  5.587695 0.693306 SUCCESS  99
110001010  107   82   86   96   97   93   76   82  9.907359 0.271588 SUCCESS 100
110010000   93   99  100   85   76  109   87   88  8.747392 0.364052 SUCCESS 101
110010010   86   92  106   95   95   91   88  100  3.247279 0.917895 SUCCESS 102
110010100   88   98   99   89   98   86  111  107  6.678364 0.571698 SUCCESS 103
110011000   99   95   89  102  101   86   91   93  2.580589 0.957867 SUCCESS 104
110011010  119   95   94  112  107   86   83  100 14.031419 0.080950 SUCCESS 105
110100000  101   91   94   98  104   89   90  101  2.688461 0.952363 SUCCESS 106
110100010   82   98  101   98   94   85   96   87  4.122546 0.845901 SUCCESS 107
110100100   94   94  100   87   85   79   84  100  6.221956 0.622385 SUCCESS 108
110101000  114   94  107  113   84   80   82   94 14.770138 0.063772 SUCCESS 109
110101010   86  114   89   87   87   76   96   96 10.386639 0.238930 SUCCESS 110
110101100  102   85   98   84  103  102  102   86  5.725949 0.677899 SUCCESS 111
110110000  102   98   81   89   92   93   98   89  3.681840 0.884628 SUCCESS 112
110110010   96   95  116   94   81  104  118   87 14.574535 0.067966 SUCCESS 113
110110100  101   98   93   96  101  100   80   99  3.911922 0.864981 SUCCESS 114
110111000   93   91   90  125   87   93  106   95 12.540326 0.128675 SUCCESS 115
110111010  102  111  105   89  102  108   77   86 11.775663 0.161497 SUCCESS 116
110111100   90   88   90   89   78   88   93  104  5.818118 0.667597 SUCCESS 117
111000000   76   94   98  116   91   84   89  107 12.306489 0.138044 SUCCESS 118
111000010  104   84   85   96   86  101   89   99  5.050724 0.752141 SUCCESS 119
111000100   71   85   90  107   77  121  101  101 20.900074 0.007418 FAILURE 120
111000110   96   79   90  102   90  103  115   95  9.038579 0.339052 SUCCESS 121
111001000   91  100   95   86  101  101   97   84  3.458244 0.902406 SUCCESS 122
111001010   89  103   94   85   92   88   95  113  6.370792 0.605772 SUCCESS 123
111001100  105   92   83   92  100   91   98   96  3.407039 0.906283 SUCCESS 124
111010000  113  106  106   83  101   90  107  100 10.607503 0.224945 SUCCESS 125
111010010   97  104   90   73   93   82   93   95  8.195060 0.414652 SUCCESS 126
111010100  103  105  122   98   99  104   86   88 12.664925 0.123910 SUCCESS 127
111010110   98   84  107  102   97   94   97  114  7.816142 0.451633 SUCCESS 128
111011000  102   84   91   84   90   99  107   89  5.676792 0.683384 SUCCESS 129
111011010  103   98  108   83   96  102   94  108  6.858606 0.551962 SUCCESS 130
111011100  102   93   89  102  100   88   98   95  2.473741 0.962944 SUCCESS 131
111100000   89   95  100  100   85   94   99  101  2.641694 0.954796 SUCCESS 132
111100010   89  101   76   99   86  106   88   89  7.862909 0.446975 SUCCESS 133
111100100   84   94   89   92   94   92   97   80  4.172044 0.841277 SUCCESS 134
111100110  103   84   76  100   96   85  108  104 10.052440 0.261365 SUCCESS 135
111101000  103   99   83   84   97  101  104   95  5.142893 0.742200 SUCCESS 136
111101010  120  109  101   79  102   95  105   95 14.124954 0.078566 SUCCESS 137
111101100   98   92   91   83   94   94  112   84  6.368402 0.606039 SUCCESS 138
111101110  102   99  101   88  112   90   96   96  5.271930 0.728156 SUCCESS 139
111110000  108   99  110   93   83   96   94  105  7.419814 0.492087 SUCCESS 140
111110010   95   89   91  107  106   96   99   97  3.845014 0.870829 SUCCESS 141
111110100   94  102   66   79   98  105  107   96 15.220402 0.054999 SUCCESS 142
111110110   93  107   96   81  114  106   94   86 10.060974 0.260772 SUCCESS 143
111111000  106  105   91  104   95   95   92   89  4.096602 0.848304 SUCCESS 144
111111010   90  105   82   97  100  113  111   99 10.313586 0.243702 SUCCESS 145
111111100   89   78   98  106  100  108  103   89  8.270160 0.407535 SUCCESS 146
111111110   80   88  105  111  108  116  119  100 20.600353 0.008288 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   95  110   94  113   87   89   97   74 11.963756 0.152828 SUCCESS   0
000000011  101   95   96   97   99   70   92  104  8.399539 0.395446 SUCCESS   1
000000101   81   85   89  109  101  103  106   91  8.401928 0.395225 SUCCESS   2
000000111   92   93   97   90   91   88   77  102  5.037752 0.753534 SUCCESS   3
000001001  101   91   95  116  100   85   95   86  7.709635 0.462335 SUCCESS   4
000001011   89   85   92  107  106  106  109   91  8.304980 0.404260 SUCCESS   5
000001101   86   96   79   94   90   85  104  114  9.820310 0.277865 SUCCESS   6
000001111  107   99   84   94  115   90   79   99 10.753950 0.216034 SUCCESS   7
000010001   98  103  110  103   91   89   91  101  5.286267 0.726587 SUCCESS   8
000010011  100   88   87  115   84   92   75   98 11.623754 0.168797 SUCCESS   9
000010101   80   98   86   85   86  105   99   79  9.190146 0.326510 SUCCESS  10
000010111   92   87   81   98   88  102  100  103  5.024438 0.754961 SUCCESS  11
000011001   84   89   94   81   86  121   96   88 12.541350 0.128635 SUCCESS  12
000011011   91  107  106   95   98   81   89   99  5.929404 0.655140 SUCCESS  13
000011101   99   93   82   89   89   84   91  101  4.520921 0.807336 SUCCESS  14
000011111  113   95   93   88  112   88   88   91  8.587291 0.378298 SUCCESS  15
000100011   89   98   81   97   97   75   79   84 10.787063 0.214059 SUCCESS  16
000100101   92   72   82   94  113   83  107  101 14.707327 0.065092 SUCCESS  17
000100111  101   98   96   98   94   97   69   91  8.109376 0.422860 SUCCESS  18
000101001   96  113   85   88   84  104   85   94  8.418314 0.393710 SUCCESS  19
000101011   91   82   88   89   76   93   86   77 10.810958 0.212642 SUCCESS  20
000101101  100   88   94   87  115  114   97  101 10.535816 0.229412 SUCCESS  21
000101111   97   91   80   84   98  111   88  106  8.723496 0.366156 SUCCESS  22
000110011  109   81   97   87  101  122   99   93 13.817382 0.086651 SUCCESS  23
000110101   85  104   80  104   89   99  114  106 11.313110 0.184581 SUCCESS  24
000110111   91  105  106   94   87   76   82  108 10.865236 0.209453 SUCCESS  25
000111001   86   83  103   85   82   81   70   88 15.020702 0.058744 SUCCESS  26
000111011  112   90   86   86   96   89   90  104  6.721035 0.567008 SUCCESS  27
000111101   85  102   96   98   89  100  114   81  8.533013 0.383206 SUCCESS  28
000111111  102  104   94   92   99   94  105  104  3.945376 0.862018 SUCCESS  29
001000011   99  121   76   95   81  103   84   88 16.116150 0.040747 SUCCESS  30
001000101   92   92  104   96   88  110   91   80  6.677340 0.571811 SUCCESS  31
001000111   81  101   95   88   94   83   95  109  6.703625 0.568921 SUCCESS  32
001001011   81   80   91   92  105   91  128   96 18.084134 0.020604 SUCCESS  33
001001101  115   92   92   88   84   85   95   93  7.453951 0.488537 SUCCESS  34
001001111  112   99   94   95   75  103   81   90 10.755998 0.215912 SUCCESS  35
001010011   95  107   87   93   85  105   95   84  5.767254 0.673284 SUCCESS  36
001010101   79   89   93  113   84  101   94   78 11.457167 0.177116 SUCCESS  37
001010111   87   99   94   88  107   96   82   99  4.976988 0.760033 SUCCESS  38
001011011   96   92   99   91   89   92   91   94  1.030780 0.998046 SUCCESS  39
001011101   97   91   90   96   97   96   84  101  2.224201 0.973355 SUCCESS  40
001011111   98   97   73   94  111  103   82  104 11.690321 0.165565 SUCCESS  41
001100101   78   93   91   96   77  112   80   95 12.277473 0.139246 SUCCESS  42
001100111  100  100   92   86   99   99  114  103  6.767461 0.561917 SUCCESS  43
001101011   77  110  107  101   88   86  106  108 12.725689 0.121643 SUCCESS  44
001101101  101   96  104   94  105   82   88   86  5.639241 0.687569 SUCCESS  45
001101111  103   90  102   80   84   91   86   92  6.225028 0.622041 SUCCESS  46
001110101   95  100  100   83  101   82  103   98  5.179761 0.738202 SUCCESS  47
001110111  101   84   95   76   85  100   88  106  8.711207 0.367241 SUCCESS  48
001111011   85  100   86  100   96   85  109   87  6.390250 0.603605 SUCCESS  49
001111101  101   92   90   94  110   91   91   92  3.697884 0.883301 SUCCESS  50
001111111   98  114   96  102  110   85  109  122 18.796909 0.015984 SUCCESS  51
010000011   93  108   98   90  102   98   92  110  5.682595 0.682737 SUCCESS  52
010000111  111  101   77   91   83   85  103   85 11.198069 0.190727 SUCCESS  53
010001011  101   84   99   77   97  104  102   82  8.648054 0.372850 SUCCESS  54
010001111   87   92   92   97  100  105  101  100  3.081033 0.929170 SUCCESS  55
010010011  110   89   93   89   72   90   99  102  9.944568 0.268938 SUCCESS  56
010010111   91   95   85   88   94  107  117   97  8.826931 0.357106 SUCCESS  57
010011011  106   81   87   97  101   76   82   97 10.205031 0.250929 SUCCESS  58
010011111  106   99  110  103   93  111   99   99  8.282791 0.406345 SUCCESS  59
010100011   92   83   97   99   97  107  129  109 18.664800 0.016759 SUCCESS  60
010100111   98  100   97  101   92   86  105   81  5.034338 0.753900 SUCCESS  61
010101011   86   95  105  120   89  111  104   72 18.824901 0.015825 SUCCESS  62
010101111  103   97   93   94  114  105  107   83  9.246813 0.321905 SUCCESS  63
010110011   89  106  115   88   97   80  100   86 10.295835 0.244873 SUCCESS  64
010110111   95   94  103   95   99   92   98  100  1.478655 0.993057 SUCCESS  65
010111011   88   84   93   93  100   87   87  109  5.630024 0.688596 SUCCESS  66
010111111  116  115   84  119  109  109  106   96 23.098822 0.003240 FAILURE  67
011000111   89  116  100   86   83  100   86   82 10.825979 0.211756 SUCCESS  68
011001111   92  109   92   91  101   90  123   83 13.476014 0.096487 SUCCESS  69
011010111   86  100  111   97   87   78  109   87 10.667925 0.221234 SUCCESS  70
011011111   86   90  108   88   97   85   95   81  6.610773 0.579149 SUCCESS  71
011101111   97   85   94   88  104   86   87  111  6.899570 0.547506 SUCCESS  72
011111111   99  100   96  110  105   98   96  103  5.163716 0.739943 SUCCESS  73
100000000   95  110   94  113   87   89   97   74 11.963756 0.152828 SUCCESS  74
100010000  107  102   90   94   93   90  103   87  4.159755 0.842430 SUCCESS  75
100100000   83  101  102  103   86   90   88  104  5.766571 0.673361 SUCCESS  76
100101000   85   74   79   99   97  100  110   99 11.717972 0.164238 SUCCESS  77
100110000   98   71   82   87   86   98   81   87 12.266549 0.139701 SUCCESS  78
100111000   93   97   94   98   71   87   92  109  9.300407 0.317591 SUCCESS  79
101000000   89   88   80   89  118   96  114  106 14.987248 0.059394 SUCCESS  80
101000100  101   78   77   92   86   98   84   98  9.270708 0.319977 SUCCESS  81
101001000   97   99   80   87   95   89   79   94  6.298763 0.613805 SUCCESS  82
101001100   78  113   86   89   78  103   96   94 11.696807 0.165253 SUCCESS  83
101010000  106   87   94   90  120   95   83  104 11.735723 0.163390 SUCCESS  84
101010100   95   87  107  103   90   99  105   89  5.021708 0.755254 SUCCESS  85
101011000   84   95   96   86   96   98   97   87  2.928442 0.938768 SUCCESS  86
101011100   87  103  101   94   86   97   94   93  2.759124 0.948553 SUCCESS  87
101100000   77  103   93   99   95   99   88   88  5.582574 0.693875 SUCCESS  88
101100100   97   87  103   92  101   86  104   96  3.766499 0.877552 SUCCESS  89
101101000  102   86   75  112  100  101   96   96  9.701514 0.286604 SUCCESS  90
101101100  112   89  102  115  102   94   78  105 13.525171 0.095012 SUCCESS  91
101110000   92  103   96   94   80   97   88   90  3.995216 0.857555 SUCCESS  92
101110100   90   83  100  103   94   82   93  108  6.524407 0.588702 SUCCESS  93
101111000  106   92   83   76   99   93   89   96  7.382264 0.496006 SUCCESS  94
101111100   84  104   80   94   91   93   88   83  6.703284 0.568958 SUCCESS  95
110000000   92   96   90  115   91   72   95   86 11.434637 0.178267 SUCCESS  96
110000010   84  102   85   89   96  101   89   95  4.013308 0.855921 SUCCESS  97
110000100   96   85   89   99   82   97   95  113  7.081177 0.527900 SUCCESS  98
110001000  103  105   88   93   99   88   93   78  6.197377 0.625133 SUCCESS  99
110001010  101   95   84   92   94  104  103   88  3.960055 0.860709 SUCCESS 100
110010000   84   88  109   94   95   94   94  107  5.649141 0.686466 SUCCESS 101
110010010   92  109  113   91   92   92  104   69 14.443108 0.070922 SUCCESS 102
110010100   96   86   76  104   89  103  106   83  9.598763 0.294324 SUCCESS 103
110011000  110   76   96   81   99   82   81  109 14.679335 0.065689 SUCCESS 104
110011010   90  107  100   90  105   85   70  105 12.448840 0.132273 SUCCESS 105
110100000  101   96   84  103  100   99   97  109  5.275002 0.727820 SUCCESS 106
110100010   98   81   73  105   81   90   95   81 12.782014 0.119573 SUCCESS 107
110100100   86   88   76   91   94   93   90   99  5.741993 0.676107 SUCCESS 108
110101000  100   84   96   87  103   94   95  100  3.290292 0.914842 SUCCESS 109
110101010  102   93  119  110   95  109  115   83 17.895016 0.022027 SUCCESS 110
110101100   85  106  103   79  101   97   96  109  8.622793 0.375108 SUCCESS 111
110110000   88   93  108   96   90   98   92  105  4.079192 0.849909 SUCCESS 112
110110010   90   90  103  119  121   82  102   93 17.643087 0.024067 SUCCESS 113
110110100   98  102   79  102  103   83  102   83  8.297811 0.404933 SUCCESS 114
110111000  115  102   98   81   94   98   84   99  8.838196 0.356129 SUCCESS 115
110111010   88   72   99   89   88   84  106   99  9.994066 0.265443 SUCCESS 116
110111100   92  102   87   88   95   86   80  109  7.210556 0.514095 SUCCESS 117
111000000   92   90   96  109   71   97   94   93  8.794159 0.359957 SUCCESS 118
111000010  101  112   93   94   86  108   89  113 10.535816 0.229412 SUCCESS 119
111000100  103  102   98   76   89  102   92   88  6.775995 0.560983 SUCCESS 120
111000110  102   92   83   97  101   89  101   87  4.081240 0.849720 SUCCESS 121
111001000   76   91  119   74   90   79   94   99 18.219998 0.019636 SUCCESS 122
111001010   91  103   76   95   98  101   94   86  6.099405 0.636098 SUCCESS 123
111001100   92   90   98   84   91   72   94   91  7.595960 0.473898 SUCCESS 124
111010000  106  101   87   92  103   94   98  109  5.686350 0.682318 SUCCESS 125
111010010   94   91   96   95   77   99  109   98  6.152317 0.630175 SUCCESS 126
111010100   98   85  102   78  102   87   99  110  8.766509 0.362374 SUCCESS 127
111010110   83  100  107   84  104  108   97  106  9.054623 0.337709 SUCCESS 128
111011000   96   90  111   88   92   96   85  113  8.444940 0.391256 SUCCESS 129
111011010  109   95   96   99  100   87  104   93  4.401784 0.819177 SUCCESS 130
111011100  103   99   80   90  105  101   83  104  7.593570 0.474143 SUCCESS 131
111100000   97  107   83   94   85  108   93  105  7.370657 0.497220 SUCCESS 132
111100010   95  112   90   93  108  105   88   72 12.757094 0.120485 SUCCESS 133
111100100   92   98  112   94   77   86  111   91 10.776480 0.214689 SUCCESS 134
111100110   98   90   88  104   93   87   91   90  2.855390 0.943102 SUCCESS 135
111101000  111   92   83   96   97  111  108  101  9.847278 0.275909 SUCCESS 136
111101010  101   94  111   85  106   96  105  100  7.273026 0.507482 SUCCESS 137
111101100   83   98  100   83  102   98  104   99  5.270223 0.728342 SUCCESS 138
111101110   90   86   86  100  114   88   93   94  6.794087 0.559003 SUCCESS 139
111110000   85  106   99   94   88  106   83   97  6.068682 0.639539 SUCCESS 140
111110010  107   95  103   97   86  102  110   84  7.697004 0.463613 SUCCESS 141
111110100  103  103   97   79   90  103   94  116 10.227561 0.249416 SUCCESS 142
111110110  106   89  108   88  108   81  102  100  9.059061 0.337338 SUCCESS 143
111111000   95  100  100  100  114   97   96   91  5.238134 0.731847 SUCCESS 144
111111010  107   99  105   89  105  103  104  105  7.420155 0.492052 SUCCESS 145
111111100   99  107   84  112  111   88  111  114 16.780793 0.032474 SUCCESS 146
111111110   99  100   96  110  105   98   96  103  5.163716 0.739943 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   94   85   87   95   84  105   83  103  6.326073 0.610757 SUCCESS   0
000000011   80   91   83   77   88  108   89   95 10.177722 0.252773 SUCCESS   1
000000101   91   91   78   84   89   92   91   86  5.973099 0.650245 SUCCESS   2
000000111   70  104   78   84   87   95   98   98 12.766311 0.120147 SUCCESS   3
000001001  105  109   92   96  100  103  100   87  5.525907 0.700168 SUCCESS   4
000001011   89   85   86   80   96  100   92   84  6.197718 0.625095 SUCCESS   5
000001101  106   82   85   83   76   88   92   89 10.390052 0.238709 SUCCESS   6
000001111   88  104   90   99   86   90   91  105  4.252265 0.833676 SUCCESS   7
000010001   97   88   92   99   97  101   91  121  9.044040 0.338594 SUCCESS   8
000010011  110   94   75   94   95   87   85   98  8.590704 0.377990 SUCCESS   9
000010101  105   85   84   91   91   89  102   92  4.741786 0.784784 SUCCESS  10
000010111   89   90  101   84   92   93   99   99  2.789164 0.946884 SUCCESS  11
000011001   93   88   94   83   87  105  100   94  4.133128 0.844917 SUCCESS  12
000011011   94   87   94   77   85  101   84  105  7.932889 0.440053 SUCCESS  13
000011101  108   96   89   82   94   89  100   91  4.879016 0.770425 SUCCESS  14
000011111  100   95  101  110   93   84   88  109  7.318769 0.502663 SUCCESS  15
000100011   93   89  102   98   95   94   80  104  4.397688 0.819580 SUCCESS  16
000100101  102  107  100   91   98  101  104   94  4.218128 0.836926 SUCCESS  17
000100111   95  102   86   83  101  102   89   96  4.292205 0.829844 SUCCESS  18
000101001   94  100   68   90  110   86   74   65 25.998056 0.001051 FAILURE  19
000101011   93   95   87   93  100   88  100   98  1.932673 0.983007 SUCCESS  20
000101101  105   85   83   96   76   93   98  103  8.412169 0.394278 SUCCESS  21
000101111   98   74   96   80  100   91   98   87  8.381105 0.397155 SUCCESS  22
000110011  105   99   97   97   84  101   84   82  6.168019 0.628417 SUCCESS  23
000110101  102   99  112  102   94   93   99   84  6.142076 0.631321 SUCCESS  24
000110111   84   86  105   99   91  101   85  117 10.488025 0.232428 SUCCESS  25
000111001   73   99  107   86   97  117  112   81 18.643976 0.016884 SUCCESS  26
000111011   98   94   83   89   91   99  100   80  4.979037 0.759814 SUCCESS  27
000111101   78   95  108  100  101   92   80  119 14.620278 0.066963 SUCCESS  28
000111111   89   82   99  111   96   81  114  114 15.445363 0.051043 SUCCESS  29
001000011   87  104   94   96  108   90   91   92  4.021842 0.855147 SUCCESS  30
001000101  110   84   78   92   88  104  104   87  9.955150 0.268188 SUCCESS  31
001000111   92   85  102  105  108   89   85  102  6.752099 0.563600 SUCCESS  32
001001011  102  113   99   91   94   95  109   82  8.610845 0.376180 SUCCESS  33
001001101   98  107   86  105   94  103   86  104  6.302518 0.613385 SUCCESS  34
001001111   97   97  105   76   87   98   88   77  9.753743 0.282737 SUCCESS  35
001010011   91   87   99   90   95   82   77   73 11.530561 0.173410 SUCCESS  36
001010101  109   95   91   90   95   91   95   83  4.267285 0.832239 SUCCESS  37
001010111  107  102   99   80  115   89   87   83 11.799559 0.160374 SUCCESS  38
001011011   85   94   77  112   92  102  116   85 14.373811 0.072528 SUCCESS  39
001011101  117   92   96  103   94   92   96  110  8.969622 0.344865 SUCCESS  40
001011111   92   86   98   99  106  105   98   82  5.667233 0.684450 SUCCESS  41
