		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001010011   79   79   94  101   87   86   81   84 10.558688 0.227979 SUCCESS  36
001010101   82   96  101   90   96   87  103   85  4.890964 0.769164 SUCCESS  37
001010111   90   94   86  116  110   94   92   93  8.713938 0.367000 SUCCESS  38
001011011  126   89   94   93   92  105   94   90 12.594603 0.126580 SUCCESS  39
001011101   97  104   93   91  110   96  105  100  5.248717 0.730692 SUCCESS  40
001011111   89   82   80   92   93   90   93  100  5.144600 0.742015 SUCCESS  41
001100101  102  105  104   73   86   87  117  106 16.145167 0.040349 SUCCESS  42
001100111   86   84   98   92   89   89  106   98  4.490198 0.810413 SUCCESS  43
001101011   92  112   94  107   83   92  103   89  7.698370 0.463475 SUCCESS  44
001101101   90   92  107   95  100   93   90   80  4.908374 0.767323 SUCCESS  45
001101111   96  110   90   92   94  100   91   99  3.569189 0.893754 SUCCESS  46
001110101  110  101   82  103   99   83   94   89  7.564895 0.477082 SUCCESS  47
001110111   97   88   86  120   98  101   87  108 11.516565 0.174112 SUCCESS  48
001111011   87  102   96  110  112   76  111   88 14.302465 0.074215 SUCCESS  49
001111101   87   90  106   92   98  110  100  102  5.945448 0.653343 SUCCESS  50
001111111  101   94  110   83  108  122   91   95 14.744194 0.064314 SUCCESS  51
010000011   90   90   93   83   92   89   85   71  9.568039 0.296661 SUCCESS  52
010000111   82   95   94   90   86   91  100   97  3.336718 0.911486 SUCCESS  53
010001011   76   91  102   85   86   98   94   82  8.265723 0.407954 SUCCESS  54
010001111   81   96  103   90  104  103   76   83 10.061998 0.260701 SUCCESS  55
010010011   82  102   93  100   94   94   98  110  5.378778 0.716430 SUCCESS  56
010010111   99   83   87   81   80  104  118   94 13.629288 0.091954 SUCCESS  57
010011011  100   91   79   97   99   91   90   97  3.849110 0.870474 SUCCESS  58
010011111   72   81  116   85   96  123  100  106 24.145113 0.002167 FAILURE  59
010100011   86  104   95   99   99   89   97   85  3.614932 0.890089 SUCCESS  60
010100111   88   84  103  105   93   94  110   88  6.741517 0.564761 SUCCESS  61
010101011   92  103   99   93   97   87   85   92  2.872799 0.942085 SUCCESS  62
010101111   93   77   97  107  100   93  101   95  5.940669 0.653878 SUCCESS  63
010110011  107  117   87   87   95   92   84  103 10.473005 0.233383 SUCCESS  64
010110111  130  112  103   85  105  100   96   93 20.218363 0.009541 FAILURE  65
010111011   91   96   77  108  100   95  105   91  7.142282 0.521362 SUCCESS  66
010111111   93   93   87   95   86   98   95  104  2.599364 0.956936 SUCCESS  67
011000111   92   90   92   94  107   89   93   92  2.519484 0.960816 SUCCESS  68
011001111   93   99   99   96  101   95  110  111  6.376595 0.605126 SUCCESS  69
011010111   87  109   84   93   89   83  108   90  8.178674 0.416214 SUCCESS  70
011011111  105  107  102   96  112   91  100  106  8.570564 0.379806 SUCCESS  71
011101111  107   79   82  112  104  103  102   99 11.876708 0.156790 SUCCESS  72
011111111   97   92  114   91   94  116  107  100 11.309696 0.184761 SUCCESS  73
100000000  105   76   80   99   93   94   85   93  8.617672 0.375567 SUCCESS  74
100010000   96  106   90   94   89   86   92  111  5.827676 0.666528 SUCCESS  75
100100000   85   78  100   87   85  107   92  104  8.721790 0.366306 SUCCESS  76
100101000   95   93   91   94   97   85  101   79  4.385399 0.820786 SUCCESS  77
100110000  108   85   90   99   96  113   85   85  9.137916 0.330795 SUCCESS  78
100111000  112   89   81   94   82   78  104  112 14.699134 0.065266 SUCCESS  79
101000000  105   98   81   90   90   73  101   86 10.194449 0.251643 SUCCESS  80
101000100   94   91   96   85  106   83  101   99  4.725401 0.786482 SUCCESS  81
101001000   87   71   78   82   97   99   77   96 15.249077 0.054479 SUCCESS  82
101001100   89   97   93   83   92  101   83   76  7.741382 0.459132 SUCCESS  83
101010000   82   75   94  103   76   89   90   97 11.201483 0.190542 SUCCESS  84
101010100   78   95  100   88   93   94  118   92  9.891997 0.272688 SUCCESS  85
101011000   87   90   96   96   99  102   65   94 11.333592 0.183504 SUCCESS  86
101011100  108  108   96  114   90   88   75  104 13.883607 0.084850 SUCCESS  87
101100000   91   85  105  101   91   98   82  111  7.706563 0.462646 SUCCESS  88
101100100   99   93   97   92   86   99   85   91  2.567617 0.958503 SUCCESS  89
101101000   87  104   89   80   88   80   92   87  7.855058 0.447755 SUCCESS  90
101101100   99   78   85   90   95  100  101   91  5.397212 0.714400 SUCCESS  91
101110000  110  106  103   96  106  101   89   69 14.135195 0.078309 SUCCESS  92
101110100   90  114   95   98  111   87  105   86  9.983484 0.266187 SUCCESS  93
101111000   93   97   93  103   74   93  109   81  9.860933 0.274923 SUCCESS  94
101111100  112   80   91   81   90   86  104   91  9.978363 0.266548 SUCCESS  95
110000000   96   84  102  109   89   97   74   93  9.201752 0.325563 SUCCESS  96
110000010   88   85   82   79   82  103   81   95 10.499973 0.231671 SUCCESS  97
110000100   95  101   96   81   87   93   93   74  7.871785 0.446094 SUCCESS  98
110001000   82  108   92   94   93   97   81  103  6.666757 0.572976 SUCCESS  99
110001010   71  111  110   98   95   84   92  100 13.354487 0.100221 SUCCESS 100
110010000   94   95  101  106   92   94   97  107  3.647703 0.887429 SUCCESS 101
110010010   79   82   98   95   90   98   94   73 10.054147 0.261246 SUCCESS 102
110010100   95   83   86   91  100   95   92   90  3.085813 0.928857 SUCCESS 103
110011000  100  105  110  100  102  112   83   81 11.748695 0.162774 SUCCESS 104
110011010   92   94   99   76   92   98   91   93  4.472789 0.812149 SUCCESS 105
110100000   99   98   83   84  103   79   95   84  7.743772 0.458891 SUCCESS 106
110100010   87   86  100   90   99   89   93   96  2.618822 0.955960 SUCCESS 107
110100100   93   75   88  101   85  102   88   84  8.520383 0.384354 SUCCESS 108
110101000   95   87   91   94   79   76  100   85  8.619721 0.375384 SUCCESS 109
110101010   88  102   98   91   94   94  100   99  1.865765 0.984854 SUCCESS 110
110101100   96  107   87   97   82   91   93  103  5.071206 0.749939 SUCCESS 111
110110000   88   99  109   75   95  102   90  105  9.152254 0.329615 SUCCESS 112
110110010  105   84  103   90   97   99   84   89  5.264761 0.728940 SUCCESS 113
110110100   94  106  103   85  101   89  102   87  5.204680 0.735492 SUCCESS 114
110111000  101  121  107   97  116   98   95   85 15.842032 0.044698 SUCCESS 115
110111010   97  106   87   89   99   97   95   92  2.798381 0.946366 SUCCESS 116
110111100   91  103   88  107   90  111   99   84  7.650920 0.468290 SUCCESS 117
111000000  108  105   88  112   89   93   94   99  7.463509 0.487546 SUCCESS 118
111000010  100   86   99   90   85   91   92   76  6.630231 0.577001 SUCCESS 119
111000100   98  102   91   82   93   87   85  116  9.273439 0.319757 SUCCESS 120
111000110   95   88   86   96   76  106   94   83  8.031544 0.430395 SUCCESS 121
111001000   91   96  100  105  103  103   90  107  5.055844 0.751591 SUCCESS 122
111001010   96   80   86   86  107   91   91   84  7.212604 0.513878 SUCCESS 123
111001100   99  104  118   94  100  106   91   94  8.968940 0.344923 SUCCESS 124
111010000  103  100   88   90   98   89  101  103  3.459951 0.902276 SUCCESS 125
111010010   90   76  101  109  101   93   99   84  8.643616 0.373246 SUCCESS 126
111010100  113   95   80   83   98   90   93   80 10.251799 0.247796 SUCCESS 127
111010110  100  110   83   88   91   87   91  101  6.226052 0.621927 SUCCESS 128
111011000   98  104   92   98   85   91   99  118  8.588998 0.378144 SUCCESS 129
111011010   81  110   92   99   95   85   95  103  6.672902 0.572300 SUCCESS 130
111011100   90  108   99  114  128   94   89  103 19.712115 0.011482 SUCCESS 131
111100000  107   80   93   99   75   94   92  106  9.958905 0.267922 SUCCESS 132
111100010   87  103  104   98   86   89   83  109  7.375778 0.496684 SUCCESS 133
111100100   95   79  101  106   87  105  100   94  6.646617 0.575195 SUCCESS 134
111100110   92  106  116   90  108  119   98   86 16.035588 0.041874 SUCCESS 135
111101000  113   85   85   94  112  101  101   84 11.117165 0.195148 SUCCESS 136
111101010  104   95  103   92  101   99  105  101  4.032083 0.854217 SUCCESS 137
111101100   86   88  114  100   99   85  107  120 15.593175 0.048587 SUCCESS 138
111101110   94  109   94  100  118   96  103  100  9.594325 0.294661 SUCCESS 139
111110000  101   80   97   89   89   83   82   97  6.852461 0.552632 SUCCESS 140
111110010   93   89  100   92   93   91   91   97  1.154355 0.997073 SUCCESS 141
111110100  105   87   86  104   98  100  104   87  5.604763 0.691408 SUCCESS 142
111110110   90   99  108   95   92  108  105  116 10.537523 0.229305 SUCCESS 143
111111000   93   98  104   95  111   86   71   99 11.162908 0.192638 SUCCESS 144
111111010  103   91   94   94   97   99  105   90  2.582296 0.957783 SUCCESS 145
111111100   83   90  114   94  114  118   84   93 17.112602 0.028958 SUCCESS 146
111111110   97   92  114   91   94  116  107  100 11.309696 0.184761 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   99   92   97   95   86   97  101   83  3.149307 0.924641 SUCCESS   0
000000011   97   91   92   82   99   93  100   80  4.935342 0.764464 SUCCESS   1
000000101   85   91   80   94   87   90  102   97  5.052772 0.751921 SUCCESS   2
000000111   88   99   86  102   89   90  105   90  4.092505 0.848682 SUCCESS   3
000001001   93   88   93  104   80   90   97   98  4.267968 0.832173 SUCCESS   4
000001011   84   81   79   94   96   87  109   96  8.897935 0.350979 SUCCESS   5
000001101   84   96   94   98   87   80   79   89  7.418107 0.492265 SUCCESS   6
000001111   86  100   87  102   83   98   89   97  4.380961 0.821221 SUCCESS   7
000010001   88   75  117   94   80  111  101   81 17.907647 0.021930 SUCCESS   8
000010011   97  111   96  106   82   93  101   99  6.819349 0.556243 SUCCESS   9
000010101   90   99   84  111   96   96  106  104  6.990374 0.537672 SUCCESS  10
000010111   89   89   80   91   98   88   89   88  4.646545 0.794599 SUCCESS  11
000011001  108   94   77   80   98   93   77   75 15.498617 0.050145 SUCCESS  12
000011011   93   85  108  101  101   93  101   92  4.413732 0.818001 SUCCESS  13
000011101   93  103   98   79   98   91   98  102  4.568030 0.802589 SUCCESS  14
000011111  104   94   81  108   94   96   85   90  6.222297 0.622347 SUCCESS  15
000100011   86   89  107  102   95  117   93   88  9.383701 0.310968 SUCCESS  16
000100101   97   89  101   86   85   96  102   76  7.105756 0.525267 SUCCESS  17
000100111   95  107  101  121   80  114   86   88 17.410957 0.026103 SUCCESS  18
000101001   98   93   89   87  101   81   78   94  6.666416 0.573014 SUCCESS  19
000101011   97  112   88  105   93   79  102   98  8.411828 0.394309 SUCCESS  20
000101101   83   69   99   95   94  112   99  101 12.820247 0.118186 SUCCESS  21
000101111   79   85   91  105  101   79   98   86  9.080225 0.335574 SUCCESS  22
000110011  104   99   81   94  102   83   80   90  7.866664 0.446602 SUCCESS  23
000110101   90  113   81   94  108   90   86  104  9.905652 0.271710 SUCCESS  24
000110111  100   90  113   95   95   92   97  100  4.667709 0.792429 SUCCESS  25
000111001   94  106   94  104   97   91   91   77  6.127397 0.632964 SUCCESS  26
000111011   93   95  104   69  101   90   97  110 11.483111 0.175799 SUCCESS  27
000111101   91   85  101   86   98   96  105   86  4.555058 0.803900 SUCCESS  28
000111111   89   93   90  102  107   97   90  102  3.751479 0.878821 SUCCESS  29
001000011   93   79   88   81   83  101   84   95  8.412511 0.394246 SUCCESS  30
001000101   95   94   90  101   87   86  101   94  2.588782 0.957462 SUCCESS  31
001000111   81  107  100   88   98  128  109   92 19.073758 0.014470 SUCCESS  32
001001011   95  100   80   97   88   87  106   90  5.491429 0.703989 SUCCESS  33
001001101  107  101  114   89   96   97  110  113 12.844484 0.117314 SUCCESS  34
001001111   87   99  100  103   85  102   82   82  7.032021 0.533182 SUCCESS  35
001010011   94   84   91   94   93   80   87   86  5.247693 0.730804 SUCCESS  36
001010101   93   95   98   95  103  102   96  102  2.104040 0.977655 SUCCESS  37
001010111   95  102   95   98   81   82  112  108  9.726434 0.284754 SUCCESS  38
001011011   84   72  104   91   79  106   88   86 13.349367 0.100381 SUCCESS  39
001011101  106   91   95   95   87  101   95  110  5.199560 0.736050 SUCCESS  40
001011111  112   86  111  120  109   94  102   84 18.099837 0.020490 SUCCESS  41
001100101  101   84   85   86   97  101   86   71 10.964232 0.203734 SUCCESS  42
001100111   94   95   85   92  124  105   90   92 11.983556 0.151939 SUCCESS  43
001101011  108  105   96  100   83   81   92  101  7.480577 0.485777 SUCCESS  44
001101101  101   84  102   93  103   94  101  119  9.964026 0.267560 SUCCESS  45
001101111   89   78  109   87  104  101  104  106 10.013524 0.264078 SUCCESS  46
001110101  103  100  100  102   80   95   98  103  5.195805 0.736458 SUCCESS  47
001110111   94  105  112   72  101  100   93   97 10.902445 0.207288 SUCCESS  48
001111011   97   89  100   81  110   79  106   95  9.415107 0.308496 SUCCESS  49
001111101   86   89   86   80   74  101   98   93  9.602859 0.294013 SUCCESS  50
001111111   95   95  100  121  102   94   93   97  8.565785 0.380238 SUCCESS  51
010000011   99  102   84   83  102   76   80   88 10.756340 0.215891 SUCCESS  52
010000111  102   92   93   82   93   98   91   86  3.569530 0.893727 SUCCESS  53
010001011  102   94   99  108   89   89   98   95  3.561679 0.894350 SUCCESS  54
010001111  100   97   89   99  105  114  105   99  7.541341 0.479504 SUCCESS  55
010010011   97   85   90   84   96   93  112   86  6.714890 0.567683 SUCCESS  56
010010111  105   89   80   99   89  108  104  106  8.717010 0.366728 SUCCESS  57
010011011   88   96  114   85   99  102  101  114 10.917806 0.206400 SUCCESS  58
010011111   93   98   91   94   84   92   89   87  2.620187 0.955891 SUCCESS  59
010100011  113   91   84   78  108  107   95  104 12.649564 0.124489 SUCCESS  60
010100111   71   86   92   86   97   76  103   91 12.614744 0.125811 SUCCESS  61
010101011  100  106   86   87  108  100   96   90  5.684643 0.682508 SUCCESS  62
010101111   99  116   86  101   96  110   99  112 12.503117 0.130128 SUCCESS  63
010110011   80   86  107   82  102  100   89  103  8.593094 0.377775 SUCCESS  64
010110111   99   80  108   80   85   97   90   93  8.198132 0.414359 SUCCESS  65
010111011  119  106  108  120   96  100  101  104 18.532691 0.017569 SUCCESS  66
010111111  110   97   94  115  100   88  101   86  9.200045 0.325703 SUCCESS  67
011000111  101   98   95   86   95   74   81   82  9.846254 0.275983 SUCCESS  68
011001111  108   96   96   94  106   95   83  109  7.117704 0.523988 SUCCESS  69
011010111   97  122   83   92   98   77   98  101 13.874390 0.085099 SUCCESS  70
011011111   89   90  105   93  108   94   98  110  6.418583 0.600452 SUCCESS  71
011101111  102  109   98   98  102  111   99  115 11.288873 0.185862 SUCCESS  72
011111111  109   92  100  110  102   98  100  107  7.875198 0.445755 SUCCESS  73
100000000   99   92   97   95   86   97  100   83  3.021977 0.932971 SUCCESS  74
100010000  101   79   85   92   88  109   98   84  8.314197 0.403396 SUCCESS  75
100100000  107   95   93   94  104   88   95   82  4.888916 0.769380 SUCCESS  76
100101000   99   94  100   87   85  114   93   62 17.956462 0.021555 SUCCESS  77
100110000   96   91   80   85  107   94   88   94  5.696250 0.681214 SUCCESS  78
100111000   84   89   91  104   95  100   78   85  7.062744 0.529879 SUCCESS  79
101000000   78   82   88  102   66  102   96   87 16.092255 0.041079 SUCCESS  80
101000100  104   80   92  104   93  112   94   86  8.467471 0.389187 SUCCESS  81
101001000  104   84   93   93   96   94  107   82  5.694201 0.681442 SUCCESS  82
101001100   84   95   77   84  123   92   94   82 16.503944 0.035710 SUCCESS  83
101010000   98  101   95  103   95   92   86   91  2.365186 0.967721 SUCCESS  84
101010100   93   96   95  103  100   91   86  105  3.252741 0.917510 SUCCESS  85
101011000  104  108  106  102  102   98  104   90  6.775995 0.560983 SUCCESS  86
101011100   96  112   84   82   76   82   94  105 13.030188 0.110815 SUCCESS  87
101100000   76  100   94  102   93   94   94   99  4.955141 0.762360 SUCCESS  88
101100100   88  106   84  112   92   79   95   79 11.857250 0.157688 SUCCESS  89
101101000   96   73   85  112  107   84   79   91 15.186265 0.055623 SUCCESS  90
101101100   98   95  102  101   81   94   92  100  3.581137 0.892802 SUCCESS  91
101110000   94   97   92   92   81   95  103   97  3.080009 0.929237 SUCCESS  92
101110100   79   96   94   79   73   99  108  114 16.746656 0.032858 SUCCESS  93
101111000  103   96  102   91   89   86   98   93  2.835249 0.944267 SUCCESS  94
101111100   76   91  103   90  102   88   87  112  9.947640 0.268720 SUCCESS  95
110000000   98   96  106   88   99   93   86   95  3.086154 0.928835 SUCCESS  96
110000010   91   97   80   90   88   93   94  110  5.884684 0.660147 SUCCESS  97
110000100   84   87   98   99   83  107  108   83  8.789722 0.360344 SUCCESS  98
110001000   97   95   90   97   96  115   89   88  5.729021 0.677556 SUCCESS  99
110001010  100  108   85   80  109   75   87   89 13.088221 0.108850 SUCCESS 100
110010000   98   92   81   85   95   97  102   99  4.114353 0.846662 SUCCESS 101
110010010   92  114   91   96   83   88  101   84  7.981363 0.435293 SUCCESS 102
110010100   85   88  100  101   84   96  109   83  7.249813 0.509935 SUCCESS 103
110011000   96  101   93   92   93   98   82  101  2.908301 0.939980 SUCCESS 104
110011010   98  104   99   96   95   97  100  106  3.067720 0.930036 SUCCESS 105
110100000   86   96   82   93   77   84   93   93  7.341982 0.500224 SUCCESS 106
110100010   85   71   92   91   87   86   89   92  9.262174 0.320664 SUCCESS 107
110100100  108   81  103   85   97  105  100   88  7.782688 0.454981 SUCCESS 108
110101000  108   94   95  107  109  108  105  110 11.521686 0.173855 SUCCESS 109
110101010  100  107   83   95  105   89   86   93  5.828359 0.666451 SUCCESS 110
110101100   99   92  108  110   91   97   98  101  5.554582 0.696986 SUCCESS 111
110110000   79   90   92  118  102   98   90   92  9.968122 0.267270 SUCCESS 112
110110010   92  103   95  102   80   95  104   84  5.970709 0.650513 SUCCESS 113
110110100   90   83  100   98  109   97   79   81  9.184342 0.326985 SUCCESS 114
110111000  104   81  106   92  116   91  108   83 13.017216 0.111259 SUCCESS 115
110111010   83  108  108   88   75   98  104  108 13.094707 0.108632 SUCCESS 116
110111100  114  111   96   84   81  102   96   96 10.923610 0.206065 SUCCESS 117
111000000   96  109  105   85   91   81   85   93  7.690518 0.464270 SUCCESS 118
111000010  104   81   90  109   89  101   99   82  8.221003 0.412185 SUCCESS 119
111000100  104  101   92   92  102   92   83   77  7.108145 0.525011 SUCCESS 120
111000110  107   90  101   99  101   88   95  118  9.410328 0.308872 SUCCESS 121
111001000   98  113   87   76   97   98  101  103  9.617196 0.292928 SUCCESS 122
111001010   87   96   90  115   96   94  108  100  7.689494 0.464374 SUCCESS 123
111001100   91   82   88   86   90  115   93  107  9.652357 0.290278 SUCCESS 124
111010000   90   98   83   91   90   89   96   97  2.663200 0.953686 SUCCESS 125
111010010   91   82   90   90   89  114  105   85  8.997614 0.342497 SUCCESS 126
111010100   99   84  103   97  109  105  115   95 10.188646 0.252034 SUCCESS 127
111010110  113   93  100   90   98  102   79  111 10.551519 0.228428 SUCCESS 128
111011000   95   88   91  108  103  104   99  105  5.653237 0.686010 SUCCESS 129
111011010   97   96   95  103  112   84   88   88  6.333924 0.609882 SUCCESS 130
111011100   99   95  110  102  102   91  106   93  5.525225 0.700244 SUCCESS 131
111100000  100  105   92   96  102   80   88  106  6.398784 0.602655 SUCCESS 132
111100010   88   92  105   88  102   88   79   95  5.972757 0.650284 SUCCESS 133
111100100   91  120   86   85   88  110   95   90 12.290786 0.138694 SUCCESS 134
111100110   87  103   88   75   83  122  116  109 22.972175 0.003400 FAILURE 135
111101000  101   82   72   96   94   82   95   98  9.706976 0.286198 SUCCESS 136
111101010   96   88   94   91  108   99  118   86  9.569064 0.296583 SUCCESS 137
111101100   96   86   95  104   95  102   92  103  3.215874 0.920089 SUCCESS 138
111101110   94   95   95  107  100   97  110   86  5.424862 0.711350 SUCCESS 139
111110000  102  110   99  111  101   89   80   99  9.615148 0.293083 SUCCESS 140
111110010   94  102   93  108   95  106   97   85  5.046627 0.752581 SUCCESS 141
111110100   94   87   80   95  116   80  104   99 11.476284 0.176144 SUCCESS 142
111110110   96   98   83  108  105  106   86   91  7.104732 0.525376 SUCCESS 143
111111000  104  116  100  111  104   91   83  102 12.314682 0.137706 SUCCESS 144
111111010  104   81   85  123  124   86  105   94 24.167985 0.002148 FAILURE 145
111111100   98  108   99  103   99  100  100  112  7.128628 0.522821 SUCCESS 146
111111110  109   92  100  110  102   98  100  107  7.875198 0.445755 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   89  115   84   85   89   86   75  107 14.191862 0.076900 SUCCESS   0
000000011   81   96   88   90   97   84   87   96  4.751344 0.783792 SUCCESS   1
000000101   95  107   95   98  107   97   86  122 12.482635 0.130934 SUCCESS   2
000000111   84   79   91  105   85   92   96  103  7.116338 0.524134 SUCCESS   3
000001001   98   78   94   79   92  102   82  100  8.573977 0.379498 SUCCESS   4
000001011  100  110   85  108  116  102   79  111 16.990051 0.030213 SUCCESS   5
000001101   81   86   93   84   85   97   86   89  6.391957 0.603415 SUCCESS   6
000001111   95   92   87   81   92  101  102   84  5.110122 0.745744 SUCCESS   7
000010001   86  106  106   98   96   95   98   93  3.918066 0.864439 SUCCESS   8
000010011   84   83   96   76   99  102   85   82 10.127199 0.256211 SUCCESS   9
000010101   96  109   95   81   81  100  101  102  7.680960 0.465239 SUCCESS  10
000010111  114  107   94  102  112  103   89  111 13.634067 0.091816 SUCCESS  11
000011001   89   92   87   85   88   81  103   94  5.384922 0.715754 SUCCESS  12
000011011  100   94   83   95   70  108   96   88 10.899714 0.207447 SUCCESS  13
000011101   78  106  103   94   94  101   81  111 10.597262 0.225579 SUCCESS  14
000011111  101   87   88   85  101  102   95   92  3.691740 0.883810 SUCCESS  15
000100011   86   98   93   97   91   85  100   95  2.512657 0.961138 SUCCESS  16
000100101  103  100   93   81   95  109  112   95  8.665123 0.371328 SUCCESS  17
000100111  100   96   92   79   96   88   90   81  5.876150 0.661103 SUCCESS  18
000101001  101   75   76   83  108  102   87   99 13.336054 0.100798 SUCCESS  19
000101011   91   86  101   90   95  104  107   87  4.899498 0.768262 SUCCESS  20
000101101   93   91   87  105   89  119   98   84 10.167822 0.253444 SUCCESS  21
000101111  110   92  102   82  107  101   90   89  7.672767 0.466070 SUCCESS  22
000110011  101  107   98   84  103   86   92   83  6.608042 0.579450 SUCCESS  23
000110101   83   97   98   95  112   96  103  104  6.676998 0.571849 SUCCESS  24
000110111   96   98   92   89   93  106  111   89  5.265785 0.728828 SUCCESS  25
000111001   80   92   91   86  102   92   97   91  4.269334 0.832042 SUCCESS  26
000111011   83  106  114  119   97   99   84  101 15.381527 0.052138 SUCCESS  27
000111101   97   95  104  118   82   81  115   82 17.019750 0.029904 SUCCESS  28
000111111   94   95   91  106   98  108  103  101  4.811767 0.777492 SUCCESS  29
001000011   87   78   83   94   92   89   98   90  5.961151 0.651584 SUCCESS  30
001000101   91  105   97   79   93   96   97   85  5.185564 0.737571 SUCCESS  31
001000111   84   83  117   91   92   89   91   94  8.907152 0.350189 SUCCESS  32
001001011  104   80   84  107   98   95   86   91  7.297263 0.504926 SUCCESS  33
001001101  102   89   97   89   76   98   76   78 12.122834 0.145807 SUCCESS  34
001001111   89  103   95  113  104   96  107   99  7.614393 0.472014 SUCCESS  35
001010011   98   96   74   86  101   99  101  103  7.466923 0.487192 SUCCESS  36
001010101   94  105  108   86   81   83   95  103  8.221003 0.412185 SUCCESS  37
001010111  107   97  102   96  106  105  108   86  7.654333 0.467943 SUCCESS  38
001011011   95   83   88  104  100   96   96   98  3.395774 0.907126 SUCCESS  39
001011101   97  102   88  110  105   96   93   84  6.157778 0.629563 SUCCESS  40
001011111  104  100  105   88   88   93  107  111  8.001504 0.433323 SUCCESS  41
