		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
010101011   97   98   90   89   83   86   88  101  4.003408 0.856816 SUCCESS  62
010101111  101   94  105   91   93   89   92  101  2.652276 0.954252 SUCCESS  63
010110011   96   79  106   81   84   86   91  103  9.116410 0.332571 SUCCESS  64
010110111  101   94   98   93  106   92  110   90  4.878675 0.770461 SUCCESS  65
010111011  101  112  101  102  107   87   98  101  7.603128 0.473165 SUCCESS  66
010111111  111  100   99   94  118   89   97   80 12.138878 0.145114 SUCCESS  67
011000111   91   95   77   97   94   87  101   95  4.705601 0.788528 SUCCESS  68
011001111  112   76  105   93   98   92   89   99  9.039261 0.338995 SUCCESS  69
011010111   92   85  110   86  108  107  106   88  9.976656 0.266668 SUCCESS  70
011011111   97   90  102  108   91  114  112   74 15.000903 0.059128 SUCCESS  71
011101111  109   95   92   90   88  105   93   98  4.363210 0.822957 SUCCESS  72
011111111   94   98  116  100  102   99   83   90  7.922990 0.441029 SUCCESS  73
100000000   93   90   96  105   98   96   94   80  3.950155 0.861592 SUCCESS  74
100010000   96  102   96   94   89  101  103   96  2.195868 0.974410 SUCCESS  75
100100000   85   80   79   84   82   68   97   78 19.921032 0.010639 SUCCESS  76
100101000   91   90   88   84   84   98   98  106  5.003956 0.757153 SUCCESS  77
100110000  101  105   83   97   92   87   87   94  4.518873 0.807542 SUCCESS  78
100111000   86   87  101  101   93   83   92   94  3.940938 0.862413 SUCCESS  79
101000000   85   97   86   89  107   81   85   92  7.055916 0.530612 SUCCESS  80
101000100  100  114  109  116  104  113  110   89 19.140666 0.014125 SUCCESS  81
101001000   76   85   93   93   91   81   94   95  7.086639 0.527314 SUCCESS  82
101001100  113  101   88   92   77  108  104   77 14.385076 0.072264 SUCCESS  83
101010000   97   84   99   99   97   85   89   92  3.223042 0.919591 SUCCESS  84
101010100   98   88  111   96   87  102  106   94  6.175188 0.627615 SUCCESS  85
101011000  101   96  106   94   91  108  113  105  8.785967 0.360672 SUCCESS  86
101011100   89   96   95  101   90   96   89   98  1.539418 0.992034 SUCCESS  87
101100000   96  111  110   99  107  101  102   87  9.030044 0.339768 SUCCESS  88
101100100   86   86   84   81   95   92   89   87  6.002456 0.646957 SUCCESS  89
101101000  106   97   87   88  110  107   92   82  8.649078 0.372758 SUCCESS  90
101101100   89   84   76   95  102  104  114   88 11.509396 0.174472 SUCCESS  91
101110000   89   90   99   94   87   91   86   74  7.079129 0.528120 SUCCESS  92
101110100   88  101  110  102   76   97   79   85 11.649357 0.167548 SUCCESS  93
101111000  116   95   88   91  102  108   93   84  9.405549 0.309247 SUCCESS  94
101111100   91   92   82   93   80   97   92   88  4.984840 0.759195 SUCCESS  95
110000000  102   98  109  102   86   93   97   90  4.686485 0.790499 SUCCESS  96
110000010  103  100   81  120   92   96   91   91 10.509190 0.231089 SUCCESS  97
110000100   90  105   95   81   70   76  102   99 14.695720 0.065339 SUCCESS  98
110001000   89  103   92   90   90  100   92   94  2.056931 0.979217 SUCCESS  99
110001010   97   84  101   94   97  100   88   92  2.679244 0.952848 SUCCESS 100
110010000   90   87   71   95   89   77   99   85 11.993114 0.151511 SUCCESS 101
110010010   91   79  100   81   79   73   94   97 13.059887 0.109806 SUCCESS 102
110010100  100   81   94   78   84  101  102   96  7.680619 0.465273 SUCCESS 103
110011000   84  106   99   78   97   93   80  106  9.729848 0.284501 SUCCESS 104
110011010  103  101   97   80  103   92   95   91  4.589878 0.800375 SUCCESS 105
110100000   95  106   89   94  104   91   75   85  8.106304 0.423156 SUCCESS 106
110100010   90  108  106   89  108  105  112   94 10.322803 0.243096 SUCCESS 107
110100100   80   87   99   83   92   75   96  106 10.413607 0.237187 SUCCESS 108
110101000   91   96   95   90   92   97   95   95  0.545697 0.999814 SUCCESS 109
110101010   95   88  100   94   87  100   98   84  3.120632 0.926561 SUCCESS 110
110101100   86  103   96   97   90  101  105  105  4.663954 0.792815 SUCCESS 111
110110000   88  117   97   89  108   95   97  102  8.930365 0.348204 SUCCESS 112
110110010   83  100   94   93   92   84  100   78  6.502218 0.591162 SUCCESS 113
110110100   99   95  100   88  108  102   91   89  4.027987 0.854590 SUCCESS 114
110111000  102   91   95  106   89   82   94  101  4.684778 0.790675 SUCCESS 115
110111010   85   95  102   99   90   99   92  101  2.772779 0.947798 SUCCESS 116
110111100  115   98   91   97   98  101   94  104  6.355430 0.607484 SUCCESS 117
111000000   99  103  111  102   96   85   99   97  5.766230 0.673399 SUCCESS 118
111000010   76  110   97   91   76   88   89   74 15.895627 0.043899 SUCCESS 119
111000100   99   97   91   89   95   94   94  100  1.083692 0.997662 SUCCESS 120
111000110   78   98   76   96   72   84   80   85 17.217402 0.027923 SUCCESS 121
111001000  108   93   84  103   97   83  102  102  6.693384 0.570046 SUCCESS 122
111001010   97   81   95   86   92  109   95  114  9.326351 0.315518 SUCCESS 123
111001100   82  105   94   84  103  103   88   98  6.290912 0.614681 SUCCESS 124
111010000   91  106   86   93   98   87   83   93  4.683754 0.790780 SUCCESS 125
111010010   93   83  104   95   98   92   97   94  2.733521 0.949952 SUCCESS 126
111010100   82   94  100   94   93  108  116   97  9.073398 0.336142 SUCCESS 127
111010110  100   94   95   97   97  107  102   95  2.682658 0.952669 SUCCESS 128
111011000   94  107  100   97  102   97   94   97  2.744445 0.949358 SUCCESS 129
111011010   89   92   99   83  125   98  105   93 13.486597 0.096168 SUCCESS 130
111011100  102   97   92   95  101   91   97  101  1.806367 0.986383 SUCCESS 131
111100000  102  105   99   98   96   88   96   98  2.723280 0.950506 SUCCESS 132
111100010   97   97   93   87  105  105   84   92  4.444455 0.814964 SUCCESS 133
111100100  115   94   98   93   87   78   93  105  9.545509 0.298384 SUCCESS 134
111100110   94   90  105   90   97  102   94   90  2.536211 0.960021 SUCCESS 135
111101000   85  102   96  105   93  100  111  110  8.612552 0.376027 SUCCESS 136
111101010  114   82  110   92   92  107  124  101 20.051093 0.010144 SUCCESS 137
111101100   98   89  120   85  101  101   87   96 10.039127 0.262290 SUCCESS 138
111101110  100   97   98  103   94  100   96  100  1.892392 0.984135 SUCCESS 139
111110000   86  109   85  107   92   88   94   94  6.320269 0.611405 SUCCESS 140
111110010  105  102   93   91   97   99   96  102  2.799405 0.946308 SUCCESS 141
111110100   98   79   98  105  108   99  114   98 10.437161 0.235673 SUCCESS 142
111110110   97   80  107   88  121   96   83   89 13.988065 0.082077 SUCCESS 143
111111000   89  101   93  105   99   94   90  103  3.190271 0.921856 SUCCESS 144
111111010  107   86  101  107  101  101  101   91  6.038983 0.642865 SUCCESS 145
111111100  110  111   99  101  102   90   83  102  9.020827 0.340542 SUCCESS 146
111111110   94   98  116  100  102   99   83   90  7.922990 0.441029 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   90   83   88   99   84   86   95   84  5.728338 0.677632 SUCCESS   0
000000011   86   88   95  113   84   85   83   82 10.486659 0.232515 SUCCESS   1
000000101   94   94   81  100   85   82   95   97  5.198194 0.736198 SUCCESS   2
000000111   89   95  102   94   97   88   89   88  2.327294 0.969299 SUCCESS   3
000001001   99   98   93  105   81   94  103   97  4.385057 0.820820 SUCCESS   4
000001011  100   95   97   95   83   95  111   96  4.792650 0.779491 SUCCESS   5
000001101   90   91   99  105  107   86   91  105  5.549803 0.697516 SUCCESS   6
000001111   87   98   84   98   95   92   98   91  2.476472 0.962819 SUCCESS   7
000010001   86   85   78   79   84   89   96   94  9.182294 0.327152 SUCCESS   8
000010011  103  103   97  100   81   90  124  101 13.998306 0.081810 SUCCESS   9
000010101   94   87   86   89   89   82   93   91  4.104112 0.847610 SUCCESS  10
000010111   93  102  104   91   82   96   90   87  4.369696 0.822324 SUCCESS  11
000011001   93   99   88  104   87   94   83  104  4.758513 0.783047 SUCCESS  12
000011011   99   93   94  109  106   92   81   94  6.009284 0.646192 SUCCESS  13
000011101   98   78  112   93   99  109   96   86  9.755792 0.282586 SUCCESS  14
000011111   83  102   88   82   94   89   87   92  5.392433 0.714926 SUCCESS  15
000100011   86  114   80   90   81   96   95   92  9.632558 0.291768 SUCCESS  16
000100101   81   85   99   95   86   84   91   90  5.720828 0.678470 SUCCESS  17
000100111   95   92   99   94   93   80  125  105 13.883607 0.084850 SUCCESS  18
000101001   98   79   87   82   94   97   72   66 19.860269 0.010878 SUCCESS  19
000101011   81  102   91   92  107   94   93  100  4.859558 0.772476 SUCCESS  20
000101101  107  111   95   89   94   94  122   87 13.736136 0.088908 SUCCESS  21
000101111   88   96   90   89   80   91   83   87  5.725266 0.677975 SUCCESS  22
000110011   81   96   88   96   84   82   96  108  7.524614 0.481227 SUCCESS  23
000110101   83  101  101  103   75  113  111  103 14.687527 0.065514 SUCCESS  24
000110111   91  105   87  108  104   95  106   90  6.487881 0.592752 SUCCESS  25
000111001  113   98  116   90   99   91   78   86 13.207699 0.104900 SUCCESS  26
000111011   93  101   97   96   91   91   94   88  1.332208 0.995156 SUCCESS  27
000111101   78  101   85   97  102   83  101  101  7.504473 0.483305 SUCCESS  28
000111111   96  106   88   76   93   99   82  107  9.365267 0.312425 SUCCESS  29
001000011   90   84  104   90   84  101   87   86  5.817435 0.667673 SUCCESS  30
001000101   92   97   86   91   82  102   82   78  8.237048 0.410664 SUCCESS  31
001000111   95  101   97   63   99   87   83  103 14.548932 0.068533 SUCCESS  32
001001011   78   82   93   93   96   82   85   85  8.668536 0.371025 SUCCESS  33
001001101   85   79   90   93   86   80   93   93  7.207825 0.514385 SUCCESS  34
001001111  105   75   92  109   94   88  115  114 16.799227 0.032269 SUCCESS  35
001010011  111   82   89   92   94   96   89   91  5.618759 0.689850 SUCCESS  36
001010101  100  112   83   92   98  101  103   76 10.280815 0.245867 SUCCESS  37
001010111   95  101   89  106   92  102   89  105  4.373109 0.821990 SUCCESS  38
001011011   96  100   89   97   92  110  121   80 13.308061 0.101681 SUCCESS  39
001011101   95   90  102  105  105  100   77   88  7.364512 0.497863 SUCCESS  40
001011111   84  108   84   96   79   87   97   94  7.837989 0.449454 SUCCESS  41
001100101   96  105   90   95   94  101   97  105  3.090933 0.928522 SUCCESS  42
001100111  103   99   91   87   97  104   97  104  3.771961 0.877090 SUCCESS  43
001101011   82   91   98  115   81  109   99  106 12.427333 0.133131 SUCCESS  44
001101101   89   85   93   99   94   90   94   92  1.934721 0.982948 SUCCESS  45
001101111   97   91   94   93   97  117  116   96 10.735516 0.217140 SUCCESS  46
001110101  102   77  115   91  109  102   97   91 11.695100 0.165335 SUCCESS  47
001110111  100  103   99   95   93   95  105   87  3.113463 0.927036 SUCCESS  48
001111011   89   95   85  100   97   85   85   89  4.138931 0.844376 SUCCESS  49
001111101   83   97  105   88  105   91   83  100  6.309687 0.612585 SUCCESS  50
001111111   99   93   89   82  102   73   85  112 12.359743 0.135860 SUCCESS  51
010000011   97   99   91   87   91   88   92  104  2.716112 0.950891 SUCCESS  52
010000111  108   75  105   97   95  106   86  100  9.926817 0.270200 SUCCESS  53
010001011   90   93   96   92   87   99   83   87  3.344910 0.910887 SUCCESS  54
010001111   95  111  101   85  109   91   90  109  9.243740 0.322154 SUCCESS  55
010010011   91   80  104  102   90   99  100   96  4.808353 0.777850 SUCCESS  56
010010111   94  110   87   98  100  116   75   90 13.080369 0.109114 SUCCESS  57
010011011   92   92   93   94  100   78   98  102  4.245438 0.834328 SUCCESS  58
010011111   99   94   93  101  108   91   95  105  3.931721 0.863231 SUCCESS  59
010100011   98  104   92   97  102  105  100   87  3.913629 0.864831 SUCCESS  60
010100111   93   82   94   86   89  116   91   85  9.100707 0.333872 SUCCESS  61
010101011   93   99   84   94   87   95  103   96  2.905229 0.940163 SUCCESS  62
010101111   92   94   92  101   98   90  107   96  2.637256 0.955023 SUCCESS  63
010110011  105  105  101  103  109   69  100   82 15.031626 0.058533 SUCCESS  64
010110111  104   98  108  115   95  103  113   96 11.973656 0.152383 SUCCESS  65
010111011   90   99   82  111   92  105   90   82  8.345261 0.400491 SUCCESS  66
010111111   91   90   99   90   96  101   85   94  2.312274 0.969911 SUCCESS  67
011000111   86   85   98  100  118   88   83  104 11.144133 0.193665 SUCCESS  68
011001111  119  106   95   81  100   88  103   98 11.585180 0.170694 SUCCESS  69
011010111   95   84   90  105   87  107   90  105  6.355772 0.607446 SUCCESS  70
011011111   97   95   93   92  112  111  109   88  9.090125 0.334750 SUCCESS  71
011101111   98  104  106  106   97   90  104   87  5.766230 0.673399 SUCCESS  72
011111111   98   94   99   92  103   81   95  107  4.869458 0.771433 SUCCESS  73
100000000   90   83   88   99   84   86   95   84  5.728338 0.677632 SUCCESS  74
100010000   92   84   92   93  111   80   93   88  7.211238 0.514023 SUCCESS  75
100100000   81   97  100  108   87   88  106   87  7.525638 0.481121 SUCCESS  76
100101000   85   97  100   98   98   86   87  116  8.066705 0.426981 SUCCESS  77
100110000   99  105   88   91   95   96  103   89  3.132921 0.925741 SUCCESS  78
100111000  104   94   82   79  104  114   89   97 10.834513 0.211253 SUCCESS  79
101000000   76   84   86  107   87   93   94   87  8.855606 0.354623 SUCCESS  80
101000100   97   84  107   94   99   79  102   92  6.520652 0.589118 SUCCESS  81
101001000   85   98  102   75  104   94   83   87  9.043358 0.338652 SUCCESS  82
101001100  109   88   90   88   96   99   84   97  4.980743 0.759632 SUCCESS  83
101010000   87   83   97   95   85   93   86   90  4.303812 0.828725 SUCCESS  84
101010100   88   99  100   87   89  109   83   80  8.077629 0.425924 SUCCESS  85
101011000   89   93   97   99  107   87  100   90  3.497502 0.899383 SUCCESS  86
101011100  107  105   99  105   74   99   81   92 11.187828 0.191282 SUCCESS  87
101100000  102   84   91   94   96   84   93  105  4.442066 0.815201 SUCCESS  88
101100100   90   92   99   87   95  104   94   78  5.156889 0.740684 SUCCESS  89
101101000   73  109  116   90   93   88  111   92 16.087817 0.041140 SUCCESS  90
101101100   88   87   87   96  102   99  124   83 13.466797 0.096766 SUCCESS  91
101110000   95  115   89  110   90   93   82   85 10.478125 0.233057 SUCCESS  92
101110100  101   87  103   86   94  111   88  105  7.228307 0.512213 SUCCESS  93
101111000   91   92   72   95   90  103   85   96  7.878612 0.445417 SUCCESS  94
101111100   99  113   86  109   87   93  103   96  8.388615 0.396458 SUCCESS  95
110000000  106   99   85  108   82   87   84   97  8.269136 0.407632 SUCCESS  96
110000010   84   97  110   85   92   95   94   87  5.618759 0.689850 SUCCESS  97
110000100   98   89   82  106   73  103  107  106 12.578559 0.127196 SUCCESS  98
110001000   92  101   94  104   89   86   91   80  5.142552 0.742237 SUCCESS  99
110001010  101  100   86   99  106   93  102   78  6.828907 0.555200 SUCCESS 100
110010000   99   91   99   91   83   97  105   87  4.059393 0.851725 SUCCESS 101
110010010  100   97   87   94  103   96   93   83  3.312822 0.913221 SUCCESS 102
110010100  110  104   91   96   97  101   80  117 11.977752 0.152199 SUCCESS 103
110011000   74  101   84   94  124   84   97   91 17.201016 0.028083 SUCCESS 104
110011010   82  108   98  113   91   86   92   98  8.652833 0.372423 SUCCESS 105
110100000   80   86   90   91   85   93   91   88  5.244620 0.731139 SUCCESS 106
110100010   91   84  106   89   99   95   94   84  4.599436 0.799404 SUCCESS 107
110100100   95   88   99   86   94   91   94   99  1.875324 0.984598 SUCCESS 108
110101000   95   90  101   91  100   95   95   98  1.257790 0.996037 SUCCESS 109
110101010   81   86  101   89   78  103   83  100  9.244423 0.322098 SUCCESS 110
110101100   95   97  114   97  114   88  105   77 13.344246 0.100541 SUCCESS 111
110110000   92   75   91  119  100   84   88   98 13.079345 0.109149 SUCCESS 112
110110010   98   97   95   94   94   93   96  104  1.191564 0.996725 SUCCESS 113
110110100   85  113  109   88   88   90  105   95  9.311331 0.316717 SUCCESS 114
110111000   87   98  100  114   78   86   89   89  9.715510 0.285564 SUCCESS 115
110111010  102   97  115   93   89  100   94  102  6.443503 0.597681 SUCCESS 116
110111100   94  104   90   82   94  104   99   97  4.167265 0.841726 SUCCESS 117
111000000  107  104   90  102   93   89   86   96  4.658493 0.793375 SUCCESS 118
111000010   93   88   77   99   95   97  107   95  5.854644 0.663510 SUCCESS 119
111000100  105  104   92  120   76   85  102   84 15.862514 0.044391 SUCCESS 120
111000110   94  102   94   87   68  102   97   94  9.661233 0.289612 SUCCESS 121
111001000  106   94  102   81   90   93   86  101  5.563116 0.696038 SUCCESS 122
111001010  115   99   91   99   93   97   70  101 12.247091 0.140515 SUCCESS 123
111001100   87   92  103   88  109   86   99   99  5.438176 0.709880 SUCCESS 124
111010000  102   71  100   93   90  110  117   89 15.650866 0.047659 SUCCESS 125
111010010   97  101  113   93   89  106   92  108  7.968392 0.436564 SUCCESS 126
111010100   84   82  102   88  118  106  104  101 12.805569 0.118717 SUCCESS 127
111010110  102   91  115  106  105   94   92   81  9.939789 0.269277 SUCCESS 128
111011000   98   69  104   95   97   86   86   97 10.033323 0.262695 SUCCESS 129
111011010   92  112  104   90   94   96  108   94  6.516556 0.589572 SUCCESS 130
111011100   94  108   81   94   84  101   96   78  8.729300 0.365644 SUCCESS 131
111100000   94  101   93   92   92   80   98   96  3.120632 0.926561 SUCCESS 132
111100010   96  102   80  120   82   87  109   94 14.609696 0.067194 SUCCESS 133
111100100  103  116   77   81  115   83   79  103 20.622884 0.008220 FAILURE 134
111100110   86   96   97  100  106   93   94  101  3.084788 0.928924 SUCCESS 135
111101000   88   74   99   94   81  101  101   93  8.311124 0.403684 SUCCESS 136
111101010   83   87   90   85  114   87   97   98  8.295422 0.405157 SUCCESS 137
111101100   98   91   91   82   97   84  104   97  4.482688 0.811163 SUCCESS 138
111101110   95  100  107   95   80  101   90   97  5.059258 0.751224 SUCCESS 139
111110000   77  108   84   88   93   88   99   96  7.822969 0.450952 SUCCESS 140
111110010   97  101   79   88   99   84   70  100 12.074018 0.147932 SUCCESS 141
111110100   89   94  103   85   84   96   99   98  3.724852 0.881056 SUCCESS 142
111110110   94  103  106   80  104  100  110   90  8.581487 0.378821 SUCCESS 143
111111000   91  101   83   76   94   82   86  102  9.048478 0.338223 SUCCESS 144
111111010   98   76  108   77   90   86  100  100 10.961501 0.203890 SUCCESS 145
111111100  100  108   88   84  105   79   95   97  7.889536 0.444334 SUCCESS 146
111111110   98   94   99   92  103   81   95  107  4.869458 0.771433 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  107   94   87  105   77  102   89  112 11.102828 0.195941 SUCCESS   0
000000011  106   83   93   94   84  104   95  112  8.401245 0.395288 SUCCESS   1
000000101  105  102   96   98  106   87   79   84  7.863933 0.446873 SUCCESS   2
000000111   93   86   82   86   81  100  102  100  6.676316 0.571924 SUCCESS   3
000001001   84  105   98   91  100  106   93   88  4.906325 0.767540 SUCCESS   4
000001011  112  107   90   88  105   97   78   85 10.947505 0.204691 SUCCESS   5
000001101  101   85   96   88   85   91  101  106  4.973233 0.760433 SUCCESS   6
000001111  100   99   79  101   76  120   96  101 14.908051 0.060958 SUCCESS   7
000010001  107   89   87   89  102   89   96   91  4.110598 0.847010 SUCCESS   8
000010011   80   95  109   94   92  103   90   91  5.821531 0.667215 SUCCESS   9
000010101  115   88   86   92  106   93   83   88  9.306552 0.317099 SUCCESS  10
000010111  114   96   87  103   92   86   86   98  7.342665 0.500153 SUCCESS  11
000011001   91   92  100   89   93  100   86   96  2.068196 0.978850 SUCCESS  12
000011011   95   90  109   89   80   86  110  102  9.159764 0.328998 SUCCESS  13
000011101   80   98  108   87  111   76  102   87 13.006293 0.111633 SUCCESS  14
000011111   89   99   91   88   78  117  102  103 11.016120 0.200787 SUCCESS  15
000100011   93  102   86   97   98  105   90   83  4.510680 0.808364 SUCCESS  16
000100101   99   93   85  106   86  105   90   87  5.526931 0.700054 SUCCESS  17
000100111   92   99  107   89   95   87   84  109  6.425069 0.599730 SUCCESS  18
000101001   88   91   86   71   91   87   93   98  8.517993 0.384572 SUCCESS  19
000101011  104   96   93  104  102   98   93   85  3.710856 0.882224 SUCCESS  20
000101101  103   85  100   89   80   85   93   64 16.121612 0.040672 SUCCESS  21
000101111   89  103  105   99   86  109   88   86  6.850754 0.552818 SUCCESS  22
000110011   92   88  102   89   99   94   86   98  2.654324 0.954146 SUCCESS  23
000110101   89   90  100   80  105   86   96  108  7.197925 0.515437 SUCCESS  24
000110111   99   92  107   84   81   98   98   99  5.675426 0.683536 SUCCESS  25
000111001   98  104   97   83   96   84  104  101  5.270223 0.728342 SUCCESS  26
000111011   86  100  100  101  100   80   89   95  4.893353 0.768912 SUCCESS  27
000111101   92   91   96  102   90   99  104  102  2.811353 0.945632 SUCCESS  28
000111111   86   84   93   81   98  118   93  111 13.146595 0.106904 SUCCESS  29
001000011   85  114  111   89   92   67  105  104 18.924922 0.015266 SUCCESS  30
001000101  100   90   95   93  106  107  103   93  4.430459 0.816349 SUCCESS  31
001000111   91  119   89   91   83  108  102   86 11.948053 0.153537 SUCCESS  32
001001011   92   90   96  102   83  107   79  101  7.191098 0.516162 SUCCESS  33
001001101   89  105   83  118   94   93   85   93 10.037420 0.262409 SUCCESS  34
001001111   97  113  103   90  110   80   78  103 13.436757 0.097680 SUCCESS  35
001010011   84   84   76   96   85   96  115  101 12.308538 0.137959 SUCCESS  36
001010101  110   84   81   86  107   87   98   98  9.219162 0.324147 SUCCESS  37
001010111  102   95  102  103   91  103   94   87  3.484871 0.900361 SUCCESS  38
001011011   89   78   92   95   76   96   99   81  9.541071 0.298724 SUCCESS  39
001011101   96  115   87   96  109   86   97  116 13.287921 0.102320 SUCCESS  40
001011111   95   97  110   90   92   99   94  105  4.318149 0.827339 SUCCESS  41
