		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000110011   90  103  105   87  108   92  104   82  7.527345 0.480945 SUCCESS  23
000110101  113   98   93   94   87   87   90  101  5.787736 0.670995 SUCCESS  24
000110111   77   91   96   93  127  109  105  107 20.093081 0.009990 FAILURE  25
000111001   87   86   87   77   85   92   91   96  6.785212 0.559974 SUCCESS  26
000111011   96  112   88  102   95   89   77   85  9.158057 0.329139 SUCCESS  27
000111101   73  106  113  100   94  100  104   81 13.819430 0.086595 SUCCESS  28
000111111   99  114  103  117  100  106   95   94 12.207151 0.142198 SUCCESS  29
001000011   89   94   99   97   91   91   93   85  1.967151 0.982002 SUCCESS  30
001000101  106   72   87   97   88   81   90   93 10.516017 0.230658 SUCCESS  31
001000111   82   96  118   98   90  107   67  100 18.412529 0.018338 SUCCESS  32
001001011   99   86   97  105  102  105   92  110  6.646958 0.575157 SUCCESS  33
001001101  100   87   88  100   93   84   94   88  3.515253 0.898003 SUCCESS  34
001001111   92   87  106   89  108   96   92   84  5.755989 0.674543 SUCCESS  35
001010011  100  101  104   82   99  103   98  101  4.972892 0.760470 SUCCESS  36
001010101  112   88   97   93   99  103   98   96  4.958555 0.761997 SUCCESS  37
001010111   92   93  104   86  100  103  115   89  7.813752 0.451872 SUCCESS  38
001011011  103   79   98   82   99   88  101  106  7.845841 0.448672 SUCCESS  39
001011101   87   93  109  114   92   88   90   96  7.818873 0.451360 SUCCESS  40
001011111  119   95   98   81   97   88  100   93  9.515469 0.300692 SUCCESS  41
001100101  101  100   84  122  101   94   77   97 14.062825 0.080143 SUCCESS  42
001100111   78  111  100   92  105   86  108   95 10.265112 0.246909 SUCCESS  43
001101011  120   94   90  105   93   88   93   92  9.041651 0.338795 SUCCESS  44
001101101   89  113   94   93   97   95   90   99  4.559837 0.803417 SUCCESS  45
001101111   89   93   82  109  105   87   98  116 11.276925 0.186497 SUCCESS  46
001110101  105  106   81   85   94  109   95  117 13.325471 0.101131 SUCCESS  47
001110111  109   95   83  105   85   88   86   86  8.048271 0.428769 SUCCESS  48
001111011  101  100  111   94  102  106  118   98 11.718996 0.164189 SUCCESS  49
001111101   74  101   90   90  100   94   86  101  7.156278 0.519869 SUCCESS  50
001111111  104   97  104  112   90  114   95  109 11.803314 0.160198 SUCCESS  51
010000011   80  124   91   91   94   93   90  101 12.753339 0.120623 SUCCESS  52
010000111   94  121   98  101   90   77   94   94 11.795121 0.160582 SUCCESS  53
010001011  110   92  102  100   94   76  105   91  8.667171 0.371146 SUCCESS  54
010001111   90   82  104  110   78  110   87  103 12.513017 0.129740 SUCCESS  55
010010011   97   97   84   79   93   96   80   97  6.505973 0.590745 SUCCESS  56
010010111  112   92   92  106   88  102  106   83  8.800645 0.359392 SUCCESS  57
010011011   92   94  102   89   94   90  102   95  1.852111 0.985215 SUCCESS  58
010011111   90  107  106  101   97  108   85   84  8.003552 0.433123 SUCCESS  59
010100011   85   84  100   95   84   95   92   85  4.922370 0.765840 SUCCESS  60
010100111  106  105   97   92   89  119  107   91 11.328472 0.183773 SUCCESS  61
010101011   98   94  108   93   97   94  103  107  4.578954 0.801483 SUCCESS  62
010101111   94  104  102   90   97  113  108  103  8.207349 0.413482 SUCCESS  63
010110011   96   99  103  104   81   81  103   92  6.851437 0.552743 SUCCESS  64
010110111  106   98   92   86  107   79  110  113 13.001513 0.111798 SUCCESS  65
010111011   98   95  104   90   95   82  108   98  5.127873 0.743826 SUCCESS  66
010111111  109  104  109   89   97  100   95  112  9.437637 0.306732 SUCCESS  67
011000111   91   91   75  100   96   90   90  101  5.765547 0.673475 SUCCESS  68
011001111   84   95   86  100  106   81  115   97 10.393807 0.238466 SUCCESS  69
011010111   85   87   82   89   82   98   95   83  7.134772 0.522164 SUCCESS  70
011011111   98  102   95  114  122   97   93  117 18.483534 0.017880 SUCCESS  71
011101111  127   85  101  109   95   95   93   97 15.210502 0.055179 SUCCESS  72
011111111  110  105   95  116   90  112   91  105 13.533023 0.094779 SUCCESS  73
100000000   93   97   81   99   90   96   83   83  5.570285 0.695241 SUCCESS  74
100010000  105   73   85   72   91   99   94   86 14.110958 0.078919 SUCCESS  75
100100000  103  110   70   88   91   85   83  100 13.427199 0.097972 SUCCESS  76
100101000   93  101  101   84  106   78   88   85  8.095722 0.424176 SUCCESS  77
100110000   89   81   94  105   83  109   97   98  7.474433 0.486413 SUCCESS  78
100111000   85   80  107   86   86  106   87   75 12.948602 0.113630 SUCCESS  79
101000000   87   90  101   87   98   90   89   86  3.494088 0.899648 SUCCESS  80
101000100   86   99   93   85   86   81  106   97  6.402880 0.602199 SUCCESS  81
101001000  102   77   91  103  101   69   81   98 14.702548 0.065194 SUCCESS  82
101001100  100  100   90   95   97  109  104  102  4.698774 0.789233 SUCCESS  83
101010000   99  101   97   94  101  104  101   94  2.536552 0.960005 SUCCESS  84
101010100   96   86   77   86  101   98   98   90  5.991532 0.648180 SUCCESS  85
101011000  110   94   79   98   95  104   93  110  8.924220 0.348729 SUCCESS  86
101011100   90   86   96   81   92  111   93   87  6.784870 0.560012 SUCCESS  87
101100000  104   97   85  101   93   83   84   84  6.475933 0.594078 SUCCESS  88
101100100   83   93   94  104  101  100   90  110  6.026693 0.644242 SUCCESS  89
101101000   80   96   93   94   95   86   96   93  3.278685 0.915671 SUCCESS  90
101101100   90   93  100  102   98   91   90   93  1.702933 0.988805 SUCCESS  91
101110000   82   88   98   92   93   90   79  111  8.303614 0.404388 SUCCESS  92
101110100   88  111   99  116   84   98  114   95 14.019471 0.081259 SUCCESS  93
101111000  101   93   85   86  110  105  104   98  7.114631 0.524317 SUCCESS  94
101111100  107  109   95  109   91   95   93  108  8.266064 0.407921 SUCCESS  95
110000000   77   94   82   98   98   95   81   81  9.497376 0.302088 SUCCESS  96
110000010   76   78   87   90   99   84   88   85 10.682946 0.220319 SUCCESS  97
110000100   93  104  102  112  101  102   85  106  8.295422 0.405157 SUCCESS  98
110001000  114   82   88   90   76  112  101   81 16.127415 0.040592 SUCCESS  99
110001010   99  105  102   79   97  118  111   90 13.794169 0.087291 SUCCESS 100
110010000   87   97   98   89  100   97   96   94  1.568093 0.991519 SUCCESS 101
110010010   71   86  100   97   97   95   81  114 13.495131 0.095911 SUCCESS 102
110010100  101  103   86   89   96   78   90   93  5.692495 0.681633 SUCCESS 103
110011000   99   92   92  103   95  121   98  104  9.762960 0.282059 SUCCESS 104
110011010  100   94   81   84   92   96   99   87  4.545841 0.804830 SUCCESS 105
110100000   83  115   96  102   83   91  101   93  8.711548 0.367211 SUCCESS 106
110100010   97   95   96   86   92   93  112   91  4.436945 0.815708 SUCCESS 107
110100100   99   94   91  113  109   78   91   86 10.273987 0.246320 SUCCESS 108
110101000   85   96   95   86   88   98   92   83  4.037204 0.853751 SUCCESS 109
110101010   82   92   88   86   99   89  103  101  4.890964 0.769164 SUCCESS 110
110101100   97   91   97   84   91   99   80  104  5.163716 0.739943 SUCCESS 111
110110000  107  103  112  106  107   79  103   95 12.201690 0.142429 SUCCESS 112
110110010   83  100   84   94   84   92   86   99  5.395505 0.714588 SUCCESS 113
110110100   85  100   99   92  105   87  105   97  4.647227 0.794529 SUCCESS 114
110111000   90   96  105   87   90  104   94  101  3.697202 0.883358 SUCCESS 115
110111010   80  106  108   96   93  102  131   90 20.985075 0.007187 FAILURE 116
110111100  117   83   77   87  103   87  104  111 16.252015 0.038912 SUCCESS 117
111000000   81   98   97   92   95   87   85   88  4.452307 0.814186 SUCCESS 118
111000010   87  100  103   95   90   96   88  104  3.406357 0.906335 SUCCESS 119
111000100  105   88  101   94   66  115   98   87 16.352035 0.037610 SUCCESS 120
111000110  108  105  104   87  100   82   83   99  8.456206 0.390221 SUCCESS 121
111001000   97   80   95   89  112   98   82   94  7.923331 0.440995 SUCCESS 122
111001010  116   96   99   86   94   92  113   91  9.914186 0.271101 SUCCESS 123
111001100   95   93   73   95  104  111   97  110 11.652088 0.167415 SUCCESS 124
111010000   85  107   81  115   83   93   86   85 12.600065 0.126371 SUCCESS 125
111010010   86   90   91  107  105   83  103  102  6.865092 0.551256 SUCCESS 126
111010100  105   98  112   92   90  110  109   83 11.179977 0.191709 SUCCESS 127
111010110   79   92  102   88   94   96   92  102  4.522628 0.807165 SUCCESS 128
111011000  101  102   92   98  106   93  114   99  6.940875 0.543025 SUCCESS 129
111011010   93  113  100   91  101   84  106   96  7.260054 0.508852 SUCCESS 130
111011100   88  102  106   83   85   98   93   97  5.195464 0.736495 SUCCESS 131
111100000   88   95   97   94  107   97   94   87  2.918884 0.939344 SUCCESS 132
111100010  106   83  111   95   82  110   98   96 10.264429 0.246955 SUCCESS 133
111100100   97   81   81  106  100   93   83   97  7.432786 0.490737 SUCCESS 134
111100110  101  104   94  113   97   90  115  112 13.154105 0.106656 SUCCESS 135
111101000   98   96   83  107   83   85  105   82  8.718034 0.366638 SUCCESS 136
111101010  105   93  113  107   96  110  103   89 10.220393 0.249897 SUCCESS 137
111101100   99   94   85  100  100   89  112   98  5.604080 0.691483 SUCCESS 138
111101110   91  100  114   91  100  118  102  106 12.928802 0.114323 SUCCESS 139
111110000   76  108  107   98  112  107   99   96 12.694283 0.122810 SUCCESS 140
111110010   98  100   94   99  110   86   91   96  4.195257 0.839091 SUCCESS 141
111110100  105   86   87   89   88  103   87   83  6.356113 0.607408 SUCCESS 142
111110110   92  113   89  112  115   89   96  100 12.573780 0.127380 SUCCESS 143
111111000   79  108  118  108  102  107   95   96 14.775942 0.063651 SUCCESS 144
111111010  111   94  105   98   91  116   89  100  9.981435 0.266331 SUCCESS 145
111111100   99  100  106  108   96  110  104   98  7.514373 0.482283 SUCCESS 146
111111110  110  105   95  116   90  112   91  105 13.533023 0.094779 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   90   98  100   85   99   91   85   82  4.819277 0.776706 SUCCESS   0
000000011   86   90   91   71   94   79   84   80 13.611879 0.092460 SUCCESS   1
000000101   94  110   92   97   91  108   83   83  7.772788 0.455974 SUCCESS   2
000000111   83  107   86   87  105   96   67   80 16.513502 0.035593 SUCCESS   3
000001001   89  100   99   85   98   88   96   97  2.573761 0.958203 SUCCESS   4
000001011   97   97   92   88   93   86   96   96  1.573213 0.991424 SUCCESS   5
000001101   99   95  101   92   86   96  108  101  3.939914 0.862504 SUCCESS   6
000001111   87   89   83   86  120  100   92   87 11.342809 0.183021 SUCCESS   7
000010001   84  103   76   89  109   93   96   89  8.805425 0.358975 SUCCESS   8
000010011   93   79  104  100   95   79   94   99  6.867823 0.550959 SUCCESS   9
000010101  100   99   82   87  113  124   90   90 16.454104 0.036323 SUCCESS  10
000010111  100  101   91   74   80   83  110   87 12.612013 0.125915 SUCCESS  11
000011001   90   82   97   92   88   99  104  102  4.357748 0.823491 SUCCESS  12
000011011   99   79  104   90   92  106   97   91  5.762816 0.673780 SUCCESS  13
000011101  102  100   93   97   86   84   80   87  6.046493 0.642024 SUCCESS  14
000011111   95   99   86   96  108  102   98   76  7.503108 0.483446 SUCCESS  15
000100011   94  102   68   96   94   89   91   98  9.006490 0.341749 SUCCESS  16
000100101  102   78   93   80   96   89   93   94  6.411073 0.601287 SUCCESS  17
000100111   94   77  101   86   98   94   84   91  6.192598 0.625668 SUCCESS  18
000101001   97   94  105   93   87  102   94  104  3.444931 0.903421 SUCCESS  19
000101011   76  111  100  104  108  112   84   92 14.524012 0.069089 SUCCESS  20
000101101   79  109   99  105  111   94  113  100 13.192338 0.105401 SUCCESS  21
000101111   97  101   96   84   80   81  109   73 13.526537 0.094972 SUCCESS  22
000110011   73   81   94  110   97  104   93   93 10.814713 0.212420 SUCCESS  23
000110101   78   91  102  111   86   88   99  114 12.275766 0.139317 SUCCESS  24
000110111  100   94  107   86  106   99  102   89  5.341227 0.720560 SUCCESS  25
000111001   85   76   83   85   98   87   85   93  9.156692 0.329251 SUCCESS  26
000111011   86  107   89  101   84   96   77  104  8.895887 0.351155 SUCCESS  27
000111101   84   89   84   96  108   91   88   95  5.434079 0.710332 SUCCESS  28
000111111   86  101   92   93  100   98   89  100  2.460086 0.963566 SUCCESS  29
001000011  115  101   91   98   84   93   95   83  7.983753 0.435059 SUCCESS  30
001000101   90  103   80   97  103  106  113   93  9.266271 0.320334 SUCCESS  31
001000111   85   95   83  100   91   99   98   94  3.299167 0.914205 SUCCESS  32
001001011   97   79  103   87  107   98  118   87 12.511651 0.129793 SUCCESS  33
001001101  112   92   89   85   94   81  110   94  9.349564 0.313671 SUCCESS  34
001001111  104   79  102   94  105   81   91   92  7.657406 0.467630 SUCCESS  35
001010011  101  100  106   91   96   96  101  108  4.713111 0.787753 SUCCESS  36
001010101  113  101   85   94  106   96   91   91  6.849389 0.552966 SUCCESS  37
001010111   91  106  108   95  102   88   83   96  6.071071 0.639271 SUCCESS  38
001011011   83   98   99  110  114   88  105  106 11.514517 0.174214 SUCCESS  39
001011101   96  106   78   81   88   87  100  116 12.907637 0.115067 SUCCESS  40
001011111   92   99   95   85   89   78  119   82 12.912758 0.114887 SUCCESS  41
001100101  101   82   90   94  101   82   84  125 15.918157 0.043567 SUCCESS  42
001100111   91   91  104  109   93   90   67   99 12.325947 0.137243 SUCCESS  43
001101011   87   98   97  104   99  102   94  108  4.510339 0.808398 SUCCESS  44
001101101   99  103  114   93   73   92   92   93 10.390735 0.238665 SUCCESS  45
001101111  101   97  111   87  102  100   88   88  5.921211 0.656057 SUCCESS  46
001110101  106   87   92  110   74   90  104   82 12.300345 0.138298 SUCCESS  47
001110111   99   99   83  106   86   89   80  116 11.792731 0.160694 SUCCESS  48
001111011   98   97   84   85  108   97   86  111  8.179698 0.416117 SUCCESS  49
001111101  102   88  112  109   98  107   88   81 10.904834 0.207150 SUCCESS  50
001111111   90  101   94   95   93   90   88  107  3.097419 0.928096 SUCCESS  51
010000011   86   85   91   89  103   95   99   91  3.452783 0.902823 SUCCESS  52
010000111  104  102   84   83   94   92   91   82  6.253703 0.618837 SUCCESS  53
010001011  103  108   89  100  102   88   99   93  4.667709 0.792429 SUCCESS  54
010001111   90   81   87  100   85  111   84   97  8.470884 0.388874 SUCCESS  55
010010011  102   88   97   88   90   89  108   87  4.791626 0.779598 SUCCESS  56
010010111   98   86  105   81  101   95  111   96  7.519835 0.481720 SUCCESS  57
010011011  101   91   89   91   92   86   93   77  5.424862 0.711350 SUCCESS  58
010011111  104   90  111  101   95   90   94   86  5.604763 0.691408 SUCCESS  59
010100011   83   96   86   83   86  107   82   92  8.130882 0.420791 SUCCESS  60
010100111  105  103  107   99  101   97   90   89  4.874237 0.770929 SUCCESS  61
010101011  109  112   94   95  101   92  106  104  8.396466 0.395731 SUCCESS  62
010101111   98   94  109   96   92   87  108  108  6.989691 0.537745 SUCCESS  63
010110011   81   87  110   95   97   99   95  112  8.797573 0.359659 SUCCESS  64
010110111   91   89   85  107  110   92   94  105  6.995494 0.537119 SUCCESS  65
010111011   72  115  105   85   92   90   88  111 16.031150 0.041936 SUCCESS  66
010111111   86   89   87   98   86   88  107   90  5.143234 0.742163 SUCCESS  67
011000111  101   84   82  123  103  103   99  100 14.231802 0.075920 SUCCESS  68
011001111   80   95   95   99  102  101   89   93  3.964492 0.860313 SUCCESS  69
011010111  105  109   98  112  104  113   83   95 12.918220 0.114695 SUCCESS  70
011011111   83  101   87   95  112   95  102   92  6.515532 0.589685 SUCCESS  71
011101111  100  116   89   94   95   93   79  118 14.294955 0.074394 SUCCESS  72
011111111   75   96   96  111   84   86   78   88 12.766311 0.120147 SUCCESS  73
100000000   90   98  100   85   99   91   85   82  4.819277 0.776706 SUCCESS  74
100010000   91   78   86   93   98   88   85   95  5.665868 0.684602 SUCCESS  75
100100000   84   89  103   88   89  117  103   85 10.416338 0.237011 SUCCESS  76
100101000   90   84   71   84   90   97   79   98 11.949419 0.153475 SUCCESS  77
100110000  100   88   95   87   84   72   97   97  8.417972 0.393742 SUCCESS  78
100111000  103   97  102  103   97  106   83   85  6.132176 0.632429 SUCCESS  79
101000000  105   94   82   70   94  111   90   93 12.759825 0.120385 SUCCESS  80
101000100   95   88   85   85   97   85   97   91  3.818729 0.873097 SUCCESS  81
101001000   93  109   85   84   88  115   93   79 12.252895 0.140272 SUCCESS  82
101001100  111   82  109   86   81   86   99  106 12.200324 0.142487 SUCCESS  83
101010000  114   88   90  100   94   92   92   81  7.318428 0.502699 SUCCESS  84
101010100  105   98   80   90   84   97   86   74 10.668950 0.221172 SUCCESS  85
101011000   93  103   87   86   86   92  109  107  7.054892 0.530722 SUCCESS  86
101011100  104   95  103  102  103   89   80   93  5.787053 0.671071 SUCCESS  87
101100000   97  107   86  105   98   92  103   95  4.663954 0.792815 SUCCESS  88
101100100  103   93   92   81   95   81   87   89  5.945448 0.653343 SUCCESS  89
101101000   83   99  101   75   94   86  110   82 11.504617 0.174713 SUCCESS  90
101101100   80  108  104  116   99   84   98  113 15.450825 0.050950 SUCCESS  91
101110000  100  106  112  100  100   85   86   95  7.456682 0.488254 SUCCESS  92
101110100  102   99   87   93   98   90  100   89  2.485689 0.962395 SUCCESS  93
101111000   72   85  102   85   85  103   95   95 10.027179 0.263124 SUCCESS  94
101111100   95  103   90   90  101   84  103   92  3.752845 0.878706 SUCCESS  95
110000000   96   97  104   83   85   78   92   92  6.731276 0.565884 SUCCESS  96
110000010   83  103   84   95  109  102   92  105  7.563530 0.477223 SUCCESS  97
110000100   93   81  101   85   93   90   99   95  4.006481 0.856538 SUCCESS  98
110001000   97   83   83   98   79  100  106  101  7.988874 0.434558 SUCCESS  99
110001010   77   93   91  104  104  101   93   95  5.959444 0.651775 SUCCESS 100
110010000  100   91   97   99   82   95  104  100  3.737142 0.880027 SUCCESS 101
110010010  115  105   96   97   98   94  114   85 10.986421 0.202470 SUCCESS 102
110010100   90   92   96   88   89  100   91   93  1.661286 0.989695 SUCCESS 103
110011000   90   82   88   98   95   95   73   93  7.763230 0.456934 SUCCESS 104
110011010   94   93  102   75   97  119  105   83 14.027323 0.081056 SUCCESS 105
110100000   88   97   83   69  101   94  105   85 11.862370 0.157451 SUCCESS 106
110100010   96  100   99   92  106   96   88   85  3.541197 0.895969 SUCCESS 107
110100100   91   93   90   93   90   91  106   87  2.877237 0.941824 SUCCESS 108
110101000  110   90  104  107   83   86   91   94  7.877588 0.445518 SUCCESS 109
110101010  101  109   89   91   80   93  101   87  6.641155 0.575797 SUCCESS 110
110101100   84   97  104   95   84   99  112  111  9.896094 0.272395 SUCCESS 111
110110000   95  102   87   98   83   89  104   88  4.628111 0.796483 SUCCESS 112
110110010   97   97   91   89  102   84  106  109  6.092236 0.636901 SUCCESS 113
110110100   88  105  114   71   83   84   93   98 14.737367 0.064458 SUCCESS 114
110111000   85   93  109   95  108   90   84  108  8.659661 0.371815 SUCCESS 115
110111010  104  107   99   95   89   94   91   86  4.141662 0.844121 SUCCESS 116
110111100   94   78   83   97  108  104   76   89 11.639457 0.168030 SUCCESS 117
111000000   88  105  104   88   98   85   81   85  7.294873 0.505178 SUCCESS 118
111000010   88   89   98   98   95   99   86   89  2.458379 0.963644 SUCCESS 119
111000100   94   84   91   85   95   88  109   92  5.226187 0.733150 SUCCESS 120
111000110   76   93  104   92  103   89   89   88  6.814228 0.556802 SUCCESS 121
111001000   86   98   88  110  105  107  103  103  8.336044 0.401352 SUCCESS 122
111001010   83   81  103   89  100   90   87   90  6.069023 0.639500 SUCCESS 123
111001100  104   75  110  109   95   94   65   99 19.815208 0.011058 SUCCESS 124
111010000   94  110   86   84   87   94  100   90  5.833479 0.665878 SUCCESS 125
111010010   91   95   91   99  103   88   99   94  1.953838 0.982394 SUCCESS 126
111010100  106  110   98  112  100   92   95   90  7.997066 0.433757 SUCCESS 127
111010110   97   95  110   87   82   97  117   94 10.534109 0.229519 SUCCESS 128
111011000  103   99   95   86  103   99   90   86  3.807122 0.874093 SUCCESS 129
111011010   99   95   92   89   90   90   81   95  3.155110 0.924250 SUCCESS 130
111011100   83  102  121  106   94   88   87  123 20.948890 0.007284 FAILURE 131
111100000   86  100   94   81   94  101   90   88  4.345459 0.824688 SUCCESS 132
111100010   77   94   93   81  103   81  116  101 13.694831 0.090075 SUCCESS 133
111100100  111   97   87  104   95  107   98   94  6.352358 0.607826 SUCCESS 134
111100110  108   89   86   88  100   85   95   96  4.952069 0.762687 SUCCESS 135
111101000   86  106   90  106   96  105   78   88  8.570564 0.379806 SUCCESS 136
111101010   98   98   99   95   96   95   88   87  1.597450 0.990969 SUCCESS 137
111101100  110   91   93   95  103  110   97  100  6.439065 0.598174 SUCCESS 138
111101110   96  114  116   94  117   91   97  117 20.172620 0.009702 FAILURE 139
111110000   88   86   87  103   99   78   76   89 10.109107 0.257451 SUCCESS 140
111110010   99   96   92   97   94  113   97   91  4.242024 0.834654 SUCCESS 141
111110100   89  109   94  101   93  104  100   94  4.332487 0.825949 SUCCESS 142
111110110  101  107   84  109   92  106  101   87  8.144537 0.419480 SUCCESS 143
111111000   74   91  109  104  108   76  102   90 14.582386 0.067793 SUCCESS 144
111111010   92   94   95   90   84   89  102   98  2.625649 0.955614 SUCCESS 145
111111100   85   90   97  108   97   77   81   92  8.850485 0.355066 SUCCESS 146
111111110   75   96   96  111   84   86   78   88 12.766311 0.120147 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   94   93   90   94  105  106  106  102  4.834297 0.775131 SUCCESS   0
000000011   95  100   91  100   91  102  106   86  3.725877 0.880970 SUCCESS   1
000000101   90  104   70   98   91   95   88  104  9.544485 0.298462 SUCCESS   2
000000111  103   99   88  104   76   97  106   83  9.156692 0.329251 SUCCESS   3
000001001   96   82   93   86  106  116   84   93 10.270915 0.246524 SUCCESS   4
000001011   98  101   84   87   89   90   93  107  4.726083 0.786411 SUCCESS   5
000001101   97   92  105   82  117  109   98   90 11.104534 0.195846 SUCCESS   6
000001111  112   90   91  104   76  106   95   95  9.828844 0.277245 SUCCESS   7
000010001   88  106  101   94   87   91   89  101  3.909532 0.865192 SUCCESS   8
000010011  108   98   96   86   99  109   74   85 11.039333 0.199480 SUCCESS   9
000010101   97   90   84  101   80   96   94   87  4.997812 0.757810 SUCCESS  10
000010111   86   93   85   91   93   87   87  112  6.617600 0.578395 SUCCESS  11
000011001   78   86   96   91   97   94  103   94  4.851024 0.773374 SUCCESS  12
000011011   82   92  109   81  121  103  109   97 16.748021 0.032843 SUCCESS  13
000011101   90   85   96   82   71   72  116   99 19.943562 0.010552 SUCCESS  14
000011111   98   96  105  105   76  105   94   92  7.527345 0.480945 SUCCESS  15
000100011   99  102   99   83   91   98  101  103  3.947424 0.861836 SUCCESS  16
000100101   84  104   83   92   91   97  111   97  6.938827 0.543247 SUCCESS  17
000100111  101   96   94  105  104  108   77  111 10.841682 0.210832 SUCCESS  18
000101001   87   99   99   95   94   94   89   99  1.619298 0.990545 SUCCESS  19
000101011   87   92   91  102   95   99  101   91  2.245366 0.972550 SUCCESS  20
000101101  105   88   97   85  111   85   88   83  8.641227 0.373459 SUCCESS  21
000101111   95  103   98   87   92   95   81  112  6.923807 0.544875 SUCCESS  22
000110011   94   77   88  105   89   95  107   93  7.111218 0.524682 SUCCESS  23
000110101  106  101   96   91  115  104   81   97  9.571453 0.296401 SUCCESS  24
000110111   91   88  100   97  108   95   95  104  3.896219 0.866363 SUCCESS  25
000111001  102   84   93  108   80   95   94  100  6.469447 0.594799 SUCCESS  26
000111011   88   84  100   89   73   74  113  110 18.426525 0.018246 SUCCESS  27
000111101  110  111   88   84   90   95  102  105  9.200728 0.325647 SUCCESS  28
000111111   92   89  103  100   90  100  104   92  3.074206 0.929615 SUCCESS  29
001000011   89   88   91   90   73   84   98   90  7.957468 0.437636 SUCCESS  30
001000101   92   90   91   90  109   90   88   89  4.020818 0.855240 SUCCESS  31
001000111   91  110   88   80   94  101  101   96  6.450672 0.596884 SUCCESS  32
001001011   75   82  104   97   89  103  105   94  9.270367 0.320004 SUCCESS  33
001001101  101  100  102   95   89  103   89   93  2.826373 0.944776 SUCCESS  34
001001111  101  101   96   86  106  103   83   95  5.364440 0.718008 SUCCESS  35
001010011   87  100  113   99   86   97   85   90  6.968185 0.540069 SUCCESS  36
001010101  104   99  112   90   83  101   95   92  6.678364 0.571698 SUCCESS  37
001010111   90   97   78  105   95  107   87   94  6.808425 0.557436 SUCCESS  38
001011011   99   86   95   99  108   96   88   83  5.166106 0.739684 SUCCESS  39
001011101  105   95   90   97   94   81   80  101  6.299787 0.613690 SUCCESS  40
001011111   85   89   91  100   86  101   98  107  4.870823 0.771289 SUCCESS  41
