		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111011   95  103   84   93   94  102   95   73  7.756744 0.457586 SUCCESS  27
000111101   91   83   88   91   89   91   88  100  3.564068 0.894161 SUCCESS  28
000111111   96   95  110   91  102   89   95  106  5.075302 0.749498 SUCCESS  29
001000011   83   81   97   89   98   78   82   87  9.494987 0.302273 SUCCESS  30
001000101   82   87   72   89   74  100   99   93 13.576718 0.093487 SUCCESS  31
001000111   95   93   84   98   88   93   99   87  2.761172 0.948440 SUCCESS  32
001001011   94   87   91  102   87   91   86   71  9.114703 0.332712 SUCCESS  33
001001101   88   99   78   89   95   86   77  102  8.899301 0.350862 SUCCESS  34
001001111   81  109   91   92   88   83   97   95  6.544548 0.586471 SUCCESS  35
001010011   88   83  119   91   89  103   98   75 14.044391 0.080616 SUCCESS  36
001010101  101   91   92   84  100   87   98   93  3.011394 0.933640 SUCCESS  37
001010111  104   86  101   86   94   97   84  109  6.581757 0.582354 SUCCESS  38
001011011   89   76   90  110   86   98   81   80 12.300686 0.138284 SUCCESS  39
001011101  106   96   90   91   89   90  102   74  7.651261 0.468255 SUCCESS  40
001011111   99   71  101  101  104  104  107  104 11.712510 0.164499 SUCCESS  41
001100101   92  102  119   94   96  104   80  108 12.396610 0.134366 SUCCESS  42
001100111   95  100   96   88   74  106   91   98  7.154913 0.520015 SUCCESS  43
001101011  103   94  108  105  106  101   96  118 11.671546 0.166471 SUCCESS  44
001101101   82   98  106   81   96   95  103   85  7.118728 0.523879 SUCCESS  45
001101111  101   77  115  107  102   97   92   96 10.766239 0.215299 SUCCESS  46
001110101   77   95   88   92   99   97   86   97  5.121387 0.744527 SUCCESS  47
001110111   92  111   82   79   88  117   95   89 13.712241 0.089581 SUCCESS  48
001111011   92   90   94   78   85   96   85  102  6.007235 0.646421 SUCCESS  49
001111101   92  102   98   90   99   87   93   89  2.253559 0.972235 SUCCESS  50
001111111   88  107  109   91   94   79  111   90 10.375032 0.239684 SUCCESS  51
010000011   94   89   93   95  105   95  105  113  6.389226 0.603719 SUCCESS  52
010000111   87   88   94   90   99   92   81   91  3.844331 0.870888 SUCCESS  53
010001011   95   83   73   80   73   95   95   79 16.787279 0.032402 SUCCESS  54
010001111   92  107   77  100   89   98  102  102  7.105415 0.525303 SUCCESS  55
010010011   74  113   88  100   90   86   94  107 11.858957 0.157609 SUCCESS  56
010010111  100   95  114   80   90  109   97   72 14.898834 0.061143 SUCCESS  57
010011011   95   83   94  107   98   93   85   88  4.814156 0.777242 SUCCESS  58
010011111   83  112  103   95   88   90   99  101  6.893767 0.548137 SUCCESS  59
010100011   78   92   94   92   93   88  110   94  6.285450 0.615291 SUCCESS  60
010100111   88   82   98   91  108   83   86   84  8.002870 0.433190 SUCCESS  61
010101011  100   95   93   91  103  102  100   91  2.290768 0.970775 SUCCESS  62
010101111   99   87  103   80   95   95   73  108 11.030116 0.199999 SUCCESS  63
010110011   88  114   81  100   85  113   75   96 15.857052 0.044472 SUCCESS  64
010110111   92   90   91  119   80   75   88   91 14.141339 0.078155 SUCCESS  65
010111011  100   91  101  106   82  114  110  100 11.008269 0.201231 SUCCESS  66
010111111  111   81  118   94  106   83   87  106 15.838619 0.044749 SUCCESS  67
011000111   99   99  108   95   89   87  101   99  3.987364 0.858262 SUCCESS  68
011001111   87   92  104   82   83  114  105   95 10.160995 0.253908 SUCCESS  69
011010111   96  102  105   95  104  100   93  122 11.221623 0.189455 SUCCESS  70
011011111  111   75  111  103   98   80   94  100 13.597200 0.092887 SUCCESS  71
011101111  108   86   94   92   78  114  105   97 11.186463 0.191356 SUCCESS  72
011111111  114   89  106  104  102   89  110  104 11.239716 0.188483 SUCCESS  73
100000000   90   84   95   88   81   88   94   93  4.533552 0.806067 SUCCESS  74
100010000   89   73   96   87   81   76  100   93 12.335164 0.136864 SUCCESS  75
100100000   91  102   90  101   90  103  108   95  4.347507 0.824489 SUCCESS  76
100101000   84   75   96   92   98  105   82  102  9.195608 0.326065 SUCCESS  77
100110000   83   98   95   86   75   77   99   93 10.305735 0.244220 SUCCESS  78
100111000   91   90   93   82  105   98   95   76  7.266199 0.508203 SUCCESS  79
101000000   79  107   92   82  110   94  103   89  9.855812 0.275292 SUCCESS  80
101000100   97   81  100   96  109   90  114   90  9.230768 0.323204 SUCCESS  81
101001000   82   93   83   87   77   98  103   89  8.557250 0.381009 SUCCESS  82
101001100   90   97   93   85   82  104   91   87  4.844879 0.774020 SUCCESS  83
101010000   83   98  102   97  111   66  101   86 15.406447 0.051708 SUCCESS  84
101010100   91  122  101   89   93   81   96   88 11.672229 0.166438 SUCCESS  85
101011000   92  104  102  109   82   98  103   88  6.976719 0.539147 SUCCESS  86
101011100  100   99   88  100  109   86  105  101  5.977878 0.649710 SUCCESS  87
101100000  106   92   83  111   93   88   98   76 10.326558 0.242850 SUCCESS  88
101100100   85  111  110  101   91  101   78   94 10.564150 0.227638 SUCCESS  89
101101000   97  102   79   97   94   85   99   99  4.824056 0.776205 SUCCESS  90
101101100  105   89   88   75   91   96   89   89  7.099611 0.525925 SUCCESS  91
101110000   96   95  101   76   95  104   94  100  5.533076 0.699373 SUCCESS  92
101110100  107   98   97   79   86   98   93   97  5.555606 0.696872 SUCCESS  93
101111000  105   83   95   90   93   94   90   88  3.653165 0.886983 SUCCESS  94
101111100   98   75  117  103   91   91   80  111 16.110347 0.040828 SUCCESS  95
110000000   93   86   99   99   86   72  101   81 10.177039 0.252819 SUCCESS  96
110000010   95   94   92   94   89   90   90   85  1.939159 0.982821 SUCCESS  97
110000100   78   94   93   89   80  101   91   89  6.710794 0.568133 SUCCESS  98
110001000  102   90   96   87   82   87  109   88  6.613163 0.578885 SUCCESS  99
110001010   80   90  113   85   97   74   97  106 13.469528 0.096683 SUCCESS 100
110010000   84   96  102  111   89   89   81   91  7.654333 0.467943 SUCCESS 101
110010010   88  110   86  103   91   88   89   87  6.259847 0.618150 SUCCESS 102
110010100   90   83   95   88   85  114   95   85  8.339799 0.401001 SUCCESS 103
110011000   98  104  100   87   87   82   94   87  5.069499 0.750123 SUCCESS 104
110011010   96   94   89   98   93  102  101  139 23.016211 0.003343 FAILURE 105
110100000   94   94   74   83   96  106  101  111 10.936923 0.205299 SUCCESS 106
110100010  107   85   93   95   91   85  117   86 10.150412 0.254627 SUCCESS 107
110100100   80   99   87   86   83   89  115   87 11.017144 0.200730 SUCCESS 108
110101000   76   93  105   98  103   81  104   84 10.119348 0.256749 SUCCESS 109
110101010   90  126  102   96   96   96   98   86 12.546471 0.128436 SUCCESS 110
110101100   84   99   91  105   87  107   92   91  5.289681 0.726213 SUCCESS 111
110110000  106   88   90   96   97   81   97   69 11.505300 0.174678 SUCCESS 112
110110010   89  103   97   98   86   96   89   98  2.602436 0.956783 SUCCESS 113
110110100   83   90   83  103   97  103  103   94  5.551851 0.697289 SUCCESS 114
110111000  106   84  101   83   92  101   77   98  8.619379 0.375414 SUCCESS 115
110111010   92   98   95   85   87   92   96   91  2.109502 0.977470 SUCCESS 116
110111100   91   96  112  101   81  101  107   91  8.170822 0.416964 SUCCESS 117
111000000   97   94   94   92   97   74   98   75  9.222576 0.323869 SUCCESS 118
111000010   90   92   94   94   90  111   87   87  4.762951 0.782586 SUCCESS 119
111000100   83   76   89   79   80   92   98   99 11.086101 0.196868 SUCCESS 120
111000110  110   84   91   97   81  102   82   89  8.751147 0.363722 SUCCESS 121
111001000   92   97   92  105   91   68   84  101 10.980277 0.202819 SUCCESS 122
111001010   93   83  100   84   94  102  109   96  5.926331 0.655484 SUCCESS 123
111001100  102   99  119   91   75   87   92  102 12.938702 0.113976 SUCCESS 124
111010000  115   96   94   90   94  114   92   96  8.959723 0.345705 SUCCESS 125
111010010   88  102   97   87  101   84   98   96  3.596840 0.891545 SUCCESS 126
111010100   88   92   94   92  114   88  100   95  5.525566 0.700206 SUCCESS 127
111010110   78   91   94   93   86   95   85   89  5.414963 0.712442 SUCCESS 128
111011000   94   91   93  102  101   97   96   82  3.039387 0.931862 SUCCESS 129
111011010   92   93   91  102  106  107   99   86  4.930562 0.764971 SUCCESS 130
111011100   94  109   96   79   99  112   93   91  8.612211 0.376057 SUCCESS 131
111100000   80   88   99   89   92   87   88   93  4.631524 0.796135 SUCCESS 132
111100010   87   85  105   77   72   95  101  107 13.955294 0.082938 SUCCESS 133
111100100   87   97  108   95   92   72   82  103 10.848509 0.210432 SUCCESS 134
111100110   94  114  129   94  101   90   90  111 20.790154 0.007726 FAILURE 135
111101000  108   79   94   95  102   99  103   86  6.999932 0.536640 SUCCESS 136
111101010   86   99  108  100   99   97   99   94  3.750114 0.878936 SUCCESS 137
111101100   96   85   83   94   88   99  108   86  5.987095 0.648678 SUCCESS 138
111101110  107   91  100   84   91  101   94   96  3.970637 0.859763 SUCCESS 139
111110000   86   84   99  104   89  103   85  105  6.516897 0.589534 SUCCESS 140
111110010   94   85  118  102  102   90   87  114 13.106996 0.108221 SUCCESS 141
111110100  100   82   95   85   97   85   93   82  5.952958 0.652501 SUCCESS 142
111110110  108   89   98  104   98  101  121   95 11.495059 0.175194 SUCCESS 143
111111000  106   86  101   89   87   91   92  113  7.549875 0.478626 SUCCESS 144
111111010   99   91  103   90   97   89   86   95  2.581271 0.957833 SUCCESS 145
111111100   97   98  105   92  100   84   98  117  8.544620 0.382153 SUCCESS 146
111111110  114   89  106  104  102   89  110  104 11.239716 0.188483 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   82   88   96   90   89   79  102   92  6.197036 0.625171 SUCCESS   0
000000011   89   91  110   88   83   81   87   81  9.766374 0.281808 SUCCESS   1
000000101   85   96   85   96  103   97   97  103  3.715977 0.881797 SUCCESS   2
000000111   94  104   99   93   93   76  105   94  6.199767 0.624866 SUCCESS   3
000001001   89   93  109  107  105   83   97   95  6.998567 0.536787 SUCCESS   4
000001011   94   98   87   79   94   90   97  108  5.694884 0.681366 SUCCESS   5
000001101   99   84   88   90  100   85   74   88  8.659661 0.371815 SUCCESS   6
000001111  104  107   95   90   94   90  101  101  3.968589 0.859946 SUCCESS   7
000010001   85  106   96  106   85  103   83  100  7.422545 0.491803 SUCCESS   8
000010011   87  101  117   98   91   72   99   85 13.636116 0.091757 SUCCESS   9
000010101   87  101  100   93   92   98  101   90  2.295888 0.970571 SUCCESS  10
000010111  105  111   99   90   82  105   92  107  9.178198 0.327487 SUCCESS  11
000011001   87   96   95   92  112   85   89   88  5.880929 0.660568 SUCCESS  12
000011011  105   91   98  101   90   92   75   82  8.168774 0.417160 SUCCESS  13
000011101   96   82  114  116   79  108   99   97 15.710606 0.046715 SUCCESS  14
000011111  101   91   91   84  101   93   87  112  6.367037 0.606191 SUCCESS  15
000100011   91  101   93   88   87  115   80  116 13.579107 0.093417 SUCCESS  16
000100101  104   87   91  103   99   93   80  100  5.395164 0.714625 SUCCESS  17
000100111  111  100   94   93   87   88   98   93  4.538673 0.805552 SUCCESS  18
000101001  105   90   77   90   98   90  100   90  5.961492 0.651545 SUCCESS  19
000101011   80  108   94   93   87   92   85   98  6.191232 0.625821 SUCCESS  20
000101101   98   79   81  114   96   93   88  116 14.431843 0.071181 SUCCESS  21
000101111  100  103  102   92   94   88   97   93  2.313298 0.969869 SUCCESS  22
000110011   89   93   97   89  108   92   96  106  4.232125 0.835597 SUCCESS  23
000110101   91   87   87   96  114  101  109   85  9.235206 0.322845 SUCCESS  24
000110111   84   82  110   93   96  102   90   83  7.927769 0.440558 SUCCESS  25
000111001   90  102  101   95   81   81   89  101  6.136272 0.631970 SUCCESS  26
000111011   98   85  100  126   65   94  110   83 25.851268 0.001114 FAILURE  27
000111101   95  104  107   98   79   90   96  111  8.585925 0.378421 SUCCESS  28
000111111  101   93   97   94  107   90   94   94  2.440628 0.964442 SUCCESS  29
001000011   93   96   91  102   79  103   82  103  6.736055 0.565360 SUCCESS  30
001000101   76  106   84   95   92  103   92   87  8.012087 0.432290 SUCCESS  31
001000111  101  108  100   87   87  100   93   90  4.553010 0.804106 SUCCESS  32
001001011   86   91   92   97  103  106   86   87  4.729838 0.786022 SUCCESS  33
001001101  106  112   91  100   92   97   93   81  7.348810 0.499508 SUCCESS  34
001001111   85   97   92   87  102  102  118   91  9.067253 0.336654 SUCCESS  35
001010011  113   82   88   90   97  101  101   91  7.229672 0.512068 SUCCESS  36
001010101   90  111   85  106  103  100  114   90 10.961501 0.203890 SUCCESS  37
001010111   90  105  110  103  104   94   73   84 12.057974 0.148636 SUCCESS  38
001011011   89   83   90  118  111   98   97   99 11.319937 0.184222 SUCCESS  39
001011101  105  106   87   95   89   96   85   96  4.622990 0.797006 SUCCESS  40
001011111   92  104  104   97   91   86   97  104  4.016722 0.855612 SUCCESS  41
001100101   94   96   86   91  107  116   92   90  7.938693 0.439482 SUCCESS  42
001100111   89   98  102   86   84   80  102  100  6.372840 0.605544 SUCCESS  43
001101011   90  100  100   96  108   94   98   89  3.295754 0.914451 SUCCESS  44
001101101   87  102   83   97   95   90  104   87  4.610018 0.798328 SUCCESS  45
001101111   97   79  112   84   82  100   86   92 10.229951 0.249256 SUCCESS  46
001110101   98  107   95   83   87   94   89  107  5.930086 0.655063 SUCCESS  47
001110111  108   84   93  108   81   98  105  100  8.793818 0.359987 SUCCESS  48
001111011   96   95   93   86   95   92  109  101  3.631659 0.888735 SUCCESS  49
001111101  106   98   84   85   89   90  102   97  5.024438 0.754961 SUCCESS  50
001111111   99   94   96   83   97   88   83   89  4.102064 0.847799 SUCCESS  51
010000011   87   95   92   95   91   83  100   93  2.699385 0.951785 SUCCESS  52
010000111   90   85   87  110   89  110   79   95 10.071898 0.260016 SUCCESS  53
010001011   75   80   99  111   99   97  101   86 11.218551 0.189621 SUCCESS  54
010001111   91  109   99   82   87   91   98   90  5.498256 0.703233 SUCCESS  55
010010011  106   99   83   96   98   96  112   94  6.539086 0.587076 SUCCESS  56
010010111  106   91   89   90   97   88   83  106  5.574381 0.694786 SUCCESS  57
010011011  102   97  101   91  101  105   96   93  2.883040 0.941481 SUCCESS  58
010011111   91   92   84   84   93   92   97   82  4.635280 0.795751 SUCCESS  59
010100011   80   95   85   87   82   87   98  106  7.937327 0.439616 SUCCESS  60
010100111  113   83   95  111   94   95   90   79 10.998711 0.201772 SUCCESS  61
010101011   87  111   90  100  101   91  100   87  5.641631 0.687303 SUCCESS  62
010101111   98  100  112   99   89   87  100   96  5.239500 0.731698 SUCCESS  63
010110011  102   81   75   88   99   89   89   89  8.600945 0.377069 SUCCESS  64
010110111   82   94   84   96  103   99   89   91  4.483371 0.811094 SUCCESS  65
010111011   96   96   96  107   90  105   85   94  4.148490 0.843484 SUCCESS  66
010111111   97  106  101   87   98   92   91  111  5.800025 0.669621 SUCCESS  67
011000111  108   80   92   89   81   96  106   98  8.305321 0.404228 SUCCESS  68
011001111  103   85   92   90   88   81   86   99  5.650165 0.686352 SUCCESS  69
011010111   94  106  103   88   98   85  102   98  4.501122 0.809321 SUCCESS  70
011011111   96  103   91   83   88  102   86  103  5.064378 0.750674 SUCCESS  71
011101111  114   79   94  104   97  103   88  109 11.264977 0.187132 SUCCESS  72
011111111  100   96  104   87  109   90   92   93  4.512387 0.808193 SUCCESS  73
100000000   82   88   96   90   89   79  102   92  6.197036 0.625171 SUCCESS  74
100010000  111  104   99   84  101   95   95   95  5.752575 0.674925 SUCCESS  75
100100000   88   96   89   94   87   73  101   89  7.424252 0.491625 SUCCESS  76
100101000   89   92  103   93   96   78   85   88  5.781250 0.671720 SUCCESS  77
100110000   83   88   90   98   83  110   91  107  8.196084 0.414554 SUCCESS  78
100111000   98   84   86  103  100   86   96  103  4.852731 0.773194 SUCCESS  79
101000000   83   89   85   93   97   84   96   87  4.857510 0.772692 SUCCESS  80
101000100  115  120   96   90   87   96   81  104 15.434098 0.051234 SUCCESS  81
101001000   87  113   72   68  100   91  106   88 20.043924 0.010171 SUCCESS  82
101001100  107   82   77   80   85  105  104   84 13.558967 0.094010 SUCCESS  83
101010000   93   93   88   77   97   96   93   75  8.295080 0.405190 SUCCESS  84
101010100   91   87  103   95  103   97  106   94  3.772644 0.877032 SUCCESS  85
101011000  100  114   92   95   95   88   98  111  7.990922 0.434357 SUCCESS  86
101011100   84  103   87  101  103   88   86  101  5.584964 0.693610 SUCCESS  87
101100000   78  103  106   98   98   95   88  104  6.875674 0.550104 SUCCESS  88
101100100  100   98   82   99   83   88  100   76  8.482832 0.387780 SUCCESS  89
101101000   81   92   84  118   93  100   83   89 11.488914 0.175505 SUCCESS  90
101101100  104  103   98  106   98  101   98   92  3.988388 0.858170 SUCCESS  91
101110000   75   86   95  108   96   99   87   89  8.208714 0.413353 SUCCESS  92
101110100  100  107   86   97   93   87   92   92  3.680475 0.884741 SUCCESS  93
101111000   92   81   96   94  105   89  103  102  5.004980 0.757044 SUCCESS  94
101111100  101   98  115   96   78   76   90  103 12.932557 0.114191 SUCCESS  95
110000000   75   91  112  105   83   91   83   93 11.973997 0.152368 SUCCESS  96
110000010   79   91  100  104   84   95   95  105  6.502560 0.591124 SUCCESS  97
110000100   89   85  102  115   77   88   90  122 18.768234 0.016149 SUCCESS  98
110001000  100   96   81   90  101  104   97  105  5.222090 0.733597 SUCCESS  99
110001010   87   94   81  100  103   96  104   98  4.848293 0.773661 SUCCESS 100
110010000   91   96   94   86   82   89   98   78  6.255751 0.618608 SUCCESS 101
110010010   97   87   86   96   88   91   85  100  3.508426 0.898535 SUCCESS 102
110010100   92   92  101   86   82   86   96   86  4.831224 0.775453 SUCCESS 103
110011000   76   86  114   91  106  119   93  101 17.193165 0.028159 SUCCESS 104
110011010   83   86  103   97   97   95   90   93  3.455855 0.902589 SUCCESS 105
110100000   99   91   84   98   89   85  101  109  5.770326 0.672941 SUCCESS 106
110100010  109  115   88  110   86   90   82   93 12.654001 0.124322 SUCCESS 107
110100100   88  113   79   84  104   98  107   90 11.052988 0.198715 SUCCESS 108
110101000   82  108   89   69   97   89   96   79 14.358108 0.072896 SUCCESS 109
110101010   88   87  108   89  101   88   92   91  4.570078 0.802382 SUCCESS 110
110101100  108  109   92  100  108   94   96   92  6.613845 0.578809 SUCCESS 111
110110000   97   99   93   99   91   85  106  101  3.507401 0.898614 SUCCESS 112
110110010  105  102  104  104   92   94  105   98  5.022049 0.755217 SUCCESS 113
110110100   87   96   89  106   90   95   92   90  2.971454 0.936136 SUCCESS 114
110111000   85   94  100  107  104   98  100   86  5.200243 0.735975 SUCCESS 115
110111010   89   94   89   88   85  105   94   98  3.507060 0.898641 SUCCESS 116
110111100   86   86  100   90  104   92   83   98  4.829176 0.775668 SUCCESS 117
111000000   88   96  104  101   95   84   93   91  3.316577 0.912950 SUCCESS 118
111000010   80   92  109  122   91  101   87  115 18.571948 0.017324 SUCCESS 119
111000100  100   88   71   81   90   92   98   92  9.474846 0.303834 SUCCESS 120
111000110  101   84   87   88   88  104  113   93  7.947568 0.438609 SUCCESS 121
111001000   93   96  102  107   96   93   83   81  5.876492 0.661064 SUCCESS 122
111001010   98   98  101   89   80   90  100   99  4.135518 0.844694 SUCCESS 123
111001100   80   97  106   99   85  100   99   91  5.701029 0.680680 SUCCESS 124
111010000  112   99  100   98   90   91  104   92  5.329962 0.721797 SUCCESS 125
111010010   96  113  108   92  115   94  101   89 11.015096 0.200845 SUCCESS 126
111010100   85  100   86   91   91  108   87   93  5.061989 0.750931 SUCCESS 127
111010110  123  119   90   85   82  100   92   91 18.781206 0.016075 SUCCESS 128
111011000   87   84   96   87   89   93  103   92  3.766841 0.877523 SUCCESS 129
111011010   94   93   93  108  101   88   87   79  6.256092 0.618570 SUCCESS 130
111011100   96   86  101   95   92   79  107   99  5.905167 0.657854 SUCCESS 131
111100000   86   81  116   84   87   82   87   99 12.321168 0.137439 SUCCESS 132
111100010  103   80   76   98   87   91   92   94  7.911725 0.442140 SUCCESS 133
111100100  105   93  108   90  102  103   83   78  9.243399 0.322181 SUCCESS 134
111100110   94  105  120   94  103   92  102   98  9.726093 0.284779 SUCCESS 135
111101000  113  111   89  102   81  116  104  101 15.918840 0.043557 SUCCESS 136
111101010   96   94  105   91   89  100  100   85  3.330232 0.911959 SUCCESS 137
111101100   87   88   87   83  105   92   83  114 10.072581 0.259969 SUCCESS 138
111101110   92   94   94   83   93   84  108  113  8.460643 0.389813 SUCCESS 139
111110000   98   99  119  108   96   79   90  105 12.837316 0.117571 SUCCESS 140
111110010  100   95  103   85   92   99   84   87  4.260458 0.832893 SUCCESS 141
111110100   96  120   81   82   88   93  101  104 12.727737 0.121567 SUCCESS 142
111110110   92   82   87   84  114  102   89  105  9.903262 0.271881 SUCCESS 143
111111000  107   88  108  100   85   91   91  105  6.878747 0.549770 SUCCESS 144
111111010   91   97   94   89  101   93   83   96  2.538259 0.959923 SUCCESS 145
111111100  109   83  115   89   93   96   92   99  8.928658 0.348350 SUCCESS 146
111111110  100   96  104   87  109   90   92   93  4.512387 0.808193 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  100  103  102   78   84   80   97   85  9.367315 0.312263 SUCCESS   0
000000011  105   91   99  103   76   70   79   95 15.416688 0.051532 SUCCESS   1
000000101  106   98   93   98   97   89  111   81  7.039189 0.532410 SUCCESS   2
000000111  100   84   96  103   91   82   83   91  5.867957 0.662020 SUCCESS   3
000001001   85  106   97   77   79   91   93   96  8.774360 0.361687 SUCCESS   4
000001011   95   95   97   82  113   97  107   98  7.325597 0.501945 SUCCESS   5
000001101   83   88   97   96   93   75   78   86 10.168505 0.253398 SUCCESS   6
000001111   99   86   77  106   96   83   75   94 11.579035 0.170998 SUCCESS   7
000010001   91   86  100   97   83  105   93   94  4.026963 0.854683 SUCCESS   8
000010011   79   95   91   77   95   80   94  104  9.550971 0.297966 SUCCESS   9
000010101   89   89   88   94   85   96   90   85  3.495454 0.899542 SUCCESS  10
000010111   96   93  106   75  113  107   98  102 11.716265 0.164319 SUCCESS  11
000011001   90   88   77   97   95   96   67   92 12.658439 0.124155 SUCCESS  12
000011011   89   73   94   88  100   89   73  102 12.351891 0.136180 SUCCESS  13
000011101  101   89   98   93  106  100   97   90  2.949948 0.937459 SUCCESS  14
000011111   79   92   94  100  101   75   86   95  8.563395 0.380454 SUCCESS  15
000100011   98   82   98   95   82  106  106   88  7.041237 0.532190 SUCCESS  16
000100101   98   75  104   84   74   89   97  112 14.901565 0.061088 SUCCESS  17
000100111   86   97   87   76   93   84   99   99  7.015976 0.534910 SUCCESS  18
000101001  101  108   89   91   91   98  104   84  5.339521 0.720747 SUCCESS  19
000101011  118   80   84  100   98  109   98   86 13.156494 0.106577 SUCCESS  20
000101101  103   95  100   97   85   89   83   83  5.477774 0.705501 SUCCESS  21
000101111   93   94  101   92  109   95  103  101  3.989754 0.858047 SUCCESS  22
000110011   93   84   90   98  105  104   76   73 12.688821 0.123014 SUCCESS  23
000110101   94   90   79   84   88   75   88  101  9.807679 0.278785 SUCCESS  24
000110111   99   76   90   92  115   95   76   97 12.712375 0.122137 SUCCESS  25
000111001   90   97   88  101   87   96   86   81  4.746907 0.784253 SUCCESS  26
000111011  102   88   81  101  103   90   99   82  6.506997 0.590632 SUCCESS  27
000111101   87   99   90   92   88  106   93   95  3.083764 0.928991 SUCCESS  28
000111111   84   97   96   90   95  102   79  107  6.491977 0.592298 SUCCESS  29
001000011   93  104   92   86   82  100   84   89  5.540245 0.698577 SUCCESS  30
001000101   93   96   94   93   96   91   88   96  0.757345 0.999366 SUCCESS  31
001000111   88  104   89   90   93  110   91   85  5.792857 0.670422 SUCCESS  32
001001011   94   91   95   87   83   88  114  109  9.094221 0.334410 SUCCESS  33
001001101   91   86   87   94  103  111  116   94 10.260674 0.247205 SUCCESS  34
001001111   91  115   83   83  109   84  109  124 22.762916 0.003682 FAILURE  35
001010011   96   77   88   99   83   80  105   88  9.612759 0.293263 SUCCESS  36
001010101  113  109   96   96   97   70   99   80 15.215282 0.055092 SUCCESS  37
001010111  126   79   91  108   90   97   77  105 20.366175 0.009036 FAILURE  38
001011011   96  106   96   87   87   92   95   92  2.883382 0.941461 SUCCESS  39
001011101   92   98  109   84   94  109  101  100  6.680753 0.571436 SUCCESS  40
001011111   96  100   95   97  107   90   93  107  3.979171 0.858998 SUCCESS  41
