		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000011101   86   94   98   95  101  101   83   93  3.342180 0.911087 SUCCESS  14
000011111   91   82  101  101   86   90   89  101  4.625039 0.796797 SUCCESS  15
000100011   95   69   79   77   95   88   90  100 14.330798 0.073540 SUCCESS  16
000100101   83   72   72   85  100  104  101  104 16.388562 0.037144 SUCCESS  17
000100111   88   89   97   98   78  102   94   92  4.723694 0.786659 SUCCESS  18
000101001  101  107  111   99  102   95   92   79  8.563395 0.380454 SUCCESS  19
000101011  100   97   84   94   84  101  103   97  4.116742 0.846440 SUCCESS  20
000101101   99   81   83   92  101   88  101  121 12.745829 0.120899 SUCCESS  21
000101111   99   90   83   93   89   94   71   94  8.444258 0.391319 SUCCESS  22
000110011   92  104   88   91   92   87   94   74  7.055916 0.530612 SUCCESS  23
000110101   83   87   78   93   89   98   91   86  6.639107 0.576023 SUCCESS  24
000110111  106   92   96  111   89  106   95   85  7.187684 0.516525 SUCCESS  25
000111001   83   87   97   95   90   97   93   94  2.524604 0.960574 SUCCESS  26
000111011   80  104  111   84  100  102   79   95 11.039333 0.199480 SUCCESS  27
000111101   99   95   89   90  110   81   90   76  9.450950 0.305693 SUCCESS  28
000111111   94  106   96  107   93   91   85  101  4.723352 0.786694 SUCCESS  29
001000011   94  103   85   95   85   78   95  100  6.155048 0.629869 SUCCESS  30
001000101  108   95   86  125  114   86   91   98 17.981382 0.021367 SUCCESS  31
001000111   89  101   80   99   91   80   94  107  7.508911 0.482847 SUCCESS  32
001001011   76   74   95   93  102   93  120   99 16.337698 0.037794 SUCCESS  33
001001101  123   90   69  112   87  101   91   92 20.789471 0.007728 FAILURE  34
001001111   86  109   99  104   89  107   87   99  7.078447 0.528193 SUCCESS  35
001010011   92   91   96   92  110   97  101   90  3.624149 0.889344 SUCCESS  36
001010101   85  110   89   83  109   76   81   88 14.007182 0.081578 SUCCESS  37
001010111   91   87   90  108   86   92   96  109  6.130469 0.632620 SUCCESS  38
001011011   93   72   87  107  121  104  122  114 28.710220 0.000356 FAILURE  39
001011101   74   90  106   95  110   89  105   98 10.513627 0.230809 SUCCESS  40
001011111  102   98   79   91   97   84   69   93 12.070946 0.148066 SUCCESS  41
001100101  103  110  103   96   87   92  105   88  6.473543 0.594344 SUCCESS  42
001100111   90   94   98   86   90   89   95   67 10.141537 0.255232 SUCCESS  43
001101011   87   88   89   88   94   87   90   98  2.974185 0.935967 SUCCESS  44
001101101  103   96  103   85   95  108   93  100  4.838735 0.774665 SUCCESS  45
001101111  124   96  104  101   90  102  100   87 12.581290 0.127091 SUCCESS  46
001110101   84   93  103   99   93   97   93   99  2.561814 0.958786 SUCCESS  47
001110111   94   90  111   73   97   99   93  116 13.549750 0.094283 SUCCESS  48
001111011   92  108  101   84  106   79   97   79 10.526941 0.229970 SUCCESS  49
001111101   85   92  103  111   92  101   83   90  7.011880 0.535351 SUCCESS  50
001111111   84  112   98  105   97   76   87  104 11.271463 0.186787 SUCCESS  51
010000011   78   87   86  104  100  100  100   87  7.024510 0.533990 SUCCESS  52
010000111  100  101   96   82   93   76   79   92  9.120848 0.332204 SUCCESS  53
010001011  107   74   88  122  109   90   78  104 21.440459 0.006065 FAILURE  54
010001111   92  103   85  103  100   95   89  105  4.443090 0.815099 SUCCESS  55
010010011  101  108   80   86   91   88   77   91  9.743161 0.283517 SUCCESS  56
010010111   97   84   99   96  104   87   93   96  3.170472 0.923208 SUCCESS  57
010011011  124   80   84  109   88  113   99   91 19.741814 0.011358 SUCCESS  58
010011111   93   96  120   92   99  107   86   83 11.310038 0.184743 SUCCESS  59
010100011  103   96   92  101   93   92   85  111  5.335083 0.721235 SUCCESS  60
010100111   94   90  103   92  100   84   98   93  2.784726 0.947132 SUCCESS  61
010101011   82  102   82   85  104   79   99   94  8.959723 0.345705 SUCCESS  62
010101111   81   88   87  107  101   95  113  113 12.608941 0.126032 SUCCESS  63
010110011   88  112   94   83   94   94   98   74 10.058243 0.260962 SUCCESS  64
010110111   86   80   91  100  111  108  100  102  9.379946 0.311265 SUCCESS  65
010111011   92   93   93   99  106   98  104  111  5.729362 0.677517 SUCCESS  66
010111111  100  101   93  101  101   80   80   98  6.476957 0.593965 SUCCESS  67
011000111   88   89  105   91   92   95  104   89  3.531297 0.896747 SUCCESS  68
011001111   89  116   98   84   96   68   94   79 17.163807 0.028448 SUCCESS  69
011010111   99  103   99   99  104  108   82   92  6.094625 0.636633 SUCCESS  70
011011111  111  102   93   91  109  117  108   91 13.453143 0.097180 SUCCESS  71
011101111   80   93  108   71  101  102   95  117 16.914950 0.031007 SUCCESS  72
011111111  105  121   85  104   96   80   87   81 15.765225 0.045866 SUCCESS  73
100000000   91  101   91   90   85   83  101  103  4.675561 0.791623 SUCCESS  74
100010000   86   81   94  106   87   95   92  110  7.558751 0.477714 SUCCESS  75
100100000   95  120   85   84   93   90   83   78 14.068287 0.080003 SUCCESS  76
100101000   93   94   80   91   92  106   93   98  4.165558 0.841886 SUCCESS  77
100110000  108   92   69   84   97  101   96   87 11.620682 0.168947 SUCCESS  78
100111000   94   89   91   85   96  102   87   86  3.595816 0.891628 SUCCESS  79
101000000   87   88   89   99   80  104   89  115  9.852740 0.275514 SUCCESS  80
101000100   91   84   85   97   85   93   93   89  3.906801 0.865433 SUCCESS  81
101001000  100  105  101  114   73   77   98  100 14.966766 0.059795 SUCCESS  82
101001100  105  100   92   87   97  107   94   97  3.979854 0.858937 SUCCESS  83
101010000   91  110  106  102   85   89  101   80  8.864481 0.353857 SUCCESS  84
101010100   88  115  105  105   91   92   85   88  9.064181 0.336911 SUCCESS  85
101011000  100   88   92   79   88  107   83   77 10.603407 0.225199 SUCCESS  86
101011100   86   87  113  100   97   89   91   89  6.353382 0.607712 SUCCESS  87
