		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000110011   95   67   83   90   96  103   85   86 12.712717 0.122124 SUCCESS  23
000110101  101  116  112   90   79  104  102   91 13.292359 0.102179 SUCCESS  24
000110111   88   90   99   82   91   91   99   92  3.260593 0.916956 SUCCESS  25
000111001   80   96   64   93   98   92   76  109 18.927994 0.015250 SUCCESS  26
000111011  102  108   92  102   90   95   87  110  6.640813 0.575834 SUCCESS  27
000111101   82   92   95  107  114   97   91  119 14.246139 0.075571 SUCCESS  28
000111111   85   96  102   93  102   93   95  113  5.946131 0.653266 SUCCESS  29
001000011   99   85   87   90   95   89   92   94  2.543380 0.959677 SUCCESS  30
001000101  101   91   89   93   94   77  109   80  8.977132 0.344229 SUCCESS  31
001000111   92   99   68  108   90   84  109   95 13.720433 0.089350 SUCCESS  32
001001011   85   96  104   95   91   82   97   91  4.100698 0.847926 SUCCESS  33
001001101   91   98   81   99   73  105   81   79 13.535412 0.094708 SUCCESS  34
001001111   91   76   91   91   98   94   96   90  4.633914 0.795891 SUCCESS  35
001010011   92  112   98   91   88   91   81  102  6.888305 0.548730 SUCCESS  36
001010101   75   82   75   90  108  113   83   86 18.366786 0.018639 SUCCESS  37
001010111   89   88  103  100  113  104   99   86  7.551582 0.478450 SUCCESS  38
001011011   96  102   98  102   99   82   96  100  3.601619 0.891162 SUCCESS  39
001011101  107   92   99  109   97   97  109   98  6.667440 0.572901 SUCCESS  40
001011111   91   92   95   95  106   90  112   92  5.225845 0.733187 SUCCESS  41
001100101   92  106   99   79  102   95  116  104 10.874794 0.208895 SUCCESS  42
001100111   93   83  103  100   93  103  108   82  7.069230 0.529182 SUCCESS  43
001101011   95  108  116   92   91   95  109   83 10.867967 0.209293 SUCCESS  44
001101101  108   94   97  102   91   94   88   91  3.376999 0.908523 SUCCESS  45
001101111   97  101   93   99   84  101  106  101  4.252607 0.833643 SUCCESS  46
001110101  107  101   89  115   98   85   85  102  9.714486 0.285640 SUCCESS  47
001110111  102  113   98  104   95   81   95  115 11.885925 0.156367 SUCCESS  48
001111011   85   89   95  105   98   88  107   94  4.812108 0.777457 SUCCESS  49
001111101  111   94   84   79   97   92   97   83  8.528917 0.383579 SUCCESS  50
001111111   89   97   96  102   99   95   83  120  9.718241 0.285361 SUCCESS  51
010000011   89  106   94   85   81  101   88  102  6.332217 0.610072 SUCCESS  52
010000111   98   91   93   96  109   96   87  103  3.980537 0.858875 SUCCESS  53
010001011   93   90   76   96  103   89  103   90  6.201815 0.624637 SUCCESS  54
010001111   84   97   85   94  101   87   87  105  5.218677 0.733968 SUCCESS  55
010010011  104   94   83   97   99   94   97   80  5.123094 0.744342 SUCCESS  56
010010111   96  107  103   96   99   92   97   85  3.820094 0.872979 SUCCESS  57
010011011   94   97   82   92   91  108   81   97  6.085067 0.637704 SUCCESS  58
010011111  103  112  100   92   81  104   88  120 14.912147 0.060876 SUCCESS  59
010100011   89  101  101   87   92   96   82   99  3.925235 0.863805 SUCCESS  60
010100111  114  119  102   97   89   83   91  101 13.616316 0.092331 SUCCESS  61
010101011   88   93   90   91  102  116   73   98 11.709779 0.164630 SUCCESS  62
010101111   99   95  108   98  113  109  107   95  9.840792 0.276379 SUCCESS  63
010110011   78  112  111   89  113   90  112   85 17.789875 0.022858 SUCCESS  64
010110111  105   94   93  103  101   72   96  107  9.690249 0.287443 SUCCESS  65
010111011  105   92   97  103   99   97   95   89  2.676513 0.952991 SUCCESS  66
010111111   88  107   90   89  100  106  111   91  7.507887 0.482953 SUCCESS  67
011000111   86   94   95  100   83   89   96   82  4.750662 0.783863 SUCCESS  68
011001111   91   96  104   98   92  110  106   64 15.561087 0.049111 SUCCESS  69
011010111  101  112   93   88   97  107   93   80  8.335703 0.401383 SUCCESS  70
011011111   95  103   88  100   87   98  104  105  4.434897 0.815911 SUCCESS  71
011101111   96  116   97  111  103   89   91  123 17.982406 0.021359 SUCCESS  72
011111111   87   97   90  107  101   85   93  101  4.528090 0.806616 SUCCESS  73
100000000   91   91   96   90   73   98  103  102  7.148085 0.520743 SUCCESS  74
100010000   99   91   83  104   73  101   86  115 13.694148 0.090094 SUCCESS  75
100100000  102   99  103   85   80   80  102   86  8.681850 0.369841 SUCCESS  76
100101000  110   94   79   83   82   90  109   99 11.182366 0.191579 SUCCESS  77
100110000   98   74   76   92   94  108   91   99 10.972767 0.203247 SUCCESS  78
100111000   99  106   91   80  116   85  103   89 11.205238 0.190339 SUCCESS  79
101000000   86  100   92   85   91   88   85   89  4.238269 0.835011 SUCCESS  80
101000100  101   89   98  101   75   95   87   96  6.238000 0.620591 SUCCESS  81
101001000   91  113   91   89   89   88   95   99  5.358979 0.718609 SUCCESS  82
101001100  100   94   90   89  100  118   97  101  7.656382 0.467735 SUCCESS  83
101010000  102   84  107  105  102   91   91   96  5.556630 0.696758 SUCCESS  84
101010100   86   94   93   99  118   95   93   96  7.057282 0.530465 SUCCESS  85
101011000   96  101  101   95  101  112   84   93  5.887415 0.659841 SUCCESS  86
101011100   87  101   88  109   92  104   88   86  6.145489 0.630939 SUCCESS  87
101100000   77   95  113   98   84  105   93   85 10.664853 0.221422 SUCCESS  88
101100100   91   86   80   79   92  102   99   80  9.223941 0.323758 SUCCESS  89
101101000  100   92  111  101   90  107   85  121 14.230436 0.075953 SUCCESS  90
101101100  106   84   93   96  102   84   89   82  6.631938 0.576813 SUCCESS  91
101110000  103   99   83   98   93   83   83   98  5.699322 0.680871 SUCCESS  92
101110100   92   95   94   88  104   96   92   85  2.639987 0.954883 SUCCESS  93
101111000   91  102   83  106   98   88   77   96  7.661844 0.467179 SUCCESS  94
101111100   95   93  103   89   97   92  103  110  4.602167 0.799127 SUCCESS  95
110000000   96   93   87   90   80  115   99   93  8.031886 0.430362 SUCCESS  96
110000010   91   82   88   85   92   92   88   78  7.088005 0.527168 SUCCESS  97
110000100   87   86   92   89  103   96  103   75  7.655699 0.467804 SUCCESS  98
110001000   94   94   83  103   89   93   93  121 10.240192 0.248571 SUCCESS  99
110001010   91   92   98   88  105   99   81   76  8.052709 0.428338 SUCCESS 100
110010000  100   85   93   85   78   75   97   78 12.743440 0.120987 SUCCESS 101
110010010   82  104   94   90   93   88  102   98  4.172385 0.841245 SUCCESS 102
110010100  103  110   92  102   99   99  105  107  7.223528 0.512719 SUCCESS 103
110011000   85   82   86   79   95   87   98   88  7.531783 0.480488 SUCCESS 104
110011010   93  102  109   83  107  102   93   87  7.268247 0.507987 SUCCESS 105
110100000   76   97  100   80   93   90   91   89  7.296922 0.504962 SUCCESS 106
110100010   83   86  103  104   99  103   84  107  7.884415 0.444842 SUCCESS 107
110100100   94  105   89   82   99   81   93   94  5.557654 0.696644 SUCCESS 108
110101000   99   94  112   91   91   98   84   85  6.171092 0.628074 SUCCESS 109
110101010   99  105  108  100  112   98   83  108 10.450133 0.234842 SUCCESS 110
110101100   97  102  100   84   93  113  117  105 12.511310 0.129807 SUCCESS 111
110110000   84   93  121  105   94   98  105   96 11.322327 0.184096 SUCCESS 112
110110010   92   92   89   86   98   86   93   79  4.984840 0.759195 SUCCESS 113
110110100   93   99  106   93   92   89   79  105  5.945107 0.653381 SUCCESS 114
110111000  108   98   84   99   95   82   89  109  7.859495 0.447314 SUCCESS 115
110111010   82  112  103   81  108  100   91   88 10.717765 0.218209 SUCCESS 116
110111100   95   99   87  113   97   85   76  104 10.358305 0.240773 SUCCESS 117
111000000  102   94   82   94   81   91   87   95  5.183857 0.737757 SUCCESS 118
111000010   82   89   86  100   92   98   94   92  3.519008 0.897709 SUCCESS 119
111000100  100  103   90   93   91   89   88  101  2.759124 0.948553 SUCCESS 120
111000110   93   97   86  101   99   87  110  105  5.928038 0.655293 SUCCESS 121
111001000   76   86   98   85   77   85  106   81 13.649770 0.091363 SUCCESS 122
111001010  108  102   77  113   94  113   93   99 13.517661 0.095236 SUCCESS 123
111001100   90   93  105   98  102   98  103   83  4.508632 0.808569 SUCCESS 124
111010000   94   90  107   89   93   89   97   86  3.517642 0.897816 SUCCESS 125
111010010   95   97  104   80  102  103  104   98  5.778178 0.672063 SUCCESS 126
111010100  103  101  101   97   95   95   92   83  3.260251 0.916980 SUCCESS 127
111010110  102  101   76   91  111  105  110  116 16.593041 0.034637 SUCCESS 128
111011000   83   87  118   97   87   97  111   91 11.896848 0.155866 SUCCESS 129
111011010   86   84  104   97   92   82   66   93 13.918085 0.083926 SUCCESS 130
111011100  105   86   86  102   96   82  107   99  7.033045 0.533072 SUCCESS 131
111100000   92   96   83   91   88   98   87   93  3.013443 0.933511 SUCCESS 132
111100010   90   95   94   95  105   93   80   99  3.997605 0.857339 SUCCESS 133
111100100   72   89  102   83   73   82  104   79 18.559317 0.017403 SUCCESS 134
111100110   87  107  113   98   95  111   98   92  9.206190 0.325202 SUCCESS 135
111101000   85   99   87  105  106   90   95  106  6.077898 0.638506 SUCCESS 136
111101010  105  101  107  104  104  104   90   87  6.995836 0.537082 SUCCESS 137
111101100  105  101  107   91   89  107  114   82 11.256784 0.187570 SUCCESS 138
111101110   87   95   92   99   86   98  105  105  4.199695 0.838672 SUCCESS 139
111110000   80   93   93   95   97   94   99   98  2.803502 0.946077 SUCCESS 140
111110010   81   94  100   99   84   82  104   91  6.657540 0.573991 SUCCESS 141
111110100   89  105   96   95  100   98   93  111  4.911104 0.767034 SUCCESS 142
111110110  112  112  110   86   89   95   90   82 12.293176 0.138595 SUCCESS 143
111111000   93   94   92  106  108   95   98   99  3.782544 0.876191 SUCCESS 144
111111010   87  101   96  108   95  109   96  118 11.247909 0.188044 SUCCESS 145
111111100   70   89  102  106  103   85   95  110 13.336395 0.100788 SUCCESS 146
111111110   87   97   90  107  101   85   93  101  4.528090 0.806616 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  101   86  105   89   83   89   90  101  5.291046 0.726064 SUCCESS   0
000000011   91   86   91   79   93   93   76   94  7.673450 0.466001 SUCCESS   1
000000101   86   79   97   90   93   95   96   98  3.974051 0.859457 SUCCESS   2
000000111   96  107  103   86   90   92   72   89  9.541413 0.298698 SUCCESS   3
000001001  102   92  104   95   93   93  104  105  3.793126 0.875289 SUCCESS   4
000001011   94   87   85   97  106   99   83   89  5.174981 0.738721 SUCCESS   5
000001101  100   82   77   88   86   86  102   95  8.192670 0.414880 SUCCESS   6
000001111  105  105   92   82   89   99   80   86  7.891584 0.444132 SUCCESS   7
000010001   86   82   88   87   80  101  101   92  7.009149 0.535646 SUCCESS   8
000010011  108   97   88  100  108   99  104   95  5.892877 0.659230 SUCCESS   9
000010101   85   97   96   91   85   89   98   85  3.763768 0.877783 SUCCESS  10
000010111  101  111   80   84   93   96   90   97  7.292825 0.505394 SUCCESS  11
000011001   85   80   91  106   84   95   81   91  8.356868 0.399409 SUCCESS  12
000011011  109   88   77   87  104   99   89   96  8.309076 0.403876 SUCCESS  13
000011101   77   88   91   86  108   83   76   80 14.455056 0.070649 SUCCESS  14
000011111   86   96   91   94  104   96   91   82  3.864130 0.869169 SUCCESS  15
000100011   90   94   94  105   80   98   83  100  5.684302 0.682546 SUCCESS  16
000100101   90  102   82  108  102  106   83  103  8.753878 0.363482 SUCCESS  17
000100111   94   88   90   91   95   91   98   79  3.829311 0.872186 SUCCESS  18
000101001  110   82   79   90  101   81   97  117 15.226547 0.054887 SUCCESS  19
000101011   84  109   99   87   81   79   87   84 10.946140 0.204770 SUCCESS  20
000101101  100  101   90  101   87  112   99   89  5.902436 0.658160 SUCCESS  21
000101111   92  112   98   70  105   92  104   88 12.808299 0.118618 SUCCESS  22
000110011   93   73  101  104   84  109   89   98 10.508165 0.231153 SUCCESS  23
000110101   91  113  101  101   97  100   90  119 11.764739 0.162013 SUCCESS  24
000110111   88   95   77   82   92   97   73   97 10.979935 0.202839 SUCCESS  25
000111001  103  101  100   91   94   87   86  105  4.287085 0.830337 SUCCESS  26
000111011   95   92   87   86  106   79   92   95  5.707515 0.679956 SUCCESS  27
000111101   99  110  103  100   93   98   93   91  4.168289 0.841629 SUCCESS  28
000111111   94  103   90  102   91  114  103   91  6.720693 0.567046 SUCCESS  29
001000011   84  100   81   89  104   88  101   93  5.852255 0.663777 SUCCESS  30
001000101   92   99  101   86   95   92  112  106  6.302518 0.613385 SUCCESS  31
001000111   91  106   81  115   89   89  101  102  9.831917 0.277022 SUCCESS  32
001001011   98   95   90   93  107   95   92   93  2.161048 0.975672 SUCCESS  33
001001101  114   83   73   88  107   96   93   79 15.578838 0.048821 SUCCESS  34
001001111   90   97   97   97   82  108   91   67 12.622596 0.125512 SUCCESS  35
001010011  103   96   90   81  107   81   83   97  8.306687 0.404100 SUCCESS  36
001010101   96   74   72  104  100   94  101  112 15.285262 0.053830 SUCCESS  37
001010111   90   92   94   86   95   84   85   79  6.092919 0.636824 SUCCESS  38
001011011  118   83   92   90   86  109  104  100 12.074018 0.147932 SUCCESS  39
001011101  104   93   80   90  109   84   82   98  8.932755 0.348000 SUCCESS  40
001011111   84  107   91   88  100   96   86   90  4.927149 0.765333 SUCCESS  41
001100101  102   93   98   87   87   94  103   99  2.991254 0.934905 SUCCESS  42
001100111   97   85   96   95   97  113   96   88  5.335766 0.721160 SUCCESS  43
001101011   99   95   94   84   96  103   95  102  2.819546 0.945166 SUCCESS  44
001101101   85   90   91   89  107   90  102  118 10.188987 0.252011 SUCCESS  45
001101111   90  104   84   99   93   99   78   91  6.056392 0.640915 SUCCESS  46
001110101   74   94  102  102   94   97   85   85  7.954054 0.437971 SUCCESS  47
001110111  109  101   90   90   97   93  107   94  4.911787 0.766962 SUCCESS  48
001111011  116   92   95   97   74  105   98   94 11.066643 0.197952 SUCCESS  49
001111101   93   86  108   94   81   79  116  104 13.441878 0.097523 SUCCESS  50
001111111  106   91   80  103  100  117  101   85 11.873635 0.156932 SUCCESS  51
010000011  103   93   92   81   86   99   99  100  4.448893 0.814524 SUCCESS  52
010000111   93   84   81  100   98   99   91   79  6.782481 0.560273 SUCCESS  53
010001011   86  107   98   91   96   92  116  103  8.573977 0.379498 SUCCESS  54
010001111   84   98   92  106   91   92  104  100  4.330780 0.826115 SUCCESS  55
010010011   93   96   93  100   88  103   91   65 11.399135 0.180093 SUCCESS  56
010010111  100   96   97  110  111   91   86   88  7.322524 0.502268 SUCCESS  57
010011011  121   85   99   84   98   93  104   89 11.496083 0.175143 SUCCESS  58
010011111  101  100  102  100   97   87  104   68 11.068008 0.197875 SUCCESS  59
010100011   92   96  105  117   99  110   99   99  9.888925 0.272909 SUCCESS  60
010100111   93  119   95  102  100   90   96   95  7.652627 0.468116 SUCCESS  61
010101011   83   94   77   87   99   90  107   98  7.771764 0.456077 SUCCESS  62
010101111   94   88  109   92   95   79   91   85  6.665051 0.573164 SUCCESS  63
010110011   93  108  135  113  100  101  108  104 27.045030 0.000694 FAILURE  64
010110111  112  100   99  101   87  100  109   95  7.429031 0.491128 SUCCESS  65
010111011   97   88   87   94  111   91   73   98  9.504545 0.301535 SUCCESS  66
010111111  100   97   91   93  107   90   98   96  2.586051 0.957597 SUCCESS  67
011000111   87   92  104   98  103   81   89  111  7.855740 0.447687 SUCCESS  68
011001111  106   92  108  105   96  111   93  112 10.827685 0.211655 SUCCESS  69
011010111   88   94   95   86  102   94   99  103  2.867679 0.942385 SUCCESS  70
011011111   98   98   83   79   86   91   70   85 13.053060 0.110037 SUCCESS  71
011101111  110   95  100   94  110   83   93  105  8.133272 0.420561 SUCCESS  72
011111111   96  108   91   79  104  103  109   88  9.227013 0.323509 SUCCESS  73
100000000  101   86  105   89   83   89   90  101  5.291046 0.726064 SUCCESS  74
100010000   87   90   88   87   82   79   92   73 11.656184 0.167216 SUCCESS  75
100100000   80   92   88   95  102  116  107   98 10.253847 0.247659 SUCCESS  76
100101000   88   82   96  108   97   94   97  109  6.566054 0.584091 SUCCESS  77
100110000   97   93   82  106  118   89   76   80 15.701730 0.046854 SUCCESS  78
100111000   97   86   98   90  101   97   94   87  2.384644 0.966893 SUCCESS  79
101000000  100   72  119   99   84   92   77  100 17.638649 0.024105 SUCCESS  80
101000100   94   75   91   93   80   84   85   88  9.513762 0.300824 SUCCESS  81
101001000   88  107   78  101   87  112  118   98 15.608878 0.048333 SUCCESS  82
101001100  109   87   93   80  119   90   87  104 13.564770 0.093839 SUCCESS  83
101010000   88   92  101   94   78   86  101  105  6.467057 0.595064 SUCCESS  84
101010100   89   85  101  102   84  114   95  108  9.663964 0.289408 SUCCESS  85
101011000   83  102   91   89   68  106   88  102 12.819223 0.118223 SUCCESS  86
101011100   97  100   77   99  105   88   79   99  8.524479 0.383982 SUCCESS  87
101100000  118   90   81   79   83   97   90   92 12.771773 0.119947 SUCCESS  88
101100100  107  102   97   94   87   99  105   87  4.966747 0.761124 SUCCESS  89
101101000   88   89   90   91  106   96   80  111  7.908311 0.442478 SUCCESS  90
101101100  106   88   89  113   91  113  112  101 13.443243 0.097482 SUCCESS  91
101110000  101   93   89  115   85   97   89   71 12.887155 0.115792 SUCCESS  92
101110100  104   80   80   76  102   90   96   92 10.384249 0.239085 SUCCESS  93
101111000   96   94   99   96  117   98  117  100 11.571184 0.171386 SUCCESS  94
101111100   88  105   91   75   86   80   93   91  9.376874 0.311507 SUCCESS  95
110000000   96   77   97   71   84   90   98  102 11.801265 0.160294 SUCCESS  96
110000010  107   89   94  108   94   98   93   96  4.132787 0.844949 SUCCESS  97
110000100   90  105   82   93   89  119   92   82 11.837109 0.158621 SUCCESS  98
110001000   88   98   80  106  107   92   92   92  6.254727 0.618722 SUCCESS  99
110001010  101  105   96  100   90   90   92  113  6.156413 0.629716 SUCCESS 100
110010000   75  110   88   93  100   94   97   93  7.715438 0.461749 SUCCESS 101
110010010   92   81   92   96   91   84  101   81  6.087798 0.637398 SUCCESS 102
110010100  105   92   92  101  113   90   89   90  6.256434 0.618532 SUCCESS 103
110011000   92   89  101  101  107   98   96  102  3.691398 0.883838 SUCCESS 104
110011010  101  102  100  103   74   97   97  111  9.790611 0.280031 SUCCESS 105
110100000  109   81   98   67   88   93   77   87 17.341318 0.026745 SUCCESS 106
110100010   87   91   88   89   83   86   84  105  6.346896 0.608435 SUCCESS 107
110100100   97   93   97   93   90  123  103   89 10.293104 0.245054 SUCCESS 108
110101000  100   94  102  100   93   91   92   95  1.468755 0.993215 SUCCESS 109
110101010   76  105  107   85   83  110  101   94 12.152874 0.144512 SUCCESS 110
110101100   84   93  104   90   96  108   96  101  4.880040 0.770317 SUCCESS 111
110110000  117   96   69   73   88   89  101   88 19.556452 0.012151 SUCCESS 112
110110010  109   88  103  111   94  108  116   89 13.664790 0.090932 SUCCESS 113
110110100   91   87  110   86   96  100   81  104  7.500035 0.483764 SUCCESS 114
110111000   98   92   87  108   80  101   91   80  8.070119 0.426651 SUCCESS 115
110111010  115   83  100   91   91   96  111   88 10.024789 0.263290 SUCCESS 116
110111100   98  102  103  111   99   96  108  100  6.852120 0.552669 SUCCESS 117
111000000   73   85   79   90   85   94  117   94 15.551528 0.049268 SUCCESS 118
111000010  107   95   95   99  104   99   87   74  8.333313 0.401607 SUCCESS 119
111000100   82   90   66   99  120   95  107   81 21.888333 0.005127 FAILURE 120
111000110   88  105   79   97   90   90   74   95  9.539706 0.298829 SUCCESS 121
111001000   82  124   92   97  100   89   85   96 12.989907 0.112197 SUCCESS 122
111001010  104  107   96  103   96   86   85  102  5.836893 0.665496 SUCCESS 123
111001100  101   95   96   97  104   89   93  101  2.287013 0.970924 SUCCESS 124
111010000  123   83   86   91   92   96   80   87 14.314754 0.073921 SUCCESS 125
111010010   97  100   94   88   96  109  106   96  4.543452 0.805070 SUCCESS 126
111010100   99   85   89   89   95   92  109   88  4.737348 0.785244 SUCCESS 127
111010110   83   87  101  104   95   91   98   90  4.026963 0.854683 SUCCESS 128
111011000  109   93   79   75   98   86   95  100 10.437161 0.235673 SUCCESS 129
111011010   93  100  107   78   97  108   89   96  7.407525 0.493368 SUCCESS 130
111011100   91   98   91  102   95   98   91   87  1.914581 0.983519 SUCCESS 131
111100000   90  111   91   95   93   94  107  104  5.945448 0.653343 SUCCESS 132
111100010  104   94   86  101  130   91   89   93 16.377296 0.037287 SUCCESS 133
111100100   85  104  111  108   85   86  101   85 10.127882 0.256165 SUCCESS 134
111100110   90  104  112   96   83   83   95   92  7.543730 0.479258 SUCCESS 135
111101000  100   87   95   88   85   87   85   95  4.128349 0.845362 SUCCESS 136
111101010   99   86   96   91   92   99   96   94  1.499478 0.992716 SUCCESS 137
111101100   89   95   88  102   93   91   95   97  1.663676 0.989645 SUCCESS 138
111101110  109  100   98  103   94   99  105   92  4.884136 0.769885 SUCCESS 139
111110000   93  109   86   86  105   86   80   95  8.255482 0.408920 SUCCESS 140
111110010   95  101  108   94   91   82  101   69 11.922110 0.154713 SUCCESS 141
111110100   96   89   93   84   79  116   92   86 10.196838 0.251481 SUCCESS 142
111110110   87  102  104   96   87  105   86   92  4.907008 0.767467 SUCCESS 143
111111000  101  101   94   96  108   84   86   98  5.026145 0.754778 SUCCESS 144
111111010  101   90   82   94  105  118   97   98  9.725069 0.284855 SUCCESS 145
111111100   98  112   92   93  101   96  110   90  6.771216 0.561506 SUCCESS 146
111111110   96  108   91   79  104  103  109   88  9.227013 0.323509 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   82   85   90   84   86   90   98   85  6.461254 0.595708 SUCCESS   0
000000011   91   88   87   89   92  104  102   75  7.470336 0.486838 SUCCESS   1
000000101   84  102  108  106  108   86   77  101 11.783856 0.161111 SUCCESS   2
000000111   88   76   97   88  108  109   96   81 11.084394 0.196963 SUCCESS   3
000001001   78   77   73   84  100   89   79   98 16.287858 0.038440 SUCCESS   4
000001011   92   99  105   99  103   88   85   87  4.561203 0.803279 SUCCESS   5
000001101  106   94   85  109   89   92   93   90  5.369561 0.717445 SUCCESS   6
000001111   85   80   94   84   94  103   91   76  9.340689 0.314376 SUCCESS   7
000010001   82   92  102   82   94   94  101   95  4.621283 0.797180 SUCCESS   8
000010011   91   86   87   88   89   96   87   89  3.463024 0.902040 SUCCESS   9
000010101   92   80   87   73   95   90   92  105  9.685811 0.287774 SUCCESS  10
000010111   92   96   96   92   85  108   89   97  3.567482 0.893890 SUCCESS  11
000011001   74  102  107   89   80  112  101   94 13.340150 0.100670 SUCCESS  12
000011011   97   92   98   92   91   79   87  100  4.119473 0.846186 SUCCESS  13
000011101   86   79  100   93  100   92   99   82  6.191915 0.625744 SUCCESS  14
000011111  101   82   90   87   97  105  104   80  7.599373 0.473549 SUCCESS  15
000100011   78   93  110   87  115   93  105   81 14.028005 0.081038 SUCCESS  16
000100101   85   84   84   92   88   77   80   87 10.480173 0.232927 SUCCESS  17
000100111  106   85  101  102   79   95   86  108  8.893839 0.351331 SUCCESS  18
000101001   85  103   98  100   92   97   88   96  2.853341 0.943221 SUCCESS  19
000101011  101  100   85   80   89   97   94  107  6.196694 0.625210 SUCCESS  20
000101101  104  105   95  100   95   79   86  100  6.242779 0.620057 SUCCESS  21
000101111   89  108   75   92   97  111   98   94  9.694687 0.287112 SUCCESS  22
000110011   74   83  119   82  101   94  110   90 17.622946 0.024238 SUCCESS  23
000110101   96   98   96   97   80  107  104  101  5.618418 0.689888 SUCCESS  24
000110111  104   98  109   86   95   90   87   84  6.262237 0.617883 SUCCESS  25
000111001  107   89   98   92  118   99  113   97 12.088697 0.147290 SUCCESS  26
000111011   96   83   95  102  101   93  107   97  4.282647 0.830764 SUCCESS  27
000111101   96  102  109  101   99   93   93   84  4.795722 0.779170 SUCCESS  28
000111111  101   88   98  105  107  106  103   93  6.060147 0.640494 SUCCESS  29
001000011  102   90  107   90   95  108   95   81  6.708404 0.568395 SUCCESS  30
001000101   79   91   74  113   85   95   93  107 13.881559 0.084905 SUCCESS  31
001000111   82   99   95   88  103   88   94  100  4.005115 0.856662 SUCCESS  32
001001011   83   93   78   91   90   82   82   88  8.935144 0.347797 SUCCESS  33
001001101   85  101   88   99   88   95   91   78  5.821190 0.667253 SUCCESS  34
001001111   99   83   99   88   84  104   80  103  7.687446 0.464581 SUCCESS  35
001010011   97   95  100  105   96   84   97  106  4.260117 0.832925 SUCCESS  36
001010101  100   85   91   90  111   75   89  106 10.610576 0.224755 SUCCESS  37
001010111  101   95   91   81  103   92   90   91  3.849110 0.870474 SUCCESS  38
001011011   86  100  116   97   96   93   98  105  7.495939 0.484187 SUCCESS  39
001011101  100   98  107  100  101   88   83  105  5.978561 0.649634 SUCCESS  40
001011111   97  112   78  117  101   99   86   87 13.927985 0.083662 SUCCESS  41
001100101   92  113   87   92   87  108   84  112 11.575963 0.171150 SUCCESS  42
001100111   84   82  106   91  111   88   93   88  8.462692 0.389625 SUCCESS  43
001101011   93   95   91  100   88  108  118   97  8.919783 0.349108 SUCCESS  44
001101101  111  101  102  106   80   83  114  101 13.696196 0.090036 SUCCESS  45
001101111   92   99  105   82   98  102   88   89  4.747248 0.784217 SUCCESS  46
001110101  100   98   91  111   99   91  108   92  5.861130 0.662784 SUCCESS  47
001110111  108   87   89   95  105   87  103  100  5.811973 0.668284 SUCCESS  48
001111011   98  102  104   92  108  101   91   85  5.283195 0.726923 SUCCESS  49
001111101   96  100   99   97  102   95   91  102  1.914922 0.983510 SUCCESS  50
001111111  111   86  121  102   99  107  118   92 19.780047 0.011201 SUCCESS  51
010000011   86   79   82   98   85   97   95   82  8.215883 0.412671 SUCCESS  52
010000111  111   88   87   87  106  108  101   87  9.107193 0.333334 SUCCESS  53
010001011   93  108   70  109   83   88   91  102 13.571256 0.093648 SUCCESS  54
010001111   76   98  111  102   95   97   89   97  7.899435 0.443355 SUCCESS  55
010010011   77   95   94   87   91   98   76   97  8.196425 0.414522 SUCCESS  56
010010111  102   87   77   99   88   82   97  102  7.731824 0.460095 SUCCESS  57
010011011  104  111  102   84   95   88  105   98  7.467264 0.487156 SUCCESS  58
010011111   98   82  116   87   95  107   99  111 12.265525 0.139744 SUCCESS  59
010100011  108   91   85   97   75   85   99  107 10.282863 0.245731 SUCCESS  60
010100111   95   95   91   88  110   89  103  114  8.392370 0.396110 SUCCESS  61
010101011  115   97  101  100  100   69   92  101 13.345612 0.100499 SUCCESS  62
010101111  100  109  101   84   99   85   94   84  6.709770 0.568245 SUCCESS  63
010110011   85  108   92   94   98   75  104   92  8.422069 0.393363 SUCCESS  64
010110111  116  107  104  103   80   88   96  110 13.761056 0.088210 SUCCESS  65
010111011   92   95   97  100   92   93   95  104  1.508695 0.992562 SUCCESS  66
010111111  105  117   93  100   85   96   97   87  8.695163 0.368661 SUCCESS  67
011000111   93   97   91   80   95  101  101   94  3.469510 0.901543 SUCCESS  68
011001111   90   85  112  103  105   95   85   98  7.607225 0.472746 SUCCESS  69
