		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
101011000   35   21   17   32   36   17   28   36 396.661341 0.000000 FAILURE  86
101011100   23   30   34   28   39   20   27   32 378.268120 0.000000 FAILURE  87
101100000   88   94   93  113  101   53   86  102 25.006383 0.001551 FAILURE  88
101100100   29   24   16   26   30   26   26   36 407.116402 0.000000 FAILURE  89
101101000   38   30   35   28   41   14   27   45 347.762499 0.000000 FAILURE  90
101101100   27   26   26   30   28   31   30   39 371.130809 0.000000 FAILURE  91
101110000   99   87  127  101   93   77   81   95 18.186544 0.019871 SUCCESS  92
101110100   36   44   31   31   36   23   44   37 312.323094 0.000000 FAILURE  93
101111000  112   83  113  115  112  107  102  103 19.236249 0.013646 SUCCESS  94
101111100  109  109  119   92  116  111  111  119 28.287607 0.000423 FAILURE  95
110000000  333  298  326  408  353  173  288  409 5012.656167 0.000000 FAILURE  96
110000010   82   78   84   99  106   48   64   82 43.466512 0.000001 FAILURE  97
110000100  106   91  109  113  101   60   90  113 24.938451 0.001592 FAILURE  98
110001000  101   90   99  120   95   54  101  111 29.309320 0.000280 FAILURE  99
110001010   27   28   28   22   35   19   15   34 415.830490 0.000000 FAILURE 100
110010000  105   86  103   99   95   58   76  105 22.614421 0.003896 FAILURE 101
110010010   20   26   25   39   20   11   24   27 441.277386 0.000000 FAILURE 102
110010100   31   30   21   26   25   14   35   30 409.479689 0.000000 FAILURE 103
110011000   93  104  111  107   71   71   88  112 21.562327 0.005795 FAILURE 104
110011010   32   22   36   30   24   25   19   36 391.628902 0.000000 FAILURE 105
110100000   88   84   85  111  107   42   91  103 38.535800 0.000006 FAILURE 106
110100010   36   35   28   24   27   20   31   37 371.170749 0.000000 FAILURE 107
110100100   36   37   35   38   36   15   19   35 356.309316 0.000000 FAILURE 108
110101000   24   32   24   27   25   22   25   29 412.902922 0.000000 FAILURE 109
110101010   14   10   16    8    9   10    9   10 616.062310 0.000000 FAILURE 110
110101100   26   30   22   27   34   26   32   29 386.662005 0.000000 FAILURE 111
110110000   68   90   95  106   87   63   82   88 23.253461 0.003054 FAILURE 112
110110010   36   28   19   27   29   24   30   30 391.785589 0.000000 FAILURE 113
110110100   42   29   34   34   37   17   34   39 334.143302 0.000000 FAILURE 114
110111000  117   92  121   99  111  101  106   91 18.199516 0.019779 SUCCESS 115
110111010   36   50   37   35   40   36   46   46 256.643328 0.000000 FAILURE 116
110111100  140  101  115  125  116  130  124  109 67.684827 0.000000 FAILURE 117
