		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100100000   94  113  117   93  104   87  100  102 11.641164 0.167947 SUCCESS  76
100101000  100  102   82  102  104   88   92   86  5.573699 0.694862 SUCCESS  77
100110000   88  105   95   81   84   87   90  101  6.257458 0.618417 SUCCESS  78
100111000   98   88  101   88  104   94  101  104  3.874371 0.868276 SUCCESS  79
101000000   95   97   99   92   92   95   91  100  0.879555 0.998901 SUCCESS  80
101000100   89  101   94   97   82   98  107  101  4.825763 0.776026 SUCCESS  81
101001000  108   74  104   94   98   99  107   95  9.550971 0.297966 SUCCESS  82
101001100   95  103  100   77  101   82   91   95  6.820373 0.556131 SUCCESS  83
101010000   94   70   99   97   84  103   92   83 10.485977 0.232558 SUCCESS  84
101010100   91   83  100  120   91   78   93   88 12.653660 0.124335 SUCCESS  85
101011000   99   82   91   91   88   95  110  118 11.252005 0.187825 SUCCESS  86
101011100  108   91   70   87  101  101   75  105 15.647453 0.047713 SUCCESS  87
101100000   88   96   92   85   96   87   99  104  3.422742 0.905102 SUCCESS  88
101100100  110  107   88  106   85   95   94   84  8.386908 0.396617 SUCCESS  89
101101000   93   98   99   78   86   95   96  107  5.894584 0.659039 SUCCESS  90
101101100  107   91   94   84  108   93   72   97 10.701721 0.219180 SUCCESS  91
101110000   90   79   86   98   80   90   83   98  8.062950 0.427345 SUCCESS  92
101110100   88   97   95   82   93  105   86  100  4.628111 0.796483 SUCCESS  93
101111000   78   85  111   98   84  104  104   89 10.588045 0.226151 SUCCESS  94
101111100   97   82   96   87   97  102   91  100  3.578747 0.892993 SUCCESS  95
110000000   86   88  103   90  102   96   90  114  7.228990 0.512140 SUCCESS  96
110000010   88   84   80   86   79   93   98   99  7.942448 0.439112 SUCCESS  97
110000100   81  106  101  105  104   93  116   83 12.484683 0.130853 SUCCESS  98
110001000   90  109   97   96   83   86  100  100  5.489381 0.704216 SUCCESS  99
110001010  111  101  115   96   83  100   81  105 12.888521 0.115743 SUCCESS 100
110010000  102   89   96  106  100   84  111   92  6.903666 0.547061 SUCCESS 101
110010010   97   95   90  105   87   85  111   89  6.392639 0.603339 SUCCESS 102
110010100   94  101   77   84  107   94   88   86  8.070802 0.426585 SUCCESS 103
110011000   86  100   95   82   87   93   88  104  4.997129 0.757883 SUCCESS 104
110011010   97  101   86   97   94   99   99  112  5.071547 0.749902 SUCCESS 105
110100000  105  109   81   82  100   88   99  104  9.155326 0.329363 SUCCESS 106
110100010   91   97  108   89   87   95  100   88  3.938890 0.862594 SUCCESS 107
110100100  107   79   85  107  104  105  107   95 10.802424 0.213147 SUCCESS 108
110101000   97   85  108  100  100  106   82   95  6.798867 0.558481 SUCCESS 109
110101010  104   88   98  111   76   98   87  108 10.983008 0.202664 SUCCESS 110
110101100   90   91   82   92   98   94   98  109  4.707308 0.788352 SUCCESS 111
110110000   98   96   96   84  108   97   89   97  3.813949 0.873507 SUCCESS 112
110110010  114   96   94   93   88   95   90   83  6.349627 0.608131 SUCCESS 113
110110100   93   82   92   91   77  104   97  113 10.100573 0.258038 SUCCESS 114
110111000   86   94   93   89   89  103   87   91  3.107660 0.927421 SUCCESS 115
110111010   79   96   92   80   93  101   95   74 10.268867 0.246660 SUCCESS 116
110111100   95   91   99   91   89   97  102   80  3.849110 0.870474 SUCCESS 117
111000000  100   80  101   96   95  100   86  100  4.561203 0.803279 SUCCESS 118
111000010   81   96   89   95  104   92  121   96 11.033530 0.199807 SUCCESS 119
111000100   97  118   95   91   97   90  110   94  9.021510 0.340485 SUCCESS 120
111000110   92   81   87   82  100   86   88   83  7.622928 0.471142 SUCCESS 121
111001000   94   82  114   94  101   94  108   90  8.466105 0.389312 SUCCESS 122
111001010  107   94   70   81  100   92   94   87 11.392307 0.180446 SUCCESS 123
111001100   96  103   92  102   87   87   91  100  3.184809 0.922230 SUCCESS 124
111010000   99  109  102   82  101   92   96   94  5.327573 0.722059 SUCCESS 125
111010010  107   79   91  103   89   98  107   98  7.501742 0.483587 SUCCESS 126
111010100   95   85   94  102   93   96   97   83  3.211777 0.920373 SUCCESS 127
111010110  105   82   90   92  104   90   91   82  6.326073 0.610757 SUCCESS 128
111011000   91   93   98   89   88   98   92  103  2.093116 0.978023 SUCCESS 129
111011010   87  104   90  100   92  115   86  100  7.865640 0.446704 SUCCESS 130
111011100   97  112  107   86   87  104   90   90  7.891242 0.444165 SUCCESS 131
111100000   94   74   90   92   91   96  102   87  6.385471 0.604137 SUCCESS 132
111100010   94  108  113   86   89   92   93   99  7.100977 0.525778 SUCCESS 133
111100100   78   86  105   91  102   99  114   96 10.061657 0.260725 SUCCESS 134
111100110   82  100   97   89   88   86   88  104  5.219359 0.733894 SUCCESS 135
111101000   93   85  105   99   92   87   94   96  3.167399 0.923417 SUCCESS 136
111101010   98   93   92  107   93   87   94  104  3.518667 0.897736 SUCCESS 137
111101100   93   94   89  101  110   88   91  101  4.461865 0.813236 SUCCESS 138
111101110   87  113  105   79   99  100   89   84 10.270915 0.246524 SUCCESS 139
111110000   94   84   96   98  102  102  103   85  4.342045 0.825020 SUCCESS 140
111110010   90   87   89   90  101   89  100   95  2.571372 0.958320 SUCCESS 141
111110100   95   92  105   91   93   85   91   91  2.738642 0.949674 SUCCESS 142
111110110   92   99   81  102  116   94  106   90  9.525369 0.299930 SUCCESS 143
111111000   81   87   91  102  115   97   93   88  8.508776 0.385411 SUCCESS 144
111111010  118   80  100   85   86   92   97   91 10.734151 0.217222 SUCCESS 145
111111100   83   80   84   93  108   78   93   88 10.607845 0.224924 SUCCESS 146
111111110   96   92   83   91   99   82  119  106 11.558553 0.172013 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   81  111   93  101   95  100   94   83  7.226600 0.512393 SUCCESS   0
000000011   84  102   94   96  101   74  106   77 11.773615 0.161594 SUCCESS   1
000000101  104  100   80   94   83  111  109   94 10.265112 0.246909 SUCCESS   2
000000111   88  101   97   92  107   78  100   74 10.735516 0.217140 SUCCESS   3
000001001  113   95  105   89   84  105   90  105  9.000345 0.342267 SUCCESS   4
000001011   96  100   92  111   82  113   93   73 13.904430 0.084291 SUCCESS   5
000001101   83  104   97  114  100   81  108   87 11.514175 0.174232 SUCCESS   6
000001111   86   85   90   97  102   89   90   90  3.555876 0.894810 SUCCESS   7
000010001  121   86   88   84   85   85   92   92 12.323558 0.137341 SUCCESS   8
000010011   91   91   89   92  100  101   89   88  2.309202 0.970035 SUCCESS   9
000010101   87   83   98   92   85  112  100  116 11.911186 0.155211 SUCCESS  10
000010111   93   98   96  108   84   99   91   86  4.528773 0.806548 SUCCESS  11
000011001   85   87  109   87  102  103   94   83  7.387725 0.495435 SUCCESS  12
000011011   90  115  104  110  115   83   99  101 14.913854 0.060842 SUCCESS  13
000011101   81   98   89   78  110   68   89   86 17.061055 0.029480 SUCCESS  14
000011111   93   94   87  109  105   96   88  112  7.871785 0.446094 SUCCESS  15
000100011  114   86   73   87   78   88   88  115 19.198699 0.013832 SUCCESS  16
000100101   96   88   97  100   74   98   98  105  6.950092 0.542027 SUCCESS  17
000100111   84   91  103  101  103  103  109   75 10.571660 0.227170 SUCCESS  18
000101001   90  103  110   78  105  113  103   95 12.192473 0.142821 SUCCESS  19
000101011   90   87   99   85   76   98  101  110  9.041309 0.338823 SUCCESS  20
000101101  113  102   79   86   89  114   78   87 15.872073 0.044248 SUCCESS  21
000101111  104  105  101   94   75   96   84   81 10.090673 0.258719 SUCCESS  22
000110011   93   85  113   85   93  105   80   89  9.642458 0.291023 SUCCESS  23
000110101   84  103  100   79  101   88   78  107 10.615014 0.224481 SUCCESS  24
000110111   87  110   88   97  108   87  119  105 13.968949 0.082578 SUCCESS  25
000111001   93  102   96   82   76  101  116   85 12.627375 0.125330 SUCCESS  26
000111011   96  111  112   85   91   77   86  104 12.564222 0.127749 SUCCESS  27
000111101  103   95   97   88   85  100   99  111  5.753258 0.674848 SUCCESS  28
000111111  107   91   91  102  112   85   92  114 11.002124 0.201579 SUCCESS  29
001000011  109  104   93   91   94   93   94   94  3.416256 0.905591 SUCCESS  30
001000101  104   97   80   78   98   84  100   93  8.103232 0.423452 SUCCESS  31
001000111  111  119   98  104   80  100   99  122 21.473571 0.005990 FAILURE  32
001001011   98   91   99  100   82   79  102   95  5.807877 0.668742 SUCCESS  33
001001101   90   87   77   96   90   98   99  102  5.462754 0.707163 SUCCESS  34
001001111   95   91   89   96   97   99  116   79  8.435041 0.392167 SUCCESS  35
001010011   89  124  115   95   86  111  108   85 20.958789 0.007258 FAILURE  36
001010101   93   90   75   92  100   93  108   87  7.498328 0.483940 SUCCESS  37
001010111   92   98   88   91   78  114   88  100  8.746027 0.364172 SUCCESS  38
001011011  106   96   88   97   93  104   89   89  3.650434 0.887206 SUCCESS  39
001011101   90   85  103  112  106   80   95   96  9.071691 0.336284 SUCCESS  40
001011111   93  105  101   97   83   86   86   73  9.954126 0.268260 SUCCESS  41
001100101   91   94   90   94  104  104   93   85  3.349007 0.910587 SUCCESS  42
001100111  100   94  103   74  101  107   71   93 13.990114 0.082023 SUCCESS  43
001101011   89   98  120   93   95   84  104   92  9.784466 0.280481 SUCCESS  44
001101101   96   99   90   99   90   98   93  104  2.007433 0.980783 SUCCESS  45
001101111  100  109   90   88   97  110  107   92  7.641361 0.469263 SUCCESS  46
001110101   81   87   92  103   99   81   77   83 10.666560 0.221317 SUCCESS  47
001110111   90   93  106   92  108   93   93   94  3.755234 0.878504 SUCCESS  48
001111011  115   86  103  101   81  113  113  110 18.478072 0.017914 SUCCESS  49
001111101   82   86  105   87  112   93   91  100  8.151706 0.418793 SUCCESS  50
001111111  102  103  102  102   97   89   88  101  3.851841 0.870237 SUCCESS  51
010000011   92   89   86   94  102   77  111   93  8.196766 0.414489 SUCCESS  52
010000111   94  104   92   88  109  100   89  106  5.825628 0.666757 SUCCESS  53
010001011  104  114   84   85   86   80  107   92 12.208517 0.142140 SUCCESS  54
010001111  106   89   88   94   92   95   87  118  8.911248 0.349838 SUCCESS  55
010010011   95  106   77   84   98   91   72  100 12.251871 0.140315 SUCCESS  56
010010111   91   85   95  100  108   71  101   78 13.015851 0.111305 SUCCESS  57
010011011  105   98   79   93   90  118   84  104 12.377494 0.135139 SUCCESS  58
010011111   86   90  108  102  104   91  113   90  8.592753 0.377806 SUCCESS  59
010100011   98   88  110   98   89   94   90   83  5.377754 0.716543 SUCCESS  60
010100111   86  102  104   94   71  107  111   98 13.178342 0.105859 SUCCESS  61
010101011   90   92   81  102  111   89  100   94  6.523724 0.588777 SUCCESS  62
010101111   94   93   89   81   82  111  100  108  9.345809 0.313969 SUCCESS  63
010110011   96   95   91   95   98  101   95   91  0.875800 0.998918 SUCCESS  64
010110111  117   99   98  101   87  101   80   95  9.642116 0.291048 SUCCESS  65
010111011   79   83   97  107  107   71  103   89 14.781062 0.063545 SUCCESS  66
010111111  105  103  107   98   87   90   89   80  7.288388 0.505861 SUCCESS  67
011000111   90  102   91  109   85   97   87   96  4.958213 0.762033 SUCCESS  68
011001111   98   88  100   81   86  101   89  106  5.971392 0.650437 SUCCESS  69
011010111   92   92  108  106  103   94  103   90  5.256910 0.729797 SUCCESS  70
011011111  103  109   83   90   91   91  105  102  6.773264 0.561282 SUCCESS  71
011101111   92   76  102  112  107   74   90  118 20.264448 0.009381 FAILURE  72
011111111  106   97  107   91   81   79   90  106  9.633582 0.291691 SUCCESS  73
100000000   81  111   93  101   95  100   94   83  7.226600 0.512393 SUCCESS  74
100010000   95   91  109   99   98   86   97   92  3.675354 0.885163 SUCCESS  75
100100000   96  104   98  104   95   93  105   90  3.476678 0.900992 SUCCESS  76
100101000  108   87   91   84   89  115   91   88  9.473822 0.303913 SUCCESS  77
100110000   85   98   92   92   91   93   90   94  1.720001 0.988426 SUCCESS  78
100111000   97   97   93   94  100  111   76   95  7.185977 0.516707 SUCCESS  79
101000000   99   92   84   86   91   95   98   88  3.103905 0.927669 SUCCESS  80
101000100   94   85   99   93   91   99  110  105  5.345665 0.720072 SUCCESS  81
101001000   99   96   81  100   90   93  104   90  4.033790 0.854062 SUCCESS  82
101001100   83   98  116   92   92  107   90   94  8.637813 0.373764 SUCCESS  83
101010000   93   96   89   79   91   91   97  102  4.024573 0.854900 SUCCESS  84
101010100  102  103   82   95   78   97   92   81  8.314879 0.403332 SUCCESS  85
101011000  100   79   97   93  100   95   89   79  6.428483 0.599351 SUCCESS  86
101011100   87   99  108   91   93  100   94  103  4.038569 0.853627 SUCCESS  87
101100000   98   91  105   79   98   90   94   83  5.969002 0.650704 SUCCESS  88
101100100   86   84  105   95   83  109  114   93 11.074153 0.197533 SUCCESS  89
101101000   81  105   97   86   82   96  108   93  7.832186 0.450032 SUCCESS  90
101101100   95   98   90   87  108   98   97   90  3.362662 0.909583 SUCCESS  91
101110000   85   89  103  100   99   90  111   93  5.826993 0.666604 SUCCESS  92
101110100   98  107   87   83   92   92   86  105  6.055027 0.641068 SUCCESS  93
101111000   96   98   89  101   99   89  109   83  5.215946 0.734266 SUCCESS  94
101111100   92  100   86   92  108   92   94  103  4.068610 0.850881 SUCCESS  95
110000000   94   93   96   93  101   90   95   83  2.250486 0.972353 SUCCESS  96
110000010  106   98  116   85   99  100  108   94  9.973925 0.266861 SUCCESS  97
110000100  106   80   89   97  102   91   92   92  5.053796 0.751811 SUCCESS  98
110001000  101   90   93  101   97   83   96   83  4.198671 0.838768 SUCCESS  99
110001010   89   86   98   86  105   86  105   90  5.505767 0.702401 SUCCESS 100
110010000  105  110   97   95   92  100  108  100  6.430872 0.599085 SUCCESS 101
110010010   83   81   89   84   79   81   99   79 12.737978 0.121189 SUCCESS 102
