		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001001101   93  100  101   88   98  113   86  107  7.536562 0.479996 SUCCESS  34
001001111   99   92  105  100   89   89   75  108  8.628596 0.374589 SUCCESS  35
001010011   87   97   88   89   86  111  107  117 12.379883 0.135042 SUCCESS  36
001010101   88   92  102  100  102   88  108   99  4.678975 0.791272 SUCCESS  37
001010111   86  114   88   86   84  108   93   97  9.484404 0.303092 SUCCESS  38
001011011   86  107   96  101   86  112  103   80 10.149047 0.254720 SUCCESS  39
001011101  100  112   97   82   98  121   82   99 15.055180 0.058081 SUCCESS  40
001011111  104   91   89  105   97   91  105  101  4.423632 0.817024 SUCCESS  41
001100101   93   84   84   89   91  106  111  104  8.282108 0.406409 SUCCESS  42
001100111  113   89   89   82   92   85   94  109  9.473822 0.303913 SUCCESS  43
001101011   86   84  111   92   93   86  100   95  6.219225 0.622690 SUCCESS  44
001101101   82  102   94  116   97   76   90   99 11.625461 0.168713 SUCCESS  45
001101111   97  100   99   99   93   98   98  105  2.216350 0.973650 SUCCESS  46
001110101   94   97   99  113  106   81   93   87  8.055440 0.428073 SUCCESS  47
001110111   96  102   90   80   70  106   97   98 11.427127 0.178652 SUCCESS  48
001111011  104   88   94   81  102   90   85   81  7.372364 0.497041 SUCCESS  49
001111101  110   77   87  102  117   90  101  113 16.998927 0.030120 SUCCESS  50
001111111  100  103   90   98   86  121  100  106 11.532609 0.173307 SUCCESS  51
010000011   96   95   90   94   86  101   97   82  3.336035 0.911536 SUCCESS  52
010000111  112   93  103   75  100   78   97   76 15.509540 0.049963 SUCCESS  53
010001011   95   90   87  101   99   91   89   98  2.144321 0.976265 SUCCESS  54
010001111   93   82   89   90  104  100   98   78  6.792381 0.559190 SUCCESS  55
010010011   81   83   91  104   98  113  103  108 11.116482 0.195186 SUCCESS  56
010010111  103   83   91   96   90  104   95  100  3.912605 0.864921 SUCCESS  57
010011011   87   87   87  115   98  101   94  103  7.763912 0.456865 SUCCESS  58
010011111   91   91  105  100   89   98   93  107  3.933087 0.863110 SUCCESS  59
010100011   87   84   86   99   82   68   91  100 12.895690 0.115489 SUCCESS  60
010100111   98   91   97  108   86  104  111   96  6.971598 0.539700 SUCCESS  61
010101011   79  115   89   93  109   93   89   91 10.350795 0.241263 SUCCESS  62
010101111   90  109   99   90   84   95   92  104  5.197853 0.736235 SUCCESS  63
010110011  100   88   96  108   94   85   85  109  7.047382 0.531529 SUCCESS  64
010110111  101  106   94  105   99  106   94   95  4.621966 0.797110 SUCCESS  65
010111011   81  108   88   96   89  120   90   93 12.116006 0.146103 SUCCESS  66
010111111  107   95  109   92   94   97   92   98  4.245097 0.834361 SUCCESS  67
011000111   75  107  103  105  114  111   94   78 17.844835 0.022420 SUCCESS  68
011001111  112   92   95   89   98  111   93   99  6.979109 0.538888 SUCCESS  69
011010111  102   91   91  107  106   88   89  101  5.218335 0.734006 SUCCESS  70
011011111   93  106   96  107  104   90   95  114  8.382812 0.396997 SUCCESS  71
011101111   95  103   83   98   83  124   86   97 14.132805 0.078369 SUCCESS  72
011111111  113  102  105  114  102  105   99  115 15.972776 0.042771 SUCCESS  73
100000000   97   85   96   92  105   76   78  102  9.774908 0.281181 SUCCESS  74
100010000   96   90   97   86   85  107   93   96  3.870275 0.868634 SUCCESS  75
100100000  102   85  100   98   79  103   88   98  6.087457 0.637436 SUCCESS  76
100101000   87   86   98   87  108  101  100  112  8.196425 0.414522 SUCCESS  77
100110000   92   92   91   99   94   86   84   93  2.608922 0.956458 SUCCESS  78
100111000   86   84   90   88   94   93  103  106  4.985181 0.759159 SUCCESS  79
101000000   90  101  106  106  108   71   97  103 12.358036 0.135930 SUCCESS  80
101000100   97   90  115   85  112   89   85  104 11.437368 0.178127 SUCCESS  81
101001000   88   80   96   97   99   99   95   97  3.385875 0.907864 SUCCESS  82
101001100   95   88   84   83  104  102   99  115  9.475529 0.303781 SUCCESS  83
101010000   96   99   86  101   99   88  101   80  4.962651 0.761561 SUCCESS  84
101010100  116   91  107  105  100   81  111  103 13.963828 0.082713 SUCCESS  85
101011000   98   85   89   98   93   83   93   94  3.169448 0.923278 SUCCESS  86
101011100   83  105   93   92   93   85   86  119 11.101121 0.196035 SUCCESS  87
101100000  104   98   98   92  104   73   95   87  7.995701 0.433890 SUCCESS  88
101100100   94   83   95   85   72   93   77   97 11.632289 0.168380 SUCCESS  89
101101000   88   99   90   94  104   79   99   98  4.893353 0.768912 SUCCESS  90
101101100   93   92  107   79   86  100   91   78  8.766850 0.362344 SUCCESS  91
101110000   92   93   98   86   87   87   89   96  2.707577 0.951348 SUCCESS  92
101110100   93  104  102   92  106  101  102   94  4.076461 0.850160 SUCCESS  93
101111000  110  100   99   96  103  105   83   98  6.632621 0.576738 SUCCESS  94
101111100   84  110   91  106  103   99  113  105 11.156764 0.192974 SUCCESS  95
110000000  102   93   90   69   99   90  100   84 10.052099 0.261388 SUCCESS  96
110000010   94   96   99  110  110   81   90   89  7.993653 0.434090 SUCCESS  97
110000100   89   89  100   88   99  109   74   98  8.735444 0.365103 SUCCESS  98
110001000   97   95   87   92   75  107  104   76 11.427809 0.178617 SUCCESS  99
110001010   84   98   90  103   82   89   96  105  5.651189 0.686238 SUCCESS 100
110010000   92   84  111   83   92   75   93   87 10.701379 0.219200 SUCCESS 101
110010010   82   96   85   89   85  108   88   96  6.614528 0.578734 SUCCESS 102
110010100   95   84   92   75   98  115  101  116 15.592151 0.048604 SUCCESS 103
110011000   83  116   98   95   80   89   82   81 13.078321 0.109183 SUCCESS 104
110011010   87   86  103   87  103   78   94   99  6.868506 0.550884 SUCCESS 105
110100000  102  103  103  104  105   82   89   93  6.353723 0.607674 SUCCESS 106
110100010   85   95  100   94  102   98  101   95  2.484323 0.962458 SUCCESS 107
110100100   89   88   82   96   98  100  103  106  5.201608 0.735827 SUCCESS 108
110101000   95  110   73   94  100   81   88   95 10.542644 0.228984 SUCCESS 109
110101010  107  113   94   98  107   86   92   95  8.016524 0.431858 SUCCESS 110
110101100  107   71  104   96   81   79   99   84 14.924778 0.060625 SUCCESS 111
110110000   99  100   98   91  102   84  103  107  5.031607 0.754193 SUCCESS 112
110110010  112   86   97   83   78   89   66   82 19.770830 0.011239 SUCCESS 113
110110100   74  105   85   99   93   87  108   97  9.732920 0.284274 SUCCESS 114
110111000   84   99   92   87   70   86   88   83 11.614879 0.169232 SUCCESS 115
110111010   91   97   93  101  101   98  109   92  3.553486 0.894999 SUCCESS 116
110111100   97   93   95   93   86  113   90  109  7.093467 0.526583 SUCCESS 117
111000000   97  106  100   94   80   77  100   81  9.890973 0.272762 SUCCESS 118
111000010   82   96  112   83  101  101   76   91 11.372167 0.181490 SUCCESS 119
111000100   93   95   96   84   89  103   82  102  4.744858 0.784465 SUCCESS 120
111000110   88  101   97   89   98   84   85   95  3.722463 0.881256 SUCCESS 121
111001000   89   95  102   90   95   85  103   77  6.369768 0.605886 SUCCESS 122
111001010   87   90   85   75  100   93  107  105  9.296652 0.317892 SUCCESS 123
111001100   95  113   98   93   86  100   77   96  8.384518 0.396838 SUCCESS 124
111010000  111  109   98  105  110  111   90   80 14.510016 0.069403 SUCCESS 125
111010010  109   79   88  109   86   89  103   98  9.705952 0.286274 SUCCESS 126
111010100   98  104   88  103  102   91   99  115  7.768009 0.456454 SUCCESS 127
111010110  103   75   94   99  100   89  110   90  8.661026 0.371693 SUCCESS 128
111011000  100   97  108  100   92   88  104   94  4.139614 0.844312 SUCCESS 129
111011010   85   96   96   93   89  101  105   95  3.046214 0.931424 SUCCESS 130
111011100   98   99   94   79   77   93   90   78  9.730189 0.284476 SUCCESS 131
111100000  111  110   91  106   90   73  102   88 13.469870 0.096673 SUCCESS 132
111100010   95  103   91   92   91  103   94   92  1.971931 0.981860 SUCCESS 133
111100100   99   96  113   91   90   96  100   90  4.846927 0.773804 SUCCESS 134
111100110  100   87  105  103   91   89   92   98  3.573627 0.893401 SUCCESS 135
111101000  114   94   79  106  103  119   85   82 18.169476 0.019991 SUCCESS 136
111101010  102   99   80   92   91   93   96  114  7.498670 0.483905 SUCCESS 137
111101100  104   77  100   83   83   88   94   79 10.822565 0.211957 SUCCESS 138
111101110  104  113   89   93  103  100   92   83  7.635900 0.469819 SUCCESS 139
111110000   96  111   90  109   93   97  110   85  9.090808 0.334694 SUCCESS 140
111110010  105  100  115   81  103  110  106   99 12.961915 0.113167 SUCCESS 141
111110100  105   86   79  118  102   99   92  102 12.070263 0.148096 SUCCESS 142
111110110  100   90  103   96   93  117  106   92  8.281767 0.406442 SUCCESS 143
111111000   94  119   90  105  107   99   97   96  9.817238 0.278089 SUCCESS 144
111111010  111   89   90  110  100   96   98  109  8.761730 0.362793 SUCCESS 145
111111100   97  107   93   89  109  116   94   90  9.556433 0.297548 SUCCESS 146
111111110  113  102  105  114  102  105   99  115 15.972776 0.042771 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   83  114   94   97  100   88  110   76 12.804544 0.118754 SUCCESS   0
000000011   81  100   88   84   99   87   94   81  6.976719 0.539147 SUCCESS   1
000000101   94   87  102   84   95   95  109  100  5.033655 0.753973 SUCCESS   2
000000111   93  106   95   94   97   81  106   69 12.140585 0.145041 SUCCESS   3
000001001   94   97   81   95  117   68   98  104 16.395730 0.037054 SUCCESS   4
000001011   99   83   91   89   97   95   93  100  2.592537 0.957276 SUCCESS   5
000001101   83   91  100   89   87   88   73   89  8.908176 0.350101 SUCCESS   6
000001111   92   97   89   89   92   80   96   75  7.516080 0.482107 SUCCESS   7
000010001   77  102   80  103  121  100   89  101 15.778196 0.045667 SUCCESS   8
000010011  105  101   82   97  118   85   96   92 10.479832 0.232949 SUCCESS   9
000010101   92   95   90   97  100  113   88   99  5.047310 0.752508 SUCCESS  10
000010111  102   80   89  107   87   93   94   91  5.775447 0.672369 SUCCESS  11
000011001   84   96   90   89   73   99   96  104  8.158192 0.418172 SUCCESS  12
000011011   86   86  104   89   86   93  102   95  4.384716 0.820853 SUCCESS  13
000011101   99  101   97   82   87  101   89   99  4.091823 0.848745 SUCCESS  14
000011111   94   89   93   95   90   79  109   88  6.038300 0.642942 SUCCESS  15
000100011   76  119   88  105   99   91   89   83 14.116761 0.078772 SUCCESS  16
000100101   93  106   97   90  101  101   82   93  4.389495 0.820384 SUCCESS  17
000100111  105   97   98   90   87   95   92   89  2.657396 0.953987 SUCCESS  18
000101001   80  100   78   91   95   99   83   89  7.890560 0.444233 SUCCESS  19
000101011   88  100  107   98   93  110   84   88  6.905032 0.546913 SUCCESS  20
000101101  105   91   99   88   94   93  103   92  2.874506 0.941984 SUCCESS  21
000101111   89   91  108  114  101   96   95   81  9.019803 0.340628 SUCCESS  22
000110011   74   98  102  101   85  101   84  110 11.083028 0.197039 SUCCESS  23
000110101   99   96   91   95   88   91   87   91  1.796126 0.986637 SUCCESS  24
000110111   95   81   98  102   86   83   87  104  6.653785 0.574405 SUCCESS  25
000111001   84   99   76   81   99   99  102   86  9.116410 0.332571 SUCCESS  26
000111011  104  108   96   85   85   94   97  106  6.419949 0.600300 SUCCESS  27
000111101   90  103  101   95   88  103  111   88  6.077216 0.638583 SUCCESS  28
000111111   88  102   84   97  109   94  118   99 10.773067 0.214892 SUCCESS  29
001000011   96   85  100  100   90   98  101  102  3.044848 0.931512 SUCCESS  30
001000101   95   95   89   93  108  107  108   80  8.276988 0.406892 SUCCESS  31
001000111   76  110  104  101   95   90   98   75 12.350867 0.136222 SUCCESS  32
001001011  104   99   98   87  100  101   91   94  2.818863 0.945205 SUCCESS  33
001001101   98   82   91  106  106   92  104   94  5.859423 0.662975 SUCCESS  34
001001111  117   95   97   81   95   93   80   97  9.990652 0.265683 SUCCESS  35
001010011  102   96   81   93   96   93   94   95  2.734204 0.949915 SUCCESS  36
001010101  100  103  103   91   97   99   91   92  2.461793 0.963489 SUCCESS  37
001010111   96   89   94   98  111  106   79   95  7.494915 0.484293 SUCCESS  38
001011011   99   91   98   93  100   97  106   92  2.352555 0.968252 SUCCESS  39
001011101   98   84   80  103   98   97   90  113  8.562371 0.380546 SUCCESS  40
001011111  100   82  101  108  100   96  100   93  5.112170 0.745523 SUCCESS  41
001100101   87   97   84  102   92   85  103   90  4.628794 0.796414 SUCCESS  42
001100111   79  116  105  103   94  101   87  111 13.572621 0.093608 SUCCESS  43
001101011   97   81  100  112   91   98   97   78  9.054964 0.337680 SUCCESS  44
001101101   98  100   98   96   95   89   89   92  1.353373 0.994883 SUCCESS  45
001101111   93   87   99   94   79   94   88  102  4.643814 0.794879 SUCCESS  46
001110101  100   90   97   98   84   97   92  105  3.275272 0.915914 SUCCESS  47
001110111   89  100   90   96   86   96  106  109  5.404380 0.713609 SUCCESS  48
001111011   83  109  110   98   96   95  111   97  9.410328 0.308872 SUCCESS  49
001111101   98   84   98   93  101   90   88  110  5.245303 0.731065 SUCCESS  50
001111111   94  113   95   99  106   91  114   91  9.657478 0.289894 SUCCESS  51
010000011   88   94   93   86  104   84   75   95  7.766302 0.456625 SUCCESS  52
010000111  103   93   86  109   91  115  108   95 10.455254 0.234515 SUCCESS  53
010001011   93   91  104   88   99  106  100   84  4.775240 0.781306 SUCCESS  54
010001111   82  106  106  105  102   98  111   86 10.164408 0.253676 SUCCESS  55
010010011   89   94  103   81   92   81   84  120 13.527561 0.094941 SUCCESS  56
010010111   88   92  111   93   90   96  100  103  4.832590 0.775310 SUCCESS  57
010011011  105   83   88   97   95   91  100   88  4.143710 0.843930 SUCCESS  58
010011111  116  102   96   83  111   77   76   85 18.217267 0.019655 SUCCESS  59
010100011  104   91   95   85   97  103   96   98  3.077961 0.929370 SUCCESS  60
010100111  103  101   99   93  103   87  101   91  3.415574 0.905642 SUCCESS  61
010101011   94  108  101   96   78   93   95   95  5.471288 0.706219 SUCCESS  62
010101111   98   77  101   80  105   96   84  103  9.507617 0.301297 SUCCESS  63
010110011  106   88   92  105   94   85   78   92  7.272343 0.507554 SUCCESS  64
010110111   92   83   89  108   88   95   89   87  5.339862 0.720710 SUCCESS  65
010111011  102   90   87  109   94   94  100   96  4.049834 0.852599 SUCCESS  66
010111111   98   82  104  106   89   90   95   88  5.304701 0.724568 SUCCESS  67
011000111   90   92  111   85   91   98  105  117 11.130137 0.194434 SUCCESS  68
011001111   97  103  102   96  103   95   83  104  4.620259 0.797284 SUCCESS  69
011010111   95   95  100  108   78  106  102   89  7.629072 0.470515 SUCCESS  70
011011111   97   94   98   86   79   93   74   95  8.389298 0.396395 SUCCESS  71
011101111   96   87  110  108   91   84  112   97  9.899849 0.272126 SUCCESS  72
011111111  105  104  106   98  101   91   95   84  5.468558 0.706521 SUCCESS  73
100000000   83  114   94   97  100   88  110   76 12.804544 0.118754 SUCCESS  74
100010000   97   83  101  106   95  110   87  107  8.257530 0.408727 SUCCESS  75
100100000  102   93   99  100  110   87   68  100 12.422554 0.133323 SUCCESS  76
100101000   99  101   77   77  111  111   97   82 15.102972 0.057174 SUCCESS  77
100110000   88   98   84   92   77   94   98   84  6.710794 0.568133 SUCCESS  78
100111000  100   81   91   89   86   91   83  105  6.472861 0.594420 SUCCESS  79
101000000   86   98   97   98   97   79  127   89 15.632774 0.047948 SUCCESS  80
101000100   91   91  103  107  102  101   88   95  4.223932 0.836375 SUCCESS  81
101001000  103  100  107  119   79   81  100   94 14.233167 0.075887 SUCCESS  82
101001100  100  102   86   85   91  100   89   92  3.626880 0.889123 SUCCESS  83
101010000   94   92   80  111  104  111  109   95 11.453412 0.177307 SUCCESS  84
101010100  104   99  108   88   85  100  107   86  7.395577 0.494615 SUCCESS  85
101011000   85   93   95   88   94   87  105   90  3.591378 0.891983 SUCCESS  86
101011100   81  108   93  111  100  109  106   83 12.367935 0.135527 SUCCESS  87
101100000   96  108   78   95   92   74  102   84 11.573915 0.171251 SUCCESS  88
101100100   95   92  101   92   91   95   99   87  1.590623 0.991099 SUCCESS  89
101101000  101   98   96  104  102  101   89   90  3.142138 0.925123 SUCCESS  90
101101100  101   89   95   91   85   91  110   86  5.494501 0.703649 SUCCESS  91
101110000   83   80   91   88  105   98   99   92  6.042055 0.642521 SUCCESS  92
101110100   98   91  100   95   97   99   99  120  8.055782 0.428040 SUCCESS  93
101111000   91   96  112  101   97   97   86  103  5.581550 0.693989 SUCCESS  94
101111100   98   94   83   82   91  109   80  111 11.021924 0.200460 SUCCESS  95
110000000   78  108   83   85  105   88  106   75 14.767407 0.063829 SUCCESS  96
110000010  102   95   94  102  105   75   66   95 15.553235 0.049240 SUCCESS  97
110000100  100   94   80   87   87  117   75   95 13.626899 0.092024 SUCCESS  98
110001000   98   99   90   98   86  109   91   90  4.134835 0.844758 SUCCESS  99
110001010   85  102  107   91  106  118   92   81 12.882376 0.115961 SUCCESS 100
110010000   86   93   79   98  102   89   88  103  5.837917 0.665382 SUCCESS 101
110010010   98  101   83   85  101   74   96   99  8.397832 0.395604 SUCCESS 102
110010100   98   79   87   84   91  102   85   93  6.477298 0.593927 SUCCESS 103
110011000   84   93   82   94   77  101   97  106  8.343554 0.400650 SUCCESS 104
110011010   91   75  106  107   81   89  102   98 10.537523 0.229305 SUCCESS 105
110100000   77   86   91   87   93   83  110   99  9.313038 0.316581 SUCCESS 106
110100010   93   93  113  107   87   89   80   97  8.795866 0.359808 SUCCESS 107
110100100   91  100  105   92   97   83  108   98  5.309480 0.724044 SUCCESS 108
110101000   93   89   79  103   93  101  101  104  5.678499 0.683194 SUCCESS 109
110101010   98  104  106   93   66   94  111   89 14.752729 0.064136 SUCCESS 110
110101100   99   89  103   93   80   91   85   87  5.507815 0.702174 SUCCESS 111
110110000   90  112   94   98   88   74  101   81 11.277949 0.186442 SUCCESS 112
110110010   92   89  105   89  110   92   98   84  5.955689 0.652196 SUCCESS 113
110110100  101   97   92  102  111   90   92   93  4.420559 0.817327 SUCCESS 114
110111000   88   86  103   95  105  109   95  100  5.785688 0.671224 SUCCESS 115
110111010   90  102  112  105   93   90  111  101  8.889060 0.351741 SUCCESS 116
110111100   97   87   89  105  100   96  102   93  3.165351 0.923556 SUCCESS 117
111000000   92   83   92   99  111   95  101   85  6.221614 0.622423 SUCCESS 118
111000010  111   86   84   96   84  110   84  109 12.294541 0.138538 SUCCESS 119
111000100  104   98   99  100   85   99   97   92  2.949948 0.937459 SUCCESS 120
111000110   89   97  105   94   84  100   94   87  3.782885 0.876162 SUCCESS 121
111001000   95   90   92  101   90   82  106   91  4.296643 0.829417 SUCCESS 122
111001010  101   89  106   90   98  113   90   90  6.696456 0.569708 SUCCESS 123
111001100   87  100   98   85   96  105   98   98  3.522422 0.897443 SUCCESS 124
111010000   84   94   96   79   96   93  119  101 10.903810 0.207209 SUCCESS 125
111010010   96  102  102  101  107   95   99  111  6.408342 0.601591 SUCCESS 126
111010100  103  105   85  102   90   97   99   98  4.154634 0.842909 SUCCESS 127
111010110   99   84  100  101   81  103   77   95  8.408414 0.394625 SUCCESS 128
111011000   79  102   94   98   83   89   97   81  7.336179 0.500834 SUCCESS 129
111011010  104   91   95   86  106  101  105   90  5.163375 0.739980 SUCCESS 130
111011100   86   89   95   91   96  113  100  108  7.260737 0.508780 SUCCESS 131
111100000   87   97  104  105  110   96   91  104  6.501535 0.591237 SUCCESS 132
111100010   98  102  102   93   96  104   96  102  2.900450 0.940449 SUCCESS 133
111100100   92   83   93   88   83   77   94   94  6.992422 0.537451 SUCCESS 134
111100110   95   89   91  115   95   99  111   91  8.279377 0.406667 SUCCESS 135
111101000   90   86  105   89   86   79  100   89  6.742541 0.564648 SUCCESS 136
111101010  104  102   94   88   97   80  112   86  8.540523 0.382525 SUCCESS 137
111101100   88  105  106   99   93  101  103   89  4.834979 0.775059 SUCCESS 138
111101110   87   98  109  113  102  107   96  114 13.023020 0.111060 SUCCESS 139
111110000  100   90   94   99  106   99   79  101  5.484943 0.704708 SUCCESS 140
111110010   86   85   92   97   88   85   74   90  8.395101 0.395857 SUCCESS 141
111110100   96   89  102   92   95   79   96   89  4.090116 0.848903 SUCCESS 142
111110110  103   96   98   80  103   92   99   86  5.111146 0.745633 SUCCESS 143
111111000  102  100   96  108  103   90   98  110  6.540110 0.586962 SUCCESS 144
111111010   96   93  108   83   92   77  110   72 15.149398 0.056305 SUCCESS 145
111111100   98   98   98  101   95   93  100   97  1.201464 0.996627 SUCCESS 146
111111110  105  104  106   98  101   91   95   84  5.468558 0.706521 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   69   81   85   88   91  104   85   72 18.483875 0.017877 SUCCESS   0
000000011   71   89   89  102   87   87   92   85  9.796414 0.279607 SUCCESS   1
000000101  101   76   97   78   97   91   90  112 11.066301 0.197971 SUCCESS   2
000000111   79   80  101   93   99   92   89   98  6.257458 0.618417 SUCCESS   3
000001001   80   78   96   83   78   81   81   76 17.823670 0.022588 SUCCESS   4
000001011   84   84   87   78   97   89   90  118 12.761191 0.120335 SUCCESS   5
000001101   99   95   91  101  101  102  101  109  4.494636 0.809970 SUCCESS   6
000001111   82   91   94  114   91   96   87   95  6.797842 0.558593 SUCCESS   7
000010001   80   94   97  100  101   89  107   95  5.176006 0.738609 SUCCESS   8
000010011   70   87  103   91   87   90   88   81 11.606686 0.169634 SUCCESS   9
000010101   99   81   93   86   93   86   92   99  4.233149 0.835499 SUCCESS  10
000010111   91  107   83   88  102   94   99  101  5.015563 0.755911 SUCCESS  11
000011001   85   95   81  104   94   89   92   88  4.936024 0.764392 SUCCESS  12
000011011   95   68   99   89  103   95   94  104 10.042540 0.262053 SUCCESS  13
000011101  106  100  102  114   85   87   93  101  8.512190 0.385100 SUCCESS  14
000011111  101   98   92  103   87  103   90   90  3.271516 0.916181 SUCCESS  15
000100011   78  112   96  108  104   93  102   87 10.486659 0.232515 SUCCESS  16
000100101   99   78   89   95   99   98   84   89  5.514642 0.701417 SUCCESS  17
000100111   79   95  107   85   92   85   78  104 10.452864 0.234667 SUCCESS  18
000101001   94   90   94   78   92   95   99   91  3.715636 0.881825 SUCCESS  19
000101011  103   93  115   81  102   84   87   84 11.061864 0.198219 SUCCESS  20
000101101   97   83   88   99   90  103   80  103  6.343482 0.608816 SUCCESS  21
000101111  101   92  101   82  104  106  100   91  5.516690 0.701190 SUCCESS  22
000110011   97   94   94  109   96   89   88   91  3.315894 0.912999 SUCCESS  23
000110101   93   96  101   91   95  105   96  109  4.062806 0.851413 SUCCESS  24
000110111   95   85   93   92   96   91   96   95  1.318553 0.995327 SUCCESS  25
000111001   97   90   83  102   94   96   97   99  2.660469 0.953828 SUCCESS  26
000111011   99  102  107  113   90   76   91   89 10.666560 0.221317 SUCCESS  27
000111101   88  105  104   99   95  106   89   92  4.639035 0.795367 SUCCESS  28
000111111  105  106  102  113   90   95   94   92  7.145696 0.520998 SUCCESS  29
001000011   94  104   89   91   83   80   77   90  8.943678 0.347069 SUCCESS  30
001000101   94   81   97   92   89   99   90   89  3.329890 0.911984 SUCCESS  31
001000111   98  110   98   94   84   94  102   97  4.708332 0.788246 SUCCESS  32
001001011   91   75   81   97   93   95   92  100  6.895474 0.547951 SUCCESS  33
001001101   94  105   93  102   85  100  109   73 10.492463 0.232147 SUCCESS  34
001001111  100  100  100   89   83   89  103  112  7.159009 0.519578 SUCCESS  35
001010011   84   92   96   89   88   86   92   89  3.429911 0.904561 SUCCESS  36
001010101   91   93   90   88  100  102  107   98  3.580454 0.892857 SUCCESS  37
001010111   98  107   99   94   97   94   95   76  5.864544 0.662402 SUCCESS  38
001011011  115   73   64   86   95   93   95  105 21.940903 0.005027 FAILURE  39
001011101   78   87   77  100   93   85  107   82 11.867491 0.157215 SUCCESS  40
001011111   92   84  105   77  105  116   90  117 17.717505 0.023447 SUCCESS  41
